INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 49400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 2.5, actual clock drifts: [1.3484901519573986, -2.3859834006511313, 2.2389229927111245, -0.792183923213754, -1.0718442932344963, -1.116559109844184, -2.1709045751900122, -0.32028555885919374, 0.127823842933803, 1.2834751534718984]
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [49, 50, 47, 48, 49, 48, 43, 60, 45, 34], "hlc": [921545, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [47, 49, 37, 49, 49, 51, 43, 60, 41, 33], "hlc": [921542, 12]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [51, 45, 40, 42, 53, 50, 46, 58, 43, 39], "hlc": [921544, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [49, 46, 45, 42, 52, 50, 50, 58, 45, 37], "hlc": [921545, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [49, 50, 48, 48, 49, 48, 43, 60, 45, 34], "hlc": [921545, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [47, 49, 37, 50, 49, 51, 43, 60, 41, 33], "hlc": [921542, 13]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [43, 44, 37, 41, 47, 52, 43, 50, 41, 32], "hlc": [921542, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [49, 46, 45, 42, 52, 50, 51, 58, 45, 37], "hlc": [921545, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [43, 46, 36, 39, 47, 46, 43, 55, 47, 33], "hlc": [921543, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [51, 45, 38, 41, 47, 50, 46, 57, 43, 40], "hlc": [921544, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [52, 46, 45, 42, 52, 50, 51, 58, 45, 37], "hlc": [921545, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [53, 46, 45, 42, 52, 50, 51, 58, 47, 37], "hlc": [921545, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [47, 49, 37, 51, 49, 52, 43, 60, 41, 33], "hlc": [921543, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [49, 50, 48, 48, 49, 53, 43, 60, 45, 34], "hlc": [921545, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [47, 49, 37, 50, 49, 51, 43, 60, 48, 33], "hlc": [921543, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [51, 49, 38, 50, 49, 51, 46, 60, 49, 40], "hlc": [921544, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [54, 46, 45, 42, 52, 50, 51, 58, 47, 37], "hlc": [921545, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [49, 50, 49, 48, 49, 48, 43, 60, 45, 34], "hlc": [921546, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [47, 49, 37, 52, 49, 52, 43, 60, 41, 33], "hlc": [921543, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [49, 46, 45, 42, 52, 50, 52, 58, 45, 37], "hlc": [921545, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [47, 48, 37, 45, 49, 48, 43, 62, 39, 33], "hlc": [921543, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [51, 49, 38, 50, 49, 51, 46, 60, 50, 40], "hlc": [921544, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [51, 45, 38, 41, 47, 50, 46, 57, 43, 41], "hlc": [921545, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [47, 52, 37, 52, 49, 52, 43, 60, 46, 33], "hlc": [921543, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [49, 53, 45, 52, 52, 52, 52, 60, 46, 37], "hlc": [921545, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [54, 49, 45, 53, 52, 52, 51, 60, 47, 37], "hlc": [921545, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [54, 49, 45, 54, 52, 52, 51, 60, 50, 40], "hlc": [921545, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [54, 49, 45, 55, 52, 52, 51, 60, 50, 41], "hlc": [921545, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [49, 50, 49, 48, 52, 50, 53, 60, 45, 37], "hlc": [921546, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [51, 48, 38, 45, 49, 50, 46, 62, 43, 42], "hlc": [921545, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [55, 46, 45, 42, 52, 50, 51, 58, 47, 37], "hlc": [921545, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [49, 50, 50, 48, 49, 48, 43, 60, 45, 34], "hlc": [921546, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [47, 48, 37, 45, 49, 48, 43, 63, 39, 33], "hlc": [921544, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [51, 48, 38, 45, 49, 50, 46, 62, 43, 43], "hlc": [921545, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [49, 50, 49, 48, 52, 50, 54, 63, 45, 37], "hlc": [921546, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [55, 48, 45, 45, 52, 50, 51, 64, 47, 37], "hlc": [921545, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [55, 50, 50, 48, 52, 50, 51, 65, 47, 37], "hlc": [921546, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [51, 49, 38, 50, 49, 51, 46, 62, 51, 43], "hlc": [921545, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [49, 50, 51, 48, 49, 48, 43, 60, 45, 34], "hlc": [921547, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [51, 45, 40, 42, 54, 50, 46, 58, 43, 39], "hlc": [921544, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [49, 50, 48, 48, 49, 54, 43, 60, 45, 34], "hlc": [921545, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [49, 50, 49, 48, 52, 50, 55, 63, 45, 37], "hlc": [921546, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [51, 49, 38, 50, 49, 51, 46, 62, 52, 43], "hlc": [921545, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [51, 48, 38, 45, 49, 50, 46, 62, 43, 44], "hlc": [921546, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [56, 50, 49, 48, 52, 50, 55, 63, 47, 37], "hlc": [921546, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [54, 49, 45, 56, 52, 52, 51, 62, 50, 44], "hlc": [921546, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [51, 50, 49, 50, 52, 51, 56, 63, 52, 43], "hlc": [921546, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [55, 50, 51, 48, 52, 50, 51, 66, 47, 37], "hlc": [921547, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [55, 50, 51, 48, 54, 50, 51, 67, 47, 39], "hlc": [921547, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [55, 50, 51, 48, 54, 54, 51, 68, 47, 39], "hlc": [921547, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [57, 50, 49, 48, 52, 50, 55, 63, 47, 37], "hlc": [921546, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [49, 50, 52, 48, 49, 48, 43, 60, 45, 34], "hlc": [921547, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [54, 49, 45, 57, 52, 52, 51, 62, 50, 44], "hlc": [921546, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [51, 45, 40, 42, 55, 50, 46, 58, 43, 39], "hlc": [921544, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [49, 50, 48, 48, 49, 55, 43, 60, 45, 34], "hlc": [921545, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [51, 49, 38, 50, 49, 51, 46, 62, 53, 43], "hlc": [921545, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [51, 48, 38, 45, 49, 50, 46, 62, 43, 45], "hlc": [921546, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [58, 50, 49, 50, 52, 51, 55, 63, 53, 43], "hlc": [921547, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [54, 50, 53, 57, 52, 52, 51, 62, 50, 44], "hlc": [921548, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [54, 49, 45, 58, 52, 52, 51, 62, 50, 45], "hlc": [921546, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [51, 50, 52, 48, 56, 50, 46, 60, 45, 39], "hlc": [921547, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [55, 50, 51, 48, 55, 54, 51, 69, 47, 39], "hlc": [921547, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [57, 50, 49, 48, 52, 50, 55, 63, 47, 46], "hlc": [921547, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [57, 50, 49, 48, 52, 55, 55, 63, 47, 47], "hlc": [921547, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [59, 50, 49, 50, 52, 51, 55, 63, 53, 43], "hlc": [921547, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [49, 54, 45, 52, 52, 52, 52, 60, 46, 37], "hlc": [921545, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [54, 50, 54, 57, 52, 52, 51, 62, 50, 44], "hlc": [921548, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [49, 50, 48, 48, 49, 56, 43, 60, 45, 34], "hlc": [921545, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [51, 50, 49, 50, 52, 51, 57, 63, 52, 43], "hlc": [921546, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [57, 50, 49, 48, 52, 55, 55, 63, 47, 48], "hlc": [921547, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [60, 50, 49, 50, 52, 56, 55, 63, 53, 43], "hlc": [921547, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [51, 55, 49, 52, 52, 52, 57, 63, 52, 43], "hlc": [921546, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [54, 50, 54, 57, 57, 52, 51, 62, 50, 44], "hlc": [921548, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [57, 50, 54, 57, 58, 55, 55, 63, 50, 48], "hlc": [921548, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [49, 54, 48, 52, 52, 57, 52, 60, 46, 37], "hlc": [921545, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [59, 50, 51, 50, 55, 54, 55, 70, 53, 43], "hlc": [921547, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [61, 50, 49, 50, 52, 56, 55, 63, 53, 43], "hlc": [921547, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [51, 56, 49, 52, 52, 52, 57, 63, 52, 43], "hlc": [921546, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [54, 50, 55, 57, 52, 52, 51, 62, 50, 44], "hlc": [921548, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [54, 49, 45, 59, 52, 52, 51, 62, 50, 45], "hlc": [921546, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [57, 50, 54, 57, 59, 55, 55, 63, 50, 48], "hlc": [921548, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [49, 54, 48, 52, 52, 58, 52, 60, 46, 37], "hlc": [921545, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [51, 50, 49, 50, 52, 51, 58, 63, 52, 43], "hlc": [921546, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [59, 50, 51, 50, 55, 54, 55, 71, 53, 43], "hlc": [921547, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [51, 49, 38, 50, 49, 51, 46, 62, 54, 43], "hlc": [921546, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [62, 50, 55, 57, 52, 56, 55, 63, 53, 44], "hlc": [921548, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [63, 50, 55, 57, 59, 56, 55, 63, 53, 48], "hlc": [921548, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [54, 54, 56, 57, 52, 58, 52, 62, 50, 44], "hlc": [921549, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [54, 49, 45, 60, 52, 52, 51, 62, 54, 45], "hlc": [921546, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [61, 50, 54, 57, 60, 56, 55, 63, 53, 48], "hlc": [921548, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [59, 54, 51, 52, 55, 59, 55, 71, 53, 43], "hlc": [921547, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [51, 56, 49, 52, 52, 52, 59, 63, 52, 43], "hlc": [921546, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [59, 50, 51, 59, 55, 54, 55, 72, 53, 45], "hlc": [921547, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [59, 50, 51, 59, 55, 54, 58, 73, 53, 45], "hlc": [921547, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [64, 50, 55, 57, 59, 56, 55, 63, 53, 48], "hlc": [921548, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [51, 57, 49, 52, 52, 52, 57, 63, 52, 43], "hlc": [921546, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [61, 50, 54, 57, 61, 56, 55, 63, 53, 48], "hlc": [921548, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [59, 54, 51, 52, 55, 60, 55, 71, 53, 43], "hlc": [921547, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [59, 50, 51, 59, 55, 54, 58, 74, 53, 45], "hlc": [921547, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [51, 49, 38, 50, 49, 51, 46, 62, 55, 43], "hlc": [921546, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [57, 50, 49, 48, 52, 55, 55, 63, 47, 49], "hlc": [921548, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [65, 50, 55, 59, 59, 56, 58, 74, 53, 48], "hlc": [921548, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [61, 50, 54, 57, 62, 56, 55, 63, 53, 49], "hlc": [921548, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [61, 54, 54, 57, 61, 61, 55, 71, 53, 48], "hlc": [921548, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [51, 56, 49, 52, 52, 52, 60, 63, 55, 43], "hlc": [921546, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [59, 54, 51, 59, 55, 60, 58, 75, 53, 45], "hlc": [921547, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [64, 50, 55, 57, 59, 56, 55, 63, 56, 48], "hlc": [921548, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [64, 57, 55, 57, 59, 56, 57, 63, 57, 48], "hlc": [921548, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [54, 49, 45, 61, 52, 52, 51, 62, 54, 45], "hlc": [921546, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [61, 50, 54, 57, 63, 56, 55, 63, 53, 49], "hlc": [921548, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [61, 54, 54, 57, 61, 62, 55, 71, 53, 48], "hlc": [921548, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [59, 54, 51, 59, 55, 60, 58, 76, 53, 45], "hlc": [921547, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [57, 50, 49, 48, 52, 55, 55, 63, 47, 50], "hlc": [921548, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [61, 54, 57, 57, 63, 58, 55, 63, 53, 49], "hlc": [921550, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [61, 54, 58, 59, 63, 60, 58, 76, 53, 49], "hlc": [921550, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [61, 54, 54, 57, 64, 62, 55, 71, 53, 49], "hlc": [921548, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [54, 56, 49, 61, 52, 52, 61, 63, 55, 45], "hlc": [921546, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [59, 54, 51, 59, 55, 60, 58, 77, 53, 50], "hlc": [921548, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [51, 58, 49, 52, 52, 52, 57, 63, 52, 43], "hlc": [921546, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [61, 54, 59, 59, 63, 60, 58, 76, 53, 49], "hlc": [921550, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [61, 54, 54, 57, 65, 62, 55, 71, 53, 49], "hlc": [921548, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [61, 54, 54, 57, 61, 63, 55, 71, 53, 48], "hlc": [921548, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [54, 56, 49, 61, 52, 52, 62, 63, 55, 45], "hlc": [921546, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [59, 54, 51, 59, 55, 60, 58, 78, 53, 50], "hlc": [921548, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [64, 57, 55, 57, 59, 56, 57, 63, 58, 48], "hlc": [921548, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [57, 50, 49, 48, 52, 55, 55, 63, 47, 51], "hlc": [921549, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [66, 54, 55, 59, 59, 60, 58, 78, 53, 50], "hlc": [921549, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [64, 59, 55, 57, 59, 56, 57, 63, 58, 48], "hlc": [921548, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [61, 54, 60, 59, 63, 63, 58, 76, 53, 49], "hlc": [921550, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [61, 54, 59, 59, 66, 62, 58, 76, 53, 49], "hlc": [921550, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [61, 54, 59, 59, 67, 62, 58, 76, 53, 51], "hlc": [921550, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [61, 56, 54, 61, 65, 62, 63, 71, 55, 49], "hlc": [921548, 11]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [59, 56, 51, 61, 55, 60, 62, 79, 55, 50], "hlc": [921548, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [64, 58, 55, 57, 59, 56, 57, 63, 59, 48], "hlc": [921548, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [64, 60, 55, 57, 59, 56, 57, 63, 58, 48], "hlc": [921548, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [61, 54, 61, 59, 63, 63, 58, 76, 53, 49], "hlc": [921550, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [54, 49, 45, 62, 52, 52, 51, 62, 54, 45], "hlc": [921547, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [59, 56, 51, 61, 55, 60, 62, 80, 55, 50], "hlc": [921548, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [64, 58, 55, 57, 59, 56, 57, 63, 60, 48], "hlc": [921548, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [57, 50, 49, 48, 52, 55, 55, 63, 47, 52], "hlc": [921549, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [67, 60, 55, 59, 59, 60, 58, 78, 58, 50], "hlc": [921550, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [64, 61, 55, 62, 59, 56, 57, 63, 58, 48], "hlc": [921548, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [64, 62, 55, 62, 59, 56, 57, 63, 60, 48], "hlc": [921548, 13]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [61, 54, 59, 59, 68, 62, 58, 76, 53, 52], "hlc": [921550, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [61, 56, 54, 61, 61, 64, 62, 80, 55, 50], "hlc": [921548, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [61, 54, 61, 59, 63, 63, 58, 76, 53, 53], "hlc": [921550, 5]}
