INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 40800, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 7.5, actual clock drifts: [-3.9512723402734222, -4.148937916848881, -0.9329400316327217, -4.297257875238561, 1.0199080657976616, -1.292235710970556, 2.033855390776285, -4.105479859037723, 0.6778040998091814, 7.056106039397859]
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [51, 46, 51, 38, 45, 42, 48, 44, 41, 43], "hlc": [921728, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [53, 46, 55, 39, 45, 42, 48, 44, 41, 43], "hlc": [921728, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [49, 42, 57, 39, 49, 44, 53, 39, 43, 39], "hlc": [921727, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [48, 42, 54, 39, 51, 47, 48, 41, 40, 39], "hlc": [921727, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [49, 42, 49, 35, 50, 44, 54, 39, 42, 38], "hlc": [921726, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [46, 50, 51, 38, 48, 42, 47, 39, 41, 44], "hlc": [921729, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [41, 38, 47, 40, 40, 42, 42, 35, 39, 37], "hlc": [921725, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [48, 42, 54, 39, 52, 47, 48, 41, 40, 39], "hlc": [921727, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [48, 42, 54, 39, 43, 48, 48, 41, 39, 39], "hlc": [921727, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [49, 42, 49, 35, 50, 44, 55, 39, 42, 38], "hlc": [921726, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [46, 48, 47, 38, 48, 42, 42, 39, 45, 38], "hlc": [921726, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [43, 42, 51, 35, 43, 39, 47, 35, 41, 45], "hlc": [921730, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [46, 51, 51, 40, 48, 42, 47, 39, 41, 44], "hlc": [921729, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [48, 52, 54, 40, 52, 47, 48, 41, 41, 44], "hlc": [921729, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [48, 53, 54, 40, 52, 48, 48, 41, 41, 44], "hlc": [921729, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [46, 48, 47, 41, 48, 42, 42, 39, 45, 38], "hlc": [921726, 11]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [48, 42, 54, 39, 43, 49, 48, 41, 41, 45], "hlc": [921730, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [51, 46, 51, 38, 50, 44, 55, 45, 42, 43], "hlc": [921728, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [46, 50, 51, 38, 48, 42, 47, 39, 41, 46], "hlc": [921730, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [54, 46, 55, 39, 45, 42, 48, 44, 41, 43], "hlc": [921728, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [48, 54, 54, 40, 52, 48, 48, 41, 41, 44], "hlc": [921729, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [49, 42, 58, 39, 49, 44, 53, 39, 43, 39], "hlc": [921727, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [46, 48, 47, 42, 48, 42, 42, 39, 45, 38], "hlc": [921726, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [48, 42, 54, 39, 53, 47, 48, 41, 40, 39], "hlc": [921727, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [51, 46, 51, 38, 50, 44, 55, 46, 42, 43], "hlc": [921728, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [46, 48, 47, 38, 48, 42, 42, 39, 46, 38], "hlc": [921726, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [46, 50, 51, 38, 48, 42, 47, 39, 41, 47], "hlc": [921730, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [55, 54, 55, 40, 52, 48, 48, 44, 41, 44], "hlc": [921729, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [56, 54, 55, 40, 52, 48, 55, 46, 42, 44], "hlc": [921729, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [48, 55, 54, 40, 52, 48, 48, 41, 41, 47], "hlc": [921730, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [54, 48, 55, 43, 48, 42, 48, 44, 45, 43], "hlc": [921728, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [51, 46, 58, 39, 50, 44, 55, 47, 43, 43], "hlc": [921728, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [51, 48, 58, 39, 50, 44, 55, 48, 46, 43], "hlc": [921728, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [48, 48, 54, 39, 53, 47, 48, 41, 47, 39], "hlc": [921727, 12]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [46, 50, 51, 42, 48, 42, 47, 39, 45, 48], "hlc": [921731, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [54, 48, 55, 44, 48, 42, 48, 44, 45, 43], "hlc": [921728, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [48, 42, 54, 39, 54, 47, 48, 41, 40, 39], "hlc": [921727, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [51, 48, 58, 39, 50, 44, 55, 49, 46, 43], "hlc": [921728, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [48, 48, 54, 39, 53, 47, 48, 41, 48, 39], "hlc": [921727, 13]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [46, 50, 51, 42, 48, 42, 47, 39, 45, 49], "hlc": [921731, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [51, 56, 58, 40, 52, 48, 55, 49, 46, 47], "hlc": [921730, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [51, 57, 58, 40, 53, 48, 55, 49, 48, 47], "hlc": [921730, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [48, 42, 54, 39, 54, 50, 48, 41, 41, 45], "hlc": [921730, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [54, 48, 55, 44, 50, 44, 56, 44, 45, 43], "hlc": [921728, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [51, 50, 58, 42, 50, 44, 55, 50, 46, 49], "hlc": [921731, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [49, 42, 59, 39, 49, 44, 53, 39, 43, 39], "hlc": [921727, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [54, 48, 55, 45, 48, 42, 48, 44, 45, 43], "hlc": [921728, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [48, 42, 54, 39, 55, 47, 48, 41, 40, 39], "hlc": [921727, 13]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [48, 42, 54, 39, 54, 51, 48, 41, 41, 45], "hlc": [921730, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [54, 48, 55, 44, 50, 44, 57, 44, 45, 43], "hlc": [921728, 13]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [51, 50, 58, 42, 50, 44, 55, 51, 46, 49], "hlc": [921731, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [46, 50, 51, 42, 48, 42, 47, 39, 45, 50], "hlc": [921731, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [51, 58, 58, 42, 53, 48, 55, 49, 48, 50], "hlc": [921731, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [54, 48, 59, 46, 49, 44, 53, 44, 45, 43], "hlc": [921728, 13]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [54, 48, 59, 47, 50, 44, 57, 44, 45, 43], "hlc": [921728, 14]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [54, 48, 55, 45, 53, 47, 48, 44, 49, 43], "hlc": [921728, 13]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [54, 48, 55, 45, 54, 51, 48, 44, 50, 45], "hlc": [921730, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [48, 50, 54, 42, 55, 47, 48, 41, 45, 51], "hlc": [921732, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [51, 50, 58, 42, 55, 47, 55, 51, 46, 52], "hlc": [921732, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [49, 42, 60, 39, 49, 44, 53, 39, 43, 39], "hlc": [921727, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [54, 48, 59, 48, 50, 44, 57, 44, 45, 43], "hlc": [921728, 15]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [48, 42, 54, 39, 56, 47, 48, 41, 40, 39], "hlc": [921727, 14]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [51, 50, 58, 42, 50, 44, 55, 52, 46, 49], "hlc": [921731, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [51, 50, 58, 42, 55, 47, 55, 51, 46, 53], "hlc": [921732, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [51, 50, 58, 42, 57, 47, 55, 52, 46, 49], "hlc": [921731, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [51, 50, 58, 42, 58, 47, 55, 52, 46, 53], "hlc": [921732, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [54, 48, 59, 48, 54, 52, 57, 44, 45, 45], "hlc": [921730, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [54, 48, 60, 45, 54, 51, 53, 44, 51, 45], "hlc": [921730, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [51, 50, 58, 42, 56, 47, 55, 51, 46, 54], "hlc": [921732, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [57, 54, 55, 40, 52, 48, 55, 46, 42, 44], "hlc": [921729, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [49, 42, 61, 39, 49, 44, 53, 39, 43, 39], "hlc": [921727, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [54, 48, 59, 49, 50, 44, 57, 44, 45, 43], "hlc": [921728, 16]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [51, 50, 58, 42, 59, 47, 55, 52, 46, 53], "hlc": [921732, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [54, 48, 55, 44, 50, 44, 58, 44, 45, 43], "hlc": [921728, 14]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [54, 48, 60, 45, 54, 51, 53, 44, 52, 45], "hlc": [921730, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [57, 54, 62, 40, 52, 48, 55, 46, 43, 44], "hlc": [921729, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [57, 54, 63, 44, 52, 48, 58, 46, 45, 44], "hlc": [921729, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [54, 48, 60, 50, 54, 51, 57, 44, 52, 45], "hlc": [921730, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [54, 48, 61, 48, 54, 53, 57, 44, 45, 45], "hlc": [921730, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [54, 48, 61, 49, 54, 54, 57, 44, 45, 45], "hlc": [921730, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [54, 50, 58, 44, 59, 47, 59, 52, 46, 53], "hlc": [921732, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [58, 54, 55, 40, 52, 48, 55, 46, 42, 44], "hlc": [921729, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [51, 59, 58, 42, 53, 48, 55, 49, 48, 50], "hlc": [921731, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [57, 54, 64, 44, 52, 48, 58, 46, 45, 44], "hlc": [921729, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [54, 48, 60, 51, 54, 51, 57, 44, 52, 45], "hlc": [921730, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [51, 50, 58, 42, 60, 47, 55, 52, 46, 53], "hlc": [921732, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [54, 50, 58, 44, 59, 47, 60, 52, 46, 53], "hlc": [921732, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [51, 50, 58, 42, 50, 44, 55, 53, 46, 49], "hlc": [921731, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [54, 48, 60, 45, 54, 51, 53, 44, 53, 45], "hlc": [921730, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [51, 50, 58, 42, 56, 47, 55, 51, 46, 55], "hlc": [921733, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [59, 59, 58, 42, 53, 48, 55, 49, 48, 50], "hlc": [921731, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [60, 59, 58, 42, 60, 48, 55, 52, 48, 53], "hlc": [921732, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [61, 59, 58, 44, 60, 48, 60, 52, 48, 53], "hlc": [921732, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [62, 59, 58, 44, 60, 48, 60, 53, 48, 53], "hlc": [921732, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [63, 59, 60, 45, 60, 51, 60, 53, 53, 53], "hlc": [921732, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [54, 50, 60, 51, 61, 51, 57, 52, 52, 53], "hlc": [921732, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [58, 54, 58, 44, 59, 48, 61, 52, 46, 53], "hlc": [921732, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [57, 54, 64, 45, 54, 51, 58, 46, 54, 45], "hlc": [921730, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [57, 54, 64, 45, 56, 51, 58, 51, 55, 55], "hlc": [921733, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [64, 59, 60, 45, 60, 51, 60, 53, 53, 53], "hlc": [921732, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [51, 60, 58, 42, 53, 48, 55, 49, 48, 50], "hlc": [921731, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [54, 48, 60, 52, 54, 51, 57, 44, 52, 45], "hlc": [921730, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [54, 48, 61, 49, 54, 55, 57, 44, 45, 45], "hlc": [921730, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [57, 54, 64, 45, 56, 51, 58, 51, 56, 55], "hlc": [921733, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [54, 61, 60, 52, 54, 51, 57, 49, 52, 50], "hlc": [921731, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [57, 54, 65, 45, 56, 51, 58, 51, 56, 55], "hlc": [921733, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [54, 50, 61, 51, 62, 55, 57, 52, 52, 53], "hlc": [921732, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [64, 59, 61, 49, 60, 56, 60, 53, 53, 53], "hlc": [921732, 11]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [58, 60, 58, 44, 59, 48, 62, 52, 48, 53], "hlc": [921732, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [65, 59, 60, 45, 60, 51, 60, 53, 53, 53], "hlc": [921732, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [54, 62, 60, 52, 54, 51, 57, 49, 52, 50], "hlc": [921731, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [54, 48, 60, 53, 54, 51, 57, 44, 52, 45], "hlc": [921730, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [64, 59, 61, 49, 60, 57, 60, 53, 53, 53], "hlc": [921732, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [51, 50, 58, 42, 50, 44, 55, 54, 46, 49], "hlc": [921731, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [57, 54, 64, 45, 56, 51, 58, 51, 57, 55], "hlc": [921733, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [57, 54, 64, 51, 63, 55, 58, 52, 57, 55], "hlc": [921733, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [64, 62, 61, 52, 60, 58, 60, 53, 53, 53], "hlc": [921732, 13]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [64, 62, 61, 52, 60, 59, 60, 54, 53, 53], "hlc": [921732, 14]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [65, 59, 60, 45, 60, 51, 60, 55, 53, 53], "hlc": [921732, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [65, 59, 60, 53, 60, 51, 60, 56, 53, 53], "hlc": [921732, 13]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [65, 59, 61, 53, 60, 57, 60, 57, 53, 53], "hlc": [921732, 14]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [57, 54, 66, 45, 56, 51, 58, 51, 56, 55], "hlc": [921733, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [54, 48, 60, 54, 54, 51, 57, 44, 52, 45], "hlc": [921730, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [57, 54, 64, 45, 56, 51, 58, 51, 58, 55], "hlc": [921733, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [51, 50, 58, 42, 56, 47, 55, 51, 46, 56], "hlc": [921734, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [66, 59, 60, 54, 60, 51, 60, 53, 53, 53], "hlc": [921732, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [67, 59, 64, 54, 60, 51, 60, 53, 58, 55], "hlc": [921733, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [68, 59, 64, 54, 60, 51, 60, 53, 58, 56], "hlc": [921734, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [57, 54, 66, 45, 56, 51, 58, 51, 59, 55], "hlc": [921733, 5]}
