INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 43800, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [4.118339347654729, 5.697516715882557, -5.709503533408842, 3.70384475669621, 2.6764642759852357, 3.6623357302487456, -5.6839423151664, 2.2176748197002834, 4.100212361441704, -3.3474575301089993]
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [42, 45, 33, 49, 50, 42, 40, 46, 57, 50], "hlc": [921712, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [40, 43, 37, 52, 52, 35, 41, 40, 61, 47], "hlc": [921712, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [40, 45, 32, 49, 53, 33, 40, 40, 57, 51], "hlc": [921712, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [40, 48, 32, 52, 52, 34, 41, 40, 60, 45], "hlc": [921714, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [45, 46, 39, 47, 47, 35, 40, 44, 55, 47], "hlc": [921713, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [37, 37, 31, 53, 41, 34, 41, 39, 48, 44], "hlc": [921712, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [42, 39, 33, 49, 55, 41, 40, 46, 52, 46], "hlc": [921711, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [42, 45, 33, 49, 50, 43, 40, 46, 57, 50], "hlc": [921712, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [43, 39, 33, 44, 45, 33, 43, 44, 46, 42], "hlc": [921711, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [46, 46, 33, 49, 55, 41, 40, 46, 55, 46], "hlc": [921713, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [47, 46, 33, 49, 55, 43, 40, 46, 57, 50], "hlc": [921713, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [45, 46, 40, 53, 47, 35, 41, 44, 55, 47], "hlc": [921713, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [42, 48, 33, 52, 52, 44, 41, 46, 60, 50], "hlc": [921714, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [45, 46, 39, 49, 53, 35, 40, 44, 57, 52], "hlc": [921713, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [45, 46, 39, 49, 53, 35, 43, 44, 57, 53], "hlc": [921713, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [48, 46, 33, 49, 55, 43, 40, 46, 57, 50], "hlc": [921713, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [42, 39, 33, 49, 56, 41, 40, 46, 52, 46], "hlc": [921711, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [43, 39, 33, 44, 45, 33, 44, 44, 46, 42], "hlc": [921711, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [42, 39, 36, 49, 51, 40, 40, 51, 52, 47], "hlc": [921711, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [49, 46, 36, 49, 55, 43, 40, 51, 57, 50], "hlc": [921713, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [48, 49, 33, 52, 55, 43, 41, 46, 60, 50], "hlc": [921715, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [42, 39, 33, 54, 56, 41, 41, 46, 52, 46], "hlc": [921713, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [45, 46, 39, 49, 53, 35, 44, 44, 57, 54], "hlc": [921713, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [50, 46, 36, 49, 55, 43, 40, 51, 57, 50], "hlc": [921713, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [48, 50, 33, 52, 55, 43, 41, 46, 60, 50], "hlc": [921715, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [42, 48, 33, 52, 52, 45, 41, 46, 60, 50], "hlc": [921714, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [43, 39, 33, 44, 45, 33, 45, 44, 46, 42], "hlc": [921711, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [42, 39, 36, 49, 51, 40, 40, 52, 52, 47], "hlc": [921711, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [40, 43, 37, 52, 52, 35, 41, 40, 62, 47], "hlc": [921713, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [48, 50, 41, 53, 55, 43, 41, 46, 60, 50], "hlc": [921715, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [43, 39, 33, 55, 56, 41, 45, 46, 52, 46], "hlc": [921713, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [50, 46, 36, 49, 57, 43, 40, 51, 57, 50], "hlc": [921713, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [50, 48, 36, 52, 58, 45, 41, 51, 60, 50], "hlc": [921714, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [42, 43, 37, 52, 52, 40, 41, 53, 62, 47], "hlc": [921713, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [42, 43, 37, 52, 52, 40, 41, 52, 63, 47], "hlc": [921713, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [48, 51, 33, 52, 55, 43, 41, 46, 60, 50], "hlc": [921715, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [50, 48, 36, 52, 59, 45, 41, 51, 60, 50], "hlc": [921714, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [42, 48, 33, 52, 52, 46, 41, 46, 60, 50], "hlc": [921714, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [43, 39, 33, 44, 45, 33, 46, 44, 46, 42], "hlc": [921711, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [42, 43, 37, 52, 52, 40, 41, 54, 62, 47], "hlc": [921713, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [42, 43, 37, 52, 52, 40, 41, 52, 64, 47], "hlc": [921713, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [45, 46, 39, 49, 53, 35, 44, 44, 57, 55], "hlc": [921713, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [51, 48, 36, 52, 59, 45, 41, 51, 60, 50], "hlc": [921714, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [48, 52, 33, 52, 55, 46, 41, 46, 60, 50], "hlc": [921716, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [48, 53, 37, 52, 55, 46, 41, 52, 64, 50], "hlc": [921716, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [43, 39, 33, 56, 56, 41, 46, 46, 52, 46], "hlc": [921714, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [50, 51, 36, 52, 60, 45, 41, 51, 60, 50], "hlc": [921715, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [42, 48, 37, 52, 52, 47, 41, 54, 62, 50], "hlc": [921714, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [45, 46, 39, 52, 53, 40, 44, 55, 62, 55], "hlc": [921713, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [52, 48, 36, 52, 59, 45, 41, 51, 60, 50], "hlc": [921714, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [48, 54, 37, 52, 55, 46, 41, 52, 64, 50], "hlc": [921716, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [48, 50, 42, 53, 55, 43, 41, 46, 60, 50], "hlc": [921715, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [43, 39, 33, 57, 56, 41, 46, 46, 52, 46], "hlc": [921714, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [50, 51, 36, 52, 61, 45, 41, 51, 60, 50], "hlc": [921715, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [45, 46, 39, 52, 53, 40, 44, 56, 62, 55], "hlc": [921713, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [42, 43, 37, 52, 52, 40, 41, 52, 65, 47], "hlc": [921714, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [53, 48, 39, 52, 59, 45, 44, 56, 62, 55], "hlc": [921715, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [52, 55, 37, 52, 59, 46, 41, 52, 64, 50], "hlc": [921716, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [52, 56, 42, 53, 59, 46, 41, 52, 64, 50], "hlc": [921716, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [48, 50, 43, 53, 55, 43, 41, 52, 65, 50], "hlc": [921715, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [48, 54, 37, 58, 56, 46, 46, 52, 64, 50], "hlc": [921716, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [50, 54, 37, 59, 61, 46, 46, 52, 64, 50], "hlc": [921716, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [50, 51, 36, 57, 62, 45, 46, 51, 60, 50], "hlc": [921715, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [52, 57, 42, 53, 59, 46, 41, 52, 64, 50], "hlc": [921716, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [48, 50, 44, 53, 55, 43, 41, 52, 65, 50], "hlc": [921715, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [50, 54, 37, 60, 61, 46, 46, 52, 64, 50], "hlc": [921716, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [50, 51, 36, 57, 63, 45, 46, 51, 60, 50], "hlc": [921715, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [42, 48, 37, 52, 52, 48, 41, 54, 62, 50], "hlc": [921714, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [45, 46, 39, 52, 53, 40, 44, 57, 62, 55], "hlc": [921713, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [42, 43, 37, 52, 52, 40, 41, 52, 66, 47], "hlc": [921715, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [52, 58, 42, 53, 59, 48, 41, 54, 64, 50], "hlc": [921717, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [45, 48, 39, 52, 53, 49, 44, 57, 62, 55], "hlc": [921715, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [45, 48, 39, 52, 53, 50, 44, 57, 66, 55], "hlc": [921715, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [50, 54, 37, 60, 61, 46, 47, 52, 64, 50], "hlc": [921716, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [52, 57, 42, 53, 59, 46, 44, 58, 64, 55], "hlc": [921716, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [48, 50, 44, 53, 55, 43, 44, 52, 65, 56], "hlc": [921715, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [50, 51, 44, 57, 63, 45, 46, 52, 65, 57], "hlc": [921715, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [54, 48, 39, 52, 59, 45, 44, 56, 62, 55], "hlc": [921715, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [52, 59, 42, 53, 59, 48, 41, 54, 64, 50], "hlc": [921717, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [48, 50, 45, 53, 55, 43, 41, 52, 65, 50], "hlc": [921715, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [50, 54, 37, 61, 61, 46, 46, 52, 64, 50], "hlc": [921716, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [50, 51, 36, 57, 64, 45, 46, 51, 60, 50], "hlc": [921715, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [45, 48, 39, 52, 53, 51, 44, 57, 66, 55], "hlc": [921715, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [50, 54, 37, 60, 61, 46, 48, 52, 64, 50], "hlc": [921716, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [52, 57, 42, 53, 59, 46, 44, 59, 64, 55], "hlc": [921716, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [42, 43, 37, 52, 52, 40, 41, 52, 67, 47], "hlc": [921715, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [52, 60, 42, 60, 61, 48, 48, 54, 64, 50], "hlc": [921717, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [52, 59, 46, 53, 59, 48, 41, 54, 65, 50], "hlc": [921717, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [52, 59, 47, 57, 64, 48, 46, 54, 65, 50], "hlc": [921717, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [52, 57, 42, 62, 61, 46, 46, 59, 64, 55], "hlc": [921716, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [52, 57, 42, 63, 61, 46, 46, 59, 67, 55], "hlc": [921716, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [50, 51, 45, 57, 65, 45, 46, 52, 65, 50], "hlc": [921715, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [50, 51, 45, 57, 66, 51, 46, 57, 66, 55], "hlc": [921715, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [54, 57, 42, 53, 59, 46, 44, 60, 64, 55], "hlc": [921716, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [50, 54, 44, 61, 63, 46, 46, 52, 65, 58], "hlc": [921716, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [52, 61, 42, 60, 61, 48, 48, 54, 64, 50], "hlc": [921717, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [52, 59, 48, 57, 64, 48, 46, 54, 65, 50], "hlc": [921717, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [50, 51, 45, 57, 67, 51, 46, 57, 66, 55], "hlc": [921715, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [50, 54, 37, 60, 61, 46, 49, 52, 64, 50], "hlc": [921716, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [54, 57, 42, 53, 59, 46, 44, 61, 64, 55], "hlc": [921716, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [42, 43, 37, 52, 52, 40, 41, 52, 68, 47], "hlc": [921716, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [50, 54, 44, 61, 63, 46, 46, 52, 65, 59], "hlc": [921716, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [55, 61, 42, 60, 61, 48, 48, 56, 64, 55], "hlc": [921717, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [52, 59, 49, 61, 64, 48, 46, 54, 65, 59], "hlc": [921717, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [50, 51, 45, 57, 67, 52, 46, 57, 66, 55], "hlc": [921716, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [52, 59, 48, 60, 64, 48, 50, 54, 65, 50], "hlc": [921717, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [54, 57, 42, 60, 61, 46, 49, 62, 64, 55], "hlc": [921716, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [54, 57, 42, 60, 61, 46, 49, 63, 68, 55], "hlc": [921716, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [54, 57, 44, 61, 63, 46, 46, 61, 65, 60], "hlc": [921716, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [56, 61, 42, 60, 61, 48, 48, 56, 64, 55], "hlc": [921717, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [52, 62, 42, 60, 61, 48, 48, 54, 64, 50], "hlc": [921718, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [52, 59, 50, 61, 64, 48, 46, 54, 65, 59], "hlc": [921717, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [50, 51, 45, 57, 67, 53, 46, 57, 66, 55], "hlc": [921716, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [52, 59, 48, 60, 64, 48, 51, 54, 65, 50], "hlc": [921717, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [42, 43, 37, 52, 52, 40, 41, 52, 69, 47], "hlc": [921716, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [54, 57, 44, 61, 63, 46, 46, 61, 65, 61], "hlc": [921716, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [57, 61, 48, 60, 64, 48, 51, 56, 65, 55], "hlc": [921717, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [52, 59, 51, 61, 64, 48, 46, 54, 69, 59], "hlc": [921717, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [52, 59, 50, 61, 67, 54, 46, 57, 66, 59], "hlc": [921717, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [54, 59, 48, 61, 64, 48, 52, 61, 65, 61], "hlc": [921717, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [52, 62, 42, 60, 61, 48, 48, 54, 70, 50], "hlc": [921718, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [56, 61, 44, 61, 63, 48, 48, 61, 65, 62], "hlc": [921717, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [56, 61, 45, 61, 67, 53, 48, 61, 66, 63], "hlc": [921717, 7]}
