INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 43600, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [3.1756500833812833, 1.9981189640440622, 5.023723171009705, 1.2370294801019428, 2.8048445978807557, 1.2985883444248127, 1.5591785532180946, 0.2557504640536923, 5.172028960143978, -4.642300686874303]
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [48, 39, 42, 47, 53, 40, 42, 49, 40, 41], "hlc": [921712, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [56, 41, 45, 46, 60, 37, 46, 48, 38, 45], "hlc": [921712, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [52, 45, 41, 46, 58, 37, 47, 48, 35, 41], "hlc": [921711, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [52, 42, 48, 44, 56, 37, 49, 51, 42, 41], "hlc": [921713, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [48, 39, 39, 48, 53, 35, 41, 43, 35, 41], "hlc": [921711, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [48, 36, 41, 41, 56, 36, 36, 52, 31, 41], "hlc": [921710, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [48, 37, 42, 41, 56, 36, 42, 51, 43, 41], "hlc": [921713, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [52, 41, 45, 44, 53, 37, 46, 43, 32, 46], "hlc": [921712, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [56, 42, 49, 46, 60, 37, 49, 51, 42, 45], "hlc": [921713, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [48, 39, 41, 48, 61, 36, 41, 48, 35, 43], "hlc": [921711, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [48, 39, 42, 47, 56, 41, 42, 51, 43, 41], "hlc": [921713, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [52, 42, 45, 44, 53, 37, 50, 43, 32, 46], "hlc": [921712, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [52, 45, 42, 46, 58, 37, 47, 51, 44, 41], "hlc": [921714, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [52, 45, 48, 46, 58, 37, 49, 51, 45, 41], "hlc": [921714, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [52, 41, 45, 44, 56, 37, 46, 52, 32, 47], "hlc": [921712, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [57, 41, 45, 46, 60, 37, 46, 48, 38, 45], "hlc": [921712, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [52, 46, 41, 46, 58, 37, 47, 48, 35, 41], "hlc": [921711, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [56, 42, 50, 46, 60, 37, 49, 51, 42, 45], "hlc": [921713, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [48, 39, 39, 49, 53, 35, 41, 43, 35, 41], "hlc": [921711, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [48, 39, 41, 48, 62, 36, 41, 48, 35, 43], "hlc": [921711, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [52, 42, 45, 44, 53, 37, 51, 43, 32, 46], "hlc": [921712, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [48, 36, 41, 41, 56, 36, 36, 53, 31, 41], "hlc": [921710, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [52, 45, 48, 46, 58, 37, 49, 51, 46, 41], "hlc": [921714, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [58, 45, 48, 46, 60, 37, 49, 51, 46, 45], "hlc": [921714, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [56, 46, 51, 46, 60, 37, 49, 51, 42, 45], "hlc": [921714, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [52, 42, 45, 48, 63, 37, 51, 48, 35, 46], "hlc": [921712, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [57, 42, 45, 46, 60, 37, 52, 48, 38, 46], "hlc": [921712, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [56, 45, 50, 46, 60, 37, 49, 51, 47, 45], "hlc": [921714, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [56, 45, 50, 49, 60, 37, 49, 51, 48, 45], "hlc": [921714, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [52, 41, 45, 48, 62, 37, 46, 52, 35, 48], "hlc": [921712, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [52, 41, 45, 48, 62, 37, 46, 53, 35, 49], "hlc": [921712, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [48, 39, 39, 50, 53, 35, 41, 43, 35, 41], "hlc": [921711, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [52, 42, 45, 48, 64, 37, 51, 48, 35, 46], "hlc": [921712, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [52, 41, 45, 48, 62, 37, 46, 53, 35, 50], "hlc": [921712, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [56, 46, 52, 48, 64, 37, 51, 51, 42, 46], "hlc": [921714, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [52, 41, 45, 48, 62, 37, 46, 54, 35, 50], "hlc": [921712, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [52, 41, 45, 50, 62, 37, 46, 53, 35, 51], "hlc": [921712, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [59, 45, 48, 46, 60, 37, 49, 51, 46, 45], "hlc": [921714, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [52, 47, 41, 46, 58, 37, 47, 48, 35, 41], "hlc": [921711, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [56, 46, 53, 48, 64, 37, 51, 51, 42, 46], "hlc": [921714, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [52, 42, 45, 48, 65, 37, 51, 48, 35, 46], "hlc": [921712, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [57, 42, 45, 46, 60, 37, 53, 48, 38, 46], "hlc": [921712, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [52, 41, 45, 48, 62, 37, 46, 55, 35, 50], "hlc": [921712, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [56, 45, 50, 49, 60, 37, 49, 51, 49, 45], "hlc": [921715, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [52, 41, 45, 50, 62, 37, 46, 53, 35, 52], "hlc": [921712, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [52, 48, 45, 48, 65, 37, 51, 48, 35, 46], "hlc": [921712, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [57, 49, 45, 48, 65, 37, 53, 48, 38, 46], "hlc": [921712, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [56, 46, 54, 50, 64, 37, 51, 53, 42, 52], "hlc": [921715, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [59, 45, 48, 51, 60, 37, 49, 51, 46, 45], "hlc": [921714, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [59, 46, 53, 52, 64, 37, 51, 51, 46, 46], "hlc": [921714, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [59, 46, 53, 53, 64, 37, 51, 51, 49, 46], "hlc": [921715, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [52, 42, 45, 48, 66, 37, 51, 55, 35, 50], "hlc": [921713, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [52, 47, 45, 50, 62, 37, 47, 53, 35, 53], "hlc": [921712, 12]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [60, 45, 48, 46, 60, 37, 49, 51, 46, 45], "hlc": [921714, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [57, 50, 45, 48, 65, 37, 53, 48, 38, 46], "hlc": [921712, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [56, 46, 55, 50, 64, 37, 51, 53, 42, 52], "hlc": [921715, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [52, 42, 45, 48, 67, 37, 51, 55, 35, 50], "hlc": [921713, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [57, 42, 45, 46, 60, 37, 54, 48, 38, 46], "hlc": [921712, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [52, 41, 45, 48, 62, 37, 46, 56, 35, 50], "hlc": [921712, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [52, 47, 45, 50, 62, 37, 47, 53, 35, 54], "hlc": [921712, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [61, 46, 55, 50, 64, 37, 51, 53, 46, 52], "hlc": [921715, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [60, 46, 53, 54, 64, 37, 51, 51, 49, 46], "hlc": [921715, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [57, 42, 45, 47, 60, 42, 54, 51, 43, 46], "hlc": [921713, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [57, 50, 45, 48, 65, 37, 55, 48, 38, 46], "hlc": [921712, 14]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [57, 50, 45, 48, 65, 37, 56, 56, 38, 50], "hlc": [921712, 15]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [56, 47, 50, 50, 62, 37, 49, 53, 50, 54], "hlc": [921716, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [52, 47, 45, 50, 67, 37, 51, 55, 35, 55], "hlc": [921713, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [62, 46, 55, 50, 64, 37, 51, 53, 46, 52], "hlc": [921715, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [57, 51, 45, 48, 65, 37, 53, 48, 38, 46], "hlc": [921712, 14]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [56, 46, 56, 50, 64, 37, 51, 53, 42, 52], "hlc": [921715, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [57, 42, 45, 47, 60, 43, 54, 51, 43, 46], "hlc": [921713, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [57, 50, 45, 48, 65, 37, 57, 56, 38, 50], "hlc": [921712, 16]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [52, 41, 45, 48, 62, 37, 46, 57, 35, 50], "hlc": [921712, 13]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [52, 47, 45, 50, 67, 37, 51, 55, 35, 56], "hlc": [921713, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [57, 52, 56, 50, 65, 37, 53, 53, 42, 52], "hlc": [921715, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [57, 53, 56, 50, 65, 43, 54, 53, 43, 52], "hlc": [921715, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [57, 54, 56, 50, 65, 43, 54, 57, 43, 52], "hlc": [921715, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [60, 50, 53, 55, 65, 37, 57, 56, 49, 50], "hlc": [921715, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [62, 50, 55, 50, 65, 37, 58, 56, 46, 52], "hlc": [921715, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [62, 51, 55, 50, 65, 37, 59, 56, 46, 52], "hlc": [921715, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [62, 51, 55, 50, 67, 37, 60, 56, 46, 56], "hlc": [921715, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [63, 46, 55, 50, 64, 37, 51, 53, 46, 52], "hlc": [921715, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [57, 55, 56, 50, 65, 43, 54, 57, 43, 52], "hlc": [921715, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [56, 46, 57, 50, 64, 37, 51, 53, 42, 52], "hlc": [921716, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [60, 50, 53, 56, 65, 37, 57, 56, 49, 50], "hlc": [921715, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [62, 51, 55, 50, 67, 37, 61, 56, 46, 56], "hlc": [921715, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [56, 47, 50, 50, 62, 37, 49, 53, 51, 54], "hlc": [921716, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [60, 50, 58, 56, 65, 37, 57, 56, 49, 52], "hlc": [921716, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [60, 50, 59, 56, 65, 37, 57, 56, 51, 54], "hlc": [921716, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [57, 55, 56, 50, 68, 43, 54, 57, 43, 52], "hlc": [921715, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [63, 46, 55, 50, 64, 44, 54, 53, 46, 52], "hlc": [921715, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [63, 51, 55, 50, 67, 45, 61, 56, 46, 56], "hlc": [921715, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [56, 47, 57, 50, 67, 37, 51, 55, 42, 57], "hlc": [921716, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [64, 46, 55, 50, 64, 37, 51, 53, 46, 52], "hlc": [921715, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [57, 55, 56, 50, 69, 43, 54, 57, 43, 52], "hlc": [921715, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [62, 51, 55, 50, 67, 37, 62, 56, 46, 56], "hlc": [921715, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [56, 47, 57, 50, 67, 37, 51, 55, 42, 58], "hlc": [921716, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [62, 51, 57, 50, 67, 37, 63, 56, 46, 58], "hlc": [921716, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [64, 46, 55, 50, 64, 37, 51, 58, 46, 52], "hlc": [921715, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [64, 51, 55, 50, 67, 37, 62, 59, 46, 56], "hlc": [921715, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [57, 55, 57, 50, 69, 43, 54, 57, 43, 59], "hlc": [921716, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [65, 46, 55, 50, 64, 37, 51, 53, 46, 52], "hlc": [921715, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [60, 50, 53, 57, 65, 37, 57, 56, 49, 50], "hlc": [921715, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [63, 51, 55, 50, 67, 46, 61, 56, 46, 56], "hlc": [921715, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [62, 51, 57, 50, 67, 37, 64, 56, 46, 58], "hlc": [921716, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [64, 51, 55, 50, 67, 37, 62, 60, 46, 56], "hlc": [921715, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [56, 47, 50, 50, 62, 37, 49, 53, 52, 54], "hlc": [921717, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [57, 55, 57, 50, 69, 43, 54, 57, 43, 60], "hlc": [921716, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [66, 51, 57, 50, 67, 37, 64, 56, 46, 58], "hlc": [921716, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [63, 56, 56, 50, 67, 46, 61, 57, 46, 56], "hlc": [921715, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [64, 57, 56, 50, 67, 46, 62, 60, 46, 56], "hlc": [921715, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [64, 58, 57, 50, 69, 46, 62, 60, 46, 60], "hlc": [921716, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [62, 51, 57, 50, 67, 37, 65, 56, 52, 58], "hlc": [921717, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [65, 47, 55, 50, 64, 37, 51, 53, 53, 54], "hlc": [921718, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [65, 50, 55, 57, 65, 37, 57, 56, 54, 54], "hlc": [921718, 1]}
