INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 47000, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [4.648863593844599, 2.9378035743289743, -9.206817491300141, 2.928536986528215, 6.329851417819398, 8.487552901438164, 0.09867814632269045, -7.331753829341031, -5.6506721372380095, -7.557279587484457]
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [44, 43, 50, 47, 51, 47, 35, 52, 56, 44], "hlc": [921767, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [47, 43, 52, 43, 47, 47, 35, 52, 57, 43], "hlc": [921767, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [47, 43, 52, 47, 49, 47, 35, 52, 58, 43], "hlc": [921767, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [47, 43, 52, 47, 49, 47, 41, 52, 59, 43], "hlc": [921767, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [47, 40, 53, 43, 47, 46, 35, 52, 49, 40], "hlc": [921767, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [44, 45, 44, 50, 41, 44, 35, 46, 49, 38], "hlc": [921765, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [40, 43, 44, 40, 45, 45, 42, 46, 52, 42], "hlc": [921766, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [43, 41, 46, 43, 46, 45, 38, 55, 52, 40], "hlc": [921766, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [47, 43, 52, 47, 49, 47, 41, 52, 60, 43], "hlc": [921767, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [40, 43, 44, 40, 41, 45, 35, 46, 49, 45], "hlc": [921766, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [52, 46, 48, 49, 47, 49, 42, 54, 52, 42], "hlc": [921768, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [53, 46, 48, 49, 47, 49, 42, 55, 52, 42], "hlc": [921768, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [40, 47, 44, 45, 41, 45, 35, 46, 49, 45], "hlc": [921766, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [47, 43, 52, 47, 52, 47, 41, 52, 60, 44], "hlc": [921767, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [47, 41, 53, 43, 47, 50, 38, 54, 52, 40], "hlc": [921769, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [47, 45, 53, 50, 47, 51, 38, 54, 52, 40], "hlc": [921769, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [40, 48, 44, 45, 41, 45, 35, 46, 49, 45], "hlc": [921766, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [47, 40, 54, 43, 47, 46, 35, 52, 49, 40], "hlc": [921767, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [47, 45, 53, 50, 47, 52, 38, 54, 52, 40], "hlc": [921769, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [40, 43, 44, 40, 41, 45, 35, 46, 49, 46], "hlc": [921766, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [40, 49, 44, 45, 41, 45, 35, 46, 49, 46], "hlc": [921766, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [47, 45, 54, 51, 47, 46, 35, 52, 49, 40], "hlc": [921767, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [47, 45, 53, 50, 47, 52, 38, 56, 52, 40], "hlc": [921769, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [40, 48, 44, 45, 41, 45, 35, 46, 49, 47], "hlc": [921766, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [54, 46, 48, 49, 47, 49, 42, 55, 52, 42], "hlc": [921768, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [47, 40, 55, 43, 47, 46, 35, 52, 49, 40], "hlc": [921767, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [47, 43, 52, 47, 53, 47, 41, 52, 60, 44], "hlc": [921767, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [47, 45, 53, 50, 47, 53, 38, 54, 52, 40], "hlc": [921769, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [47, 45, 53, 50, 47, 52, 38, 57, 52, 40], "hlc": [921769, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [40, 48, 44, 45, 41, 45, 35, 46, 49, 48], "hlc": [921766, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [47, 50, 55, 45, 47, 46, 35, 52, 49, 46], "hlc": [921767, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [47, 51, 55, 45, 47, 46, 35, 52, 49, 48], "hlc": [921767, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [47, 45, 53, 50, 54, 52, 41, 57, 60, 44], "hlc": [921769, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [47, 45, 53, 50, 53, 54, 41, 54, 60, 44], "hlc": [921770, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [54, 46, 52, 49, 49, 49, 42, 55, 61, 43], "hlc": [921768, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [47, 48, 53, 50, 47, 53, 38, 54, 52, 49], "hlc": [921769, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [47, 45, 53, 50, 55, 52, 41, 57, 60, 44], "hlc": [921769, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [54, 46, 53, 50, 55, 52, 42, 57, 62, 44], "hlc": [921769, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [55, 46, 48, 49, 47, 49, 42, 55, 52, 42], "hlc": [921768, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [47, 45, 54, 52, 47, 46, 35, 52, 49, 40], "hlc": [921767, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [47, 45, 53, 50, 56, 52, 41, 57, 60, 44], "hlc": [921769, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [47, 45, 53, 50, 53, 55, 41, 54, 60, 44], "hlc": [921770, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [47, 45, 53, 50, 47, 52, 38, 58, 52, 40], "hlc": [921769, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [54, 46, 53, 50, 55, 52, 42, 57, 63, 44], "hlc": [921769, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [47, 48, 53, 50, 47, 53, 38, 54, 52, 50], "hlc": [921769, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [47, 45, 56, 50, 53, 55, 41, 54, 60, 44], "hlc": [921770, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [47, 48, 57, 50, 53, 55, 41, 54, 60, 50], "hlc": [921770, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [47, 45, 54, 53, 56, 52, 41, 57, 60, 44], "hlc": [921769, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [47, 45, 53, 50, 53, 56, 41, 58, 60, 44], "hlc": [921771, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [54, 46, 53, 50, 55, 57, 42, 58, 63, 44], "hlc": [921771, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [47, 45, 54, 52, 47, 46, 43, 52, 52, 42], "hlc": [921767, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [55, 48, 53, 50, 47, 53, 42, 55, 52, 51], "hlc": [921769, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [56, 46, 48, 49, 47, 49, 42, 55, 52, 42], "hlc": [921768, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [47, 48, 58, 50, 53, 55, 41, 54, 60, 50], "hlc": [921770, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [47, 45, 54, 54, 56, 52, 41, 57, 60, 44], "hlc": [921769, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [47, 45, 53, 50, 57, 52, 41, 57, 60, 44], "hlc": [921769, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [54, 46, 53, 50, 55, 58, 42, 58, 63, 44], "hlc": [921771, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [47, 45, 54, 52, 47, 46, 44, 52, 52, 42], "hlc": [921767, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [47, 45, 53, 50, 47, 52, 38, 59, 52, 40], "hlc": [921769, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [54, 46, 53, 50, 55, 52, 42, 57, 64, 44], "hlc": [921769, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [57, 48, 58, 50, 53, 55, 42, 55, 60, 50], "hlc": [921770, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [56, 52, 55, 49, 47, 49, 42, 55, 52, 48], "hlc": [921768, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [56, 53, 55, 52, 47, 49, 44, 55, 52, 48], "hlc": [921768, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [47, 45, 54, 55, 57, 52, 41, 57, 60, 44], "hlc": [921769, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [54, 46, 54, 54, 56, 59, 42, 58, 63, 44], "hlc": [921771, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [54, 46, 54, 54, 56, 60, 42, 58, 64, 44], "hlc": [921771, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [54, 46, 53, 50, 55, 58, 42, 58, 65, 44], "hlc": [921771, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [54, 46, 53, 50, 55, 58, 42, 59, 66, 44], "hlc": [921771, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [58, 48, 58, 50, 53, 55, 42, 55, 60, 50], "hlc": [921770, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [56, 54, 55, 52, 47, 49, 44, 55, 52, 48], "hlc": [921768, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [47, 48, 59, 50, 53, 55, 41, 54, 60, 50], "hlc": [921770, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [47, 45, 53, 50, 58, 52, 41, 57, 60, 44], "hlc": [921769, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [54, 46, 54, 54, 56, 61, 42, 58, 64, 44], "hlc": [921771, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [47, 45, 54, 52, 47, 46, 45, 52, 52, 42], "hlc": [921767, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [47, 45, 53, 50, 47, 52, 38, 60, 52, 40], "hlc": [921769, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [54, 46, 53, 50, 55, 58, 42, 59, 67, 44], "hlc": [921771, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [55, 48, 53, 50, 47, 53, 42, 55, 52, 52], "hlc": [921769, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [59, 48, 58, 50, 53, 55, 42, 55, 60, 52], "hlc": [921770, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [58, 55, 58, 52, 53, 55, 44, 55, 60, 50], "hlc": [921770, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [47, 48, 60, 52, 53, 55, 45, 54, 60, 50], "hlc": [921770, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [56, 54, 55, 56, 57, 52, 44, 57, 60, 48], "hlc": [921769, 11]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [54, 48, 59, 54, 56, 62, 42, 58, 64, 50], "hlc": [921772, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [54, 46, 54, 54, 56, 61, 46, 58, 64, 44], "hlc": [921771, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [54, 46, 54, 54, 56, 61, 47, 60, 64, 44], "hlc": [921771, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [47, 45, 53, 50, 58, 52, 41, 61, 60, 44], "hlc": [921769, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [55, 48, 53, 50, 55, 58, 42, 59, 67, 53], "hlc": [921771, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [60, 48, 58, 50, 53, 55, 42, 55, 60, 52], "hlc": [921770, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [47, 48, 61, 52, 53, 55, 45, 54, 60, 50], "hlc": [921770, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [56, 54, 55, 57, 57, 52, 44, 57, 60, 48], "hlc": [921769, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [47, 45, 53, 50, 59, 52, 41, 57, 60, 44], "hlc": [921770, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [54, 46, 54, 54, 56, 61, 48, 60, 64, 44], "hlc": [921771, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [54, 46, 53, 50, 55, 58, 42, 59, 68, 44], "hlc": [921771, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [55, 48, 53, 50, 55, 58, 42, 59, 67, 54], "hlc": [921771, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [61, 48, 61, 52, 53, 55, 45, 55, 60, 52], "hlc": [921770, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [62, 54, 61, 57, 57, 55, 45, 57, 60, 52], "hlc": [921770, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [63, 54, 61, 57, 59, 55, 45, 57, 60, 52], "hlc": [921770, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [55, 48, 62, 52, 55, 58, 45, 59, 67, 54], "hlc": [921771, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [54, 46, 54, 54, 60, 61, 48, 60, 64, 44], "hlc": [921771, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [60, 48, 58, 54, 56, 61, 49, 60, 64, 52], "hlc": [921771, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [54, 46, 53, 50, 58, 58, 42, 62, 68, 44], "hlc": [921771, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [64, 54, 61, 57, 59, 55, 45, 57, 60, 52], "hlc": [921770, 12]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [58, 56, 58, 52, 53, 55, 44, 55, 60, 50], "hlc": [921770, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [55, 48, 63, 52, 55, 58, 45, 59, 67, 54], "hlc": [921771, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [54, 46, 54, 54, 61, 61, 48, 60, 64, 44], "hlc": [921771, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [60, 48, 58, 54, 56, 61, 50, 60, 64, 52], "hlc": [921771, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [54, 46, 53, 50, 58, 58, 42, 63, 68, 44], "hlc": [921771, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [54, 46, 53, 50, 55, 58, 42, 59, 69, 44], "hlc": [921771, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [55, 48, 53, 50, 55, 58, 42, 59, 67, 55], "hlc": [921771, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [65, 56, 61, 57, 59, 55, 45, 57, 60, 52], "hlc": [921770, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [66, 56, 61, 57, 59, 58, 45, 59, 69, 52], "hlc": [921771, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [60, 48, 64, 54, 56, 61, 50, 60, 67, 54], "hlc": [921771, 11]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [64, 54, 61, 57, 59, 63, 45, 58, 64, 52], "hlc": [921773, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [64, 54, 63, 57, 59, 64, 45, 59, 67, 54], "hlc": [921773, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [64, 54, 63, 57, 59, 65, 45, 59, 67, 55], "hlc": [921773, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [60, 48, 58, 54, 61, 61, 51, 60, 64, 52], "hlc": [921771, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [54, 46, 53, 50, 58, 58, 42, 63, 70, 44], "hlc": [921771, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [67, 56, 61, 57, 59, 58, 45, 59, 69, 52], "hlc": [921771, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [58, 57, 58, 52, 53, 55, 44, 55, 60, 50], "hlc": [921770, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [60, 48, 65, 54, 56, 61, 50, 60, 67, 54], "hlc": [921771, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [54, 46, 53, 50, 58, 58, 42, 64, 68, 44], "hlc": [921771, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [55, 48, 53, 50, 55, 58, 42, 59, 67, 56], "hlc": [921771, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [67, 58, 61, 57, 59, 58, 45, 59, 69, 52], "hlc": [921771, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [67, 59, 61, 57, 59, 58, 45, 64, 69, 52], "hlc": [921771, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [60, 57, 66, 54, 56, 61, 50, 60, 67, 54], "hlc": [921771, 13]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [60, 57, 67, 54, 56, 61, 50, 60, 67, 56], "hlc": [921771, 14]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [60, 48, 65, 54, 62, 61, 50, 60, 67, 54], "hlc": [921771, 13]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [68, 56, 61, 57, 59, 58, 45, 59, 69, 52], "hlc": [921771, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [67, 60, 61, 57, 59, 58, 45, 64, 69, 52], "hlc": [921771, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [64, 54, 63, 57, 59, 66, 45, 59, 67, 55], "hlc": [921773, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [54, 46, 53, 50, 58, 58, 42, 65, 68, 44], "hlc": [921771, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [54, 46, 53, 50, 58, 58, 42, 63, 71, 44], "hlc": [921771, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [69, 56, 63, 57, 59, 66, 45, 59, 69, 55], "hlc": [921773, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [70, 56, 63, 57, 59, 66, 45, 65, 69, 55], "hlc": [921773, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [68, 56, 61, 58, 59, 58, 45, 59, 69, 52], "hlc": [921771, 11]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [60, 48, 58, 54, 61, 61, 52, 63, 71, 52], "hlc": [921771, 12]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [67, 60, 61, 57, 59, 58, 45, 64, 72, 52], "hlc": [921771, 13]}
