INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 43400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [2.691747569997812, 5.766260455693281, 1.8248642289621273, 5.910631307849949, 2.0275529149367966, -0.32321109747315546, 3.9098515593894163, 2.0810472525036445, 2.590956422298211, 1.5587843491192945]
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [49, 49, 45, 46, 47, 42, 39, 46, 35, 40], "hlc": [921712, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [46, 47, 52, 50, 45, 48, 43, 43, 46, 46], "hlc": [921711, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [48, 43, 57, 51, 45, 50, 39, 40, 40, 41], "hlc": [921712, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [48, 43, 56, 55, 45, 52, 39, 42, 43, 41], "hlc": [921713, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [45, 48, 45, 44, 48, 42, 36, 37, 35, 40], "hlc": [921712, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [46, 47, 52, 50, 45, 48, 44, 42, 46, 40], "hlc": [921711, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [46, 47, 52, 50, 45, 48, 43, 43, 46, 47], "hlc": [921711, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [45, 52, 49, 52, 48, 46, 38, 43, 40, 45], "hlc": [921713, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [48, 43, 58, 55, 45, 52, 39, 42, 43, 41], "hlc": [921713, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [48, 43, 57, 56, 45, 52, 39, 42, 43, 41], "hlc": [921713, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [48, 47, 57, 57, 45, 52, 44, 42, 46, 41], "hlc": [921713, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [46, 47, 52, 50, 45, 48, 43, 43, 47, 47], "hlc": [921711, 14]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [45, 53, 49, 52, 48, 46, 38, 43, 40, 45], "hlc": [921713, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [48, 47, 57, 58, 45, 52, 44, 42, 46, 41], "hlc": [921713, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [45, 48, 45, 44, 49, 42, 36, 37, 35, 40], "hlc": [921712, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [49, 49, 45, 46, 47, 42, 39, 47, 35, 40], "hlc": [921712, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [46, 47, 52, 50, 45, 48, 43, 43, 48, 47], "hlc": [921711, 15]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [46, 47, 52, 50, 45, 48, 43, 43, 46, 48], "hlc": [921711, 14]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [50, 47, 57, 58, 45, 52, 44, 42, 46, 41], "hlc": [921713, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [51, 49, 57, 58, 47, 52, 44, 47, 46, 41], "hlc": [921713, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [45, 54, 49, 52, 49, 46, 38, 43, 40, 45], "hlc": [921714, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [46, 55, 52, 52, 49, 48, 43, 43, 48, 47], "hlc": [921714, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [48, 53, 59, 55, 48, 52, 39, 43, 43, 45], "hlc": [921713, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [49, 49, 52, 50, 47, 48, 43, 48, 46, 48], "hlc": [921712, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [52, 49, 57, 58, 47, 52, 44, 47, 46, 41], "hlc": [921713, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [46, 56, 52, 52, 49, 48, 43, 43, 48, 47], "hlc": [921714, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [48, 53, 60, 55, 48, 52, 39, 43, 43, 45], "hlc": [921713, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [48, 47, 57, 59, 45, 52, 44, 42, 46, 41], "hlc": [921714, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [46, 47, 52, 50, 45, 48, 43, 43, 49, 47], "hlc": [921711, 16]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [46, 47, 52, 50, 45, 48, 43, 43, 46, 49], "hlc": [921711, 15]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [48, 57, 60, 55, 49, 52, 43, 43, 48, 47], "hlc": [921714, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [52, 53, 61, 58, 48, 52, 44, 47, 46, 45], "hlc": [921713, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [52, 53, 62, 58, 48, 52, 44, 47, 46, 49], "hlc": [921713, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [48, 48, 57, 59, 50, 52, 44, 42, 46, 41], "hlc": [921714, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [46, 47, 52, 50, 45, 53, 43, 43, 49, 47], "hlc": [921711, 17]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [46, 56, 52, 52, 49, 48, 43, 43, 48, 50], "hlc": [921714, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [48, 58, 60, 55, 49, 52, 43, 43, 48, 47], "hlc": [921714, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [52, 53, 63, 58, 48, 52, 44, 47, 46, 49], "hlc": [921713, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [48, 47, 57, 60, 45, 52, 44, 42, 46, 41], "hlc": [921714, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [48, 48, 57, 59, 51, 52, 44, 42, 46, 41], "hlc": [921714, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [46, 47, 52, 50, 45, 48, 45, 42, 46, 40], "hlc": [921712, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [49, 49, 52, 50, 47, 48, 43, 49, 46, 48], "hlc": [921712, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [46, 47, 52, 50, 45, 48, 43, 43, 50, 47], "hlc": [921711, 17]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [53, 58, 60, 58, 49, 52, 44, 47, 48, 47], "hlc": [921714, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [48, 59, 60, 55, 49, 52, 43, 43, 50, 47], "hlc": [921715, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [52, 53, 64, 60, 48, 52, 44, 47, 46, 49], "hlc": [921714, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [52, 53, 65, 60, 48, 52, 45, 47, 46, 49], "hlc": [921714, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [48, 48, 57, 59, 51, 52, 46, 42, 46, 41], "hlc": [921714, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [49, 49, 52, 50, 47, 48, 43, 49, 51, 48], "hlc": [921712, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [52, 56, 63, 58, 49, 52, 44, 47, 48, 51], "hlc": [921714, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [54, 58, 60, 58, 49, 52, 44, 47, 48, 47], "hlc": [921714, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [48, 60, 60, 55, 49, 52, 43, 43, 50, 47], "hlc": [921715, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [48, 47, 57, 61, 45, 52, 44, 42, 46, 41], "hlc": [921715, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [48, 48, 57, 59, 52, 52, 44, 42, 46, 41], "hlc": [921714, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [46, 47, 52, 50, 45, 54, 43, 43, 49, 47], "hlc": [921711, 18]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [48, 48, 57, 59, 51, 52, 47, 42, 46, 41], "hlc": [921714, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [49, 49, 52, 50, 47, 48, 43, 49, 52, 48], "hlc": [921712, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [52, 56, 63, 58, 49, 52, 44, 47, 48, 52], "hlc": [921714, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [55, 58, 60, 58, 49, 54, 44, 47, 49, 47], "hlc": [921714, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [56, 58, 63, 58, 49, 54, 44, 47, 49, 52], "hlc": [921714, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [48, 61, 60, 61, 49, 52, 44, 43, 50, 47], "hlc": [921715, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [54, 58, 60, 62, 49, 52, 44, 47, 48, 47], "hlc": [921715, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [48, 60, 60, 59, 53, 52, 44, 43, 50, 47], "hlc": [921715, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [48, 48, 57, 59, 52, 55, 44, 43, 49, 47], "hlc": [921714, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [52, 56, 63, 59, 51, 52, 47, 47, 48, 53], "hlc": [921714, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [52, 56, 63, 59, 51, 52, 47, 49, 52, 54], "hlc": [921714, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [52, 53, 66, 60, 48, 52, 45, 47, 46, 49], "hlc": [921714, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [54, 58, 60, 63, 49, 52, 44, 47, 48, 47], "hlc": [921715, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [48, 60, 60, 59, 54, 52, 44, 43, 50, 47], "hlc": [921715, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [48, 48, 57, 59, 52, 56, 44, 43, 49, 47], "hlc": [921714, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [48, 48, 57, 59, 51, 52, 48, 42, 46, 41], "hlc": [921714, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [49, 49, 52, 50, 47, 48, 43, 50, 46, 48], "hlc": [921712, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [54, 62, 60, 63, 49, 52, 44, 47, 50, 47], "hlc": [921716, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [54, 58, 66, 64, 49, 52, 45, 47, 48, 49], "hlc": [921716, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [54, 58, 66, 65, 52, 56, 45, 47, 49, 49], "hlc": [921716, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [49, 49, 57, 59, 51, 52, 48, 51, 46, 48], "hlc": [921714, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [52, 60, 63, 59, 54, 52, 47, 49, 52, 55], "hlc": [921715, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [52, 60, 63, 59, 54, 52, 47, 50, 52, 56], "hlc": [921715, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [54, 63, 60, 63, 49, 52, 44, 47, 50, 47], "hlc": [921716, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [52, 53, 67, 60, 48, 52, 45, 47, 46, 49], "hlc": [921714, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [54, 58, 66, 66, 52, 56, 45, 47, 49, 49], "hlc": [921716, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [48, 60, 60, 59, 55, 52, 44, 43, 50, 47], "hlc": [921715, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [49, 49, 57, 59, 51, 52, 48, 52, 46, 48], "hlc": [921714, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [49, 49, 52, 50, 47, 48, 43, 49, 53, 48], "hlc": [921712, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [52, 60, 63, 59, 54, 52, 47, 50, 52, 57], "hlc": [921715, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [54, 64, 67, 63, 49, 52, 45, 47, 50, 49], "hlc": [921716, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [54, 65, 67, 63, 49, 52, 45, 49, 53, 49], "hlc": [921716, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [54, 66, 67, 63, 54, 52, 47, 50, 53, 57], "hlc": [921716, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [49, 49, 57, 59, 52, 57, 48, 52, 49, 48], "hlc": [921714, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [54, 58, 66, 66, 52, 56, 48, 53, 49, 49], "hlc": [921716, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [49, 60, 60, 59, 55, 52, 44, 49, 54, 48], "hlc": [921715, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [54, 63, 63, 63, 54, 52, 47, 50, 52, 58], "hlc": [921716, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [57, 58, 63, 58, 49, 54, 44, 47, 49, 52], "hlc": [921714, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [52, 53, 68, 60, 48, 52, 45, 47, 46, 49], "hlc": [921714, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [49, 49, 57, 59, 52, 58, 48, 52, 49, 48], "hlc": [921714, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [48, 48, 57, 59, 51, 52, 49, 42, 46, 41], "hlc": [921714, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [54, 58, 66, 66, 52, 56, 48, 54, 49, 49], "hlc": [921716, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [49, 60, 60, 59, 55, 52, 44, 49, 55, 48], "hlc": [921715, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [54, 60, 66, 67, 55, 56, 45, 49, 55, 49], "hlc": [921717, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [57, 60, 63, 59, 56, 54, 44, 47, 50, 52], "hlc": [921715, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [52, 53, 68, 60, 52, 59, 48, 52, 49, 49], "hlc": [921714, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [54, 58, 68, 66, 52, 60, 48, 54, 49, 49], "hlc": [921716, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [49, 60, 60, 59, 55, 58, 48, 52, 56, 48], "hlc": [921715, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [49, 60, 60, 59, 55, 58, 49, 52, 57, 48], "hlc": [921715, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [58, 58, 63, 58, 49, 54, 44, 47, 49, 52], "hlc": [921714, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [54, 67, 67, 63, 54, 52, 47, 50, 53, 57], "hlc": [921717, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [52, 53, 69, 60, 48, 52, 45, 47, 46, 49], "hlc": [921714, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [57, 60, 63, 59, 57, 54, 44, 47, 50, 52], "hlc": [921715, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [48, 48, 57, 59, 51, 52, 50, 42, 46, 41], "hlc": [921715, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [54, 58, 66, 66, 52, 56, 48, 55, 49, 49], "hlc": [921716, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [49, 60, 60, 59, 55, 58, 49, 52, 58, 48], "hlc": [921715, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [59, 58, 66, 66, 52, 56, 48, 55, 49, 52], "hlc": [921716, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [60, 60, 66, 66, 55, 58, 49, 55, 58, 52], "hlc": [921716, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [52, 53, 70, 60, 51, 52, 50, 47, 46, 49], "hlc": [921715, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [54, 67, 67, 68, 55, 56, 47, 50, 55, 57], "hlc": [921717, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [57, 67, 67, 69, 57, 56, 47, 50, 55, 57], "hlc": [921717, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [58, 58, 68, 66, 52, 61, 48, 54, 49, 52], "hlc": [921716, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [58, 58, 69, 66, 52, 62, 48, 54, 49, 52], "hlc": [921716, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [61, 60, 66, 66, 55, 58, 49, 55, 58, 52], "hlc": [921716, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [54, 68, 67, 63, 54, 52, 47, 50, 53, 57], "hlc": [921717, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [57, 67, 67, 70, 57, 56, 47, 50, 55, 57], "hlc": [921717, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [58, 58, 69, 66, 52, 63, 48, 54, 49, 52], "hlc": [921716, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [48, 48, 57, 59, 51, 52, 51, 42, 46, 41], "hlc": [921715, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [54, 58, 66, 66, 52, 56, 48, 56, 49, 49], "hlc": [921716, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [62, 60, 69, 66, 55, 63, 49, 55, 58, 52], "hlc": [921716, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [54, 69, 67, 63, 54, 52, 51, 50, 53, 57], "hlc": [921718, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [61, 60, 71, 66, 55, 58, 50, 55, 58, 52], "hlc": [921716, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [54, 68, 67, 63, 55, 58, 49, 52, 59, 57], "hlc": [921717, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [57, 68, 67, 70, 57, 58, 49, 52, 60, 57], "hlc": [921717, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [57, 68, 67, 70, 57, 58, 49, 56, 61, 57], "hlc": [921717, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [63, 60, 69, 66, 55, 63, 49, 55, 58, 52], "hlc": [921716, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [54, 70, 67, 63, 54, 52, 51, 50, 53, 57], "hlc": [921718, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [61, 60, 72, 66, 55, 58, 50, 55, 58, 52], "hlc": [921716, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [57, 67, 67, 71, 57, 56, 47, 50, 55, 57], "hlc": [921718, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [57, 60, 63, 59, 58, 54, 44, 47, 50, 52], "hlc": [921715, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [48, 48, 57, 59, 51, 52, 52, 42, 46, 41], "hlc": [921716, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [57, 67, 67, 72, 57, 56, 52, 50, 55, 57], "hlc": [921718, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [54, 70, 67, 63, 54, 52, 53, 50, 53, 57], "hlc": [921718, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [61, 70, 72, 66, 55, 58, 54, 55, 58, 57], "hlc": [921718, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [61, 70, 72, 71, 57, 58, 55, 55, 58, 57], "hlc": [921718, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [57, 60, 66, 66, 58, 56, 48, 57, 50, 52], "hlc": [921716, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [63, 68, 69, 70, 57, 63, 49, 56, 62, 57], "hlc": [921717, 6]}
