INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 40400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 7.5, actual clock drifts: [1.3959306515853207, -3.1334209064736394, -2.056964193643015, -7.460444967501718, -0.6339459155877094, 4.846404761654547, 0.3241498994679839, 5.565218479943878, 1.7825041362752305, 4.448884580952111]
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [47, 44, 47, 43, 45, 42, 44, 47, 46, 47], "hlc": [921729, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [43, 41, 48, 40, 40, 39, 34, 36, 52, 43], "hlc": [921725, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [44, 44, 48, 41, 40, 39, 41, 38, 49, 51], "hlc": [921728, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [52, 48, 56, 43, 43, 42, 39, 45, 50, 46], "hlc": [921728, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [53, 48, 56, 43, 43, 42, 41, 45, 50, 51], "hlc": [921728, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [47, 48, 55, 47, 45, 42, 47, 42, 50, 47], "hlc": [921727, 15]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [47, 44, 47, 43, 46, 42, 44, 47, 46, 47], "hlc": [921729, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [47, 44, 48, 43, 47, 42, 44, 47, 52, 47], "hlc": [921729, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [47, 44, 50, 46, 45, 46, 43, 38, 49, 50], "hlc": [921729, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [51, 48, 55, 45, 45, 42, 48, 45, 50, 47], "hlc": [921728, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [50, 52, 53, 43, 43, 44, 39, 45, 51, 46], "hlc": [921728, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [44, 48, 57, 41, 40, 39, 39, 42, 50, 46], "hlc": [921727, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [47, 48, 55, 48, 45, 42, 47, 42, 50, 47], "hlc": [921727, 16]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [47, 44, 48, 43, 48, 42, 44, 47, 52, 47], "hlc": [921729, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [51, 48, 55, 45, 45, 42, 49, 45, 50, 47], "hlc": [921728, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [43, 41, 48, 40, 40, 39, 34, 36, 53, 43], "hlc": [921726, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [50, 53, 55, 48, 45, 44, 47, 45, 51, 47], "hlc": [921728, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [51, 48, 58, 45, 45, 42, 49, 45, 50, 47], "hlc": [921728, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [51, 52, 55, 45, 45, 44, 50, 45, 51, 47], "hlc": [921728, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [51, 52, 55, 45, 48, 44, 51, 47, 52, 47], "hlc": [921729, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [47, 48, 57, 43, 45, 42, 44, 48, 50, 47], "hlc": [921730, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [47, 48, 57, 43, 45, 42, 44, 49, 53, 47], "hlc": [921730, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [54, 48, 56, 43, 43, 42, 41, 45, 50, 51], "hlc": [921728, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [50, 54, 55, 48, 45, 44, 47, 45, 51, 47], "hlc": [921728, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [51, 52, 55, 45, 48, 44, 52, 47, 52, 47], "hlc": [921729, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [47, 48, 57, 43, 45, 42, 44, 50, 53, 47], "hlc": [921730, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [43, 41, 48, 40, 40, 39, 34, 36, 54, 43], "hlc": [921726, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [44, 44, 48, 41, 40, 39, 41, 38, 49, 52], "hlc": [921729, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [50, 55, 55, 48, 45, 44, 47, 45, 51, 52], "hlc": [921729, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [51, 48, 59, 45, 45, 42, 49, 45, 54, 47], "hlc": [921728, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [54, 52, 56, 45, 48, 44, 53, 47, 52, 51], "hlc": [921729, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [54, 52, 57, 45, 48, 44, 54, 50, 53, 51], "hlc": [921730, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [51, 52, 55, 45, 48, 44, 52, 47, 55, 47], "hlc": [921729, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [50, 54, 55, 48, 45, 44, 47, 45, 51, 53], "hlc": [921729, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [47, 44, 48, 43, 49, 42, 44, 47, 52, 47], "hlc": [921729, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [47, 44, 50, 46, 45, 47, 43, 38, 49, 50], "hlc": [921730, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [47, 48, 57, 43, 45, 42, 44, 51, 53, 47], "hlc": [921731, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [50, 54, 55, 48, 45, 44, 47, 45, 51, 54], "hlc": [921729, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [51, 48, 60, 45, 49, 42, 49, 47, 54, 47], "hlc": [921729, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [47, 48, 57, 43, 50, 42, 44, 51, 53, 47], "hlc": [921731, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [54, 52, 57, 46, 48, 47, 55, 50, 53, 51], "hlc": [921730, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [50, 54, 57, 48, 45, 44, 47, 52, 53, 54], "hlc": [921731, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [55, 48, 56, 43, 43, 42, 41, 45, 50, 51], "hlc": [921728, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [51, 48, 61, 45, 49, 42, 49, 47, 54, 47], "hlc": [921729, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [47, 48, 57, 43, 51, 42, 44, 51, 53, 47], "hlc": [921731, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [51, 52, 55, 45, 48, 44, 52, 47, 56, 47], "hlc": [921729, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [50, 54, 55, 48, 45, 44, 47, 45, 51, 55], "hlc": [921730, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [56, 52, 56, 45, 48, 44, 52, 47, 56, 51], "hlc": [921729, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [55, 48, 62, 45, 49, 42, 49, 47, 54, 51], "hlc": [921729, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [50, 54, 57, 48, 52, 44, 47, 51, 53, 55], "hlc": [921731, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [54, 52, 61, 46, 49, 47, 56, 50, 54, 51], "hlc": [921730, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [51, 52, 57, 45, 51, 44, 52, 51, 57, 47], "hlc": [921731, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [50, 56, 55, 48, 45, 44, 47, 45, 51, 52], "hlc": [921729, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [47, 44, 50, 46, 45, 48, 43, 38, 49, 50], "hlc": [921731, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [54, 52, 61, 46, 49, 47, 57, 50, 54, 51], "hlc": [921730, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [50, 54, 57, 48, 45, 44, 47, 53, 53, 54], "hlc": [921732, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [51, 52, 57, 45, 51, 44, 52, 51, 58, 47], "hlc": [921731, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [50, 54, 55, 48, 45, 44, 47, 45, 51, 56], "hlc": [921730, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [57, 54, 56, 48, 48, 44, 52, 47, 56, 56], "hlc": [921730, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [55, 48, 63, 46, 49, 48, 49, 47, 54, 51], "hlc": [921731, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [50, 56, 57, 48, 53, 44, 47, 51, 53, 55], "hlc": [921731, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [50, 56, 57, 48, 54, 44, 47, 53, 53, 55], "hlc": [921732, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [51, 52, 57, 46, 51, 49, 52, 51, 58, 50], "hlc": [921731, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [54, 54, 61, 48, 49, 47, 57, 50, 54, 57], "hlc": [921731, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [55, 48, 64, 46, 49, 48, 49, 47, 54, 51], "hlc": [921731, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [47, 48, 55, 49, 45, 42, 47, 42, 50, 47], "hlc": [921727, 17]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [50, 56, 57, 48, 55, 44, 47, 53, 53, 55], "hlc": [921732, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [54, 52, 61, 46, 49, 47, 58, 50, 54, 51], "hlc": [921730, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [50, 54, 57, 48, 45, 44, 47, 54, 53, 54], "hlc": [921732, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [54, 54, 61, 48, 49, 47, 57, 50, 54, 58], "hlc": [921731, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [58, 56, 57, 48, 55, 44, 52, 53, 56, 56], "hlc": [921732, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [59, 56, 61, 48, 55, 47, 58, 53, 56, 56], "hlc": [921732, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [55, 54, 65, 48, 49, 48, 49, 54, 54, 54], "hlc": [921732, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [51, 52, 57, 49, 51, 50, 52, 51, 58, 50], "hlc": [921732, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [54, 54, 61, 48, 49, 47, 57, 55, 54, 58], "hlc": [921733, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [55, 52, 64, 46, 51, 48, 52, 51, 59, 51], "hlc": [921731, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [60, 56, 61, 48, 55, 47, 58, 53, 56, 56], "hlc": [921732, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [50, 57, 55, 48, 45, 44, 47, 45, 51, 52], "hlc": [921729, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [50, 56, 57, 48, 56, 44, 47, 53, 53, 55], "hlc": [921732, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [54, 52, 61, 46, 49, 47, 59, 50, 54, 51], "hlc": [921730, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [55, 52, 64, 46, 51, 48, 52, 51, 60, 51], "hlc": [921731, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [54, 54, 61, 48, 49, 47, 57, 50, 54, 59], "hlc": [921731, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [55, 58, 64, 48, 51, 48, 52, 51, 60, 52], "hlc": [921731, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [54, 54, 61, 50, 49, 47, 57, 50, 54, 59], "hlc": [921731, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [60, 56, 61, 48, 57, 47, 58, 53, 56, 56], "hlc": [921732, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [60, 57, 61, 48, 58, 47, 58, 53, 56, 56], "hlc": [921732, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [54, 56, 61, 48, 56, 47, 60, 53, 54, 55], "hlc": [921732, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [54, 54, 61, 48, 49, 47, 59, 56, 54, 58], "hlc": [921733, 1]}
