INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 44300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [1.0429606020280868, 5.919042147848273, -6.419345840661828, -0.515299478874538, 1.967350383842163, 0.10465308786227112, 4.095690795666412, -0.6063859378507788, -4.225248802207043, -0.6938742573471259]
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [39, 41, 47, 50, 45, 39, 46, 41, 46, 32], "hlc": [921713, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [42, 43, 54, 43, 50, 39, 50, 42, 46, 39], "hlc": [921714, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [45, 41, 47, 48, 45, 43, 53, 45, 46, 32], "hlc": [921713, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [38, 35, 55, 44, 43, 39, 50, 39, 51, 40], "hlc": [921711, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [45, 45, 54, 49, 45, 43, 53, 45, 46, 39], "hlc": [921716, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [39, 41, 57, 50, 45, 39, 50, 41, 46, 39], "hlc": [921713, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [39, 41, 55, 51, 45, 39, 50, 41, 51, 40], "hlc": [921713, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [42, 43, 54, 44, 50, 41, 56, 42, 49, 45], "hlc": [921714, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [39, 41, 58, 50, 45, 39, 50, 41, 46, 39], "hlc": [921713, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [47, 41, 47, 48, 45, 47, 55, 43, 46, 32], "hlc": [921713, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [41, 35, 56, 44, 47, 41, 59, 42, 49, 43], "hlc": [921714, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [42, 43, 54, 44, 50, 41, 56, 42, 49, 46], "hlc": [921714, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [49, 41, 56, 48, 47, 45, 59, 43, 49, 43], "hlc": [921714, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [45, 46, 58, 50, 45, 43, 53, 45, 46, 39], "hlc": [921716, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [42, 43, 56, 44, 50, 41, 60, 42, 49, 46], "hlc": [921714, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [47, 41, 47, 48, 45, 47, 55, 46, 46, 32], "hlc": [921713, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [50, 41, 56, 48, 47, 45, 59, 43, 49, 43], "hlc": [921714, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [45, 47, 58, 50, 45, 43, 53, 45, 46, 39], "hlc": [921716, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [42, 43, 54, 43, 51, 39, 50, 42, 46, 39], "hlc": [921714, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [47, 41, 47, 48, 45, 48, 55, 43, 46, 32], "hlc": [921713, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [42, 43, 56, 44, 50, 41, 61, 42, 49, 46], "hlc": [921714, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [38, 35, 55, 44, 43, 39, 50, 39, 52, 40], "hlc": [921711, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [42, 43, 54, 44, 50, 41, 56, 42, 49, 47], "hlc": [921714, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [45, 48, 58, 50, 45, 43, 53, 45, 52, 40], "hlc": [921717, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [42, 43, 59, 50, 50, 41, 61, 42, 49, 46], "hlc": [921714, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [42, 43, 55, 52, 50, 41, 56, 42, 51, 47], "hlc": [921714, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [47, 43, 54, 48, 52, 48, 55, 43, 46, 39], "hlc": [921714, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [50, 43, 56, 48, 50, 45, 62, 43, 49, 46], "hlc": [921715, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [42, 43, 55, 44, 51, 39, 50, 42, 53, 40], "hlc": [921714, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [45, 47, 58, 50, 50, 43, 56, 45, 49, 48], "hlc": [921716, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [51, 41, 56, 48, 47, 45, 59, 43, 49, 43], "hlc": [921714, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [45, 49, 58, 50, 45, 43, 53, 45, 52, 40], "hlc": [921717, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [42, 43, 60, 50, 50, 41, 61, 42, 49, 46], "hlc": [921714, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [42, 43, 55, 53, 50, 41, 56, 42, 51, 47], "hlc": [921714, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [47, 43, 54, 48, 53, 48, 55, 43, 46, 39], "hlc": [921714, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [50, 43, 56, 48, 50, 45, 63, 43, 49, 46], "hlc": [921715, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [42, 43, 55, 44, 51, 39, 50, 42, 54, 40], "hlc": [921714, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [50, 50, 58, 50, 50, 45, 63, 45, 52, 46], "hlc": [921717, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [50, 51, 58, 50, 51, 45, 63, 45, 54, 46], "hlc": [921717, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [42, 43, 61, 53, 50, 41, 61, 42, 51, 47], "hlc": [921714, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [47, 43, 62, 53, 53, 48, 61, 43, 51, 47], "hlc": [921714, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [45, 49, 58, 50, 51, 43, 53, 45, 55, 40], "hlc": [921717, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [45, 49, 60, 50, 51, 43, 61, 45, 56, 46], "hlc": [921717, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [51, 47, 58, 50, 50, 45, 59, 45, 49, 49], "hlc": [921716, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [47, 43, 63, 53, 53, 48, 61, 43, 51, 47], "hlc": [921714, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [47, 41, 47, 48, 45, 49, 55, 43, 46, 32], "hlc": [921713, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [47, 41, 47, 48, 45, 47, 55, 47, 46, 32], "hlc": [921713, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [45, 49, 60, 50, 51, 43, 61, 45, 57, 46], "hlc": [921717, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [50, 52, 63, 53, 53, 48, 63, 45, 54, 47], "hlc": [921718, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [47, 49, 60, 50, 51, 50, 61, 45, 57, 46], "hlc": [921717, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [50, 43, 56, 48, 50, 49, 64, 43, 49, 46], "hlc": [921716, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [47, 49, 60, 50, 51, 47, 61, 47, 58, 46], "hlc": [921717, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [47, 49, 60, 50, 51, 51, 61, 45, 57, 46], "hlc": [921717, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [50, 43, 56, 48, 50, 49, 65, 43, 49, 46], "hlc": [921716, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [47, 41, 47, 48, 45, 47, 55, 48, 46, 32], "hlc": [921713, 13]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [47, 49, 60, 50, 51, 47, 61, 47, 59, 46], "hlc": [921717, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [51, 47, 58, 50, 50, 45, 59, 45, 49, 50], "hlc": [921716, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [52, 47, 58, 50, 50, 45, 59, 45, 49, 50], "hlc": [921716, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [47, 49, 60, 54, 51, 47, 61, 47, 59, 47], "hlc": [921717, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [50, 43, 56, 48, 50, 49, 66, 48, 49, 46], "hlc": [921717, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [50, 43, 56, 48, 50, 49, 65, 49, 49, 46], "hlc": [921716, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [47, 49, 60, 50, 51, 51, 61, 47, 60, 46], "hlc": [921717, 7]}
