INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 38300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 3.5, actual clock drifts: [-1.9694629802370311, 0.9636963798644205, -0.20663985464226187, 2.5281132659094503, 2.4620220661800367, -1.9201098723014, -1.588509226980463, 1.5110462152742876, -2.512903476144471, -1.6050945510807224]
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [41, 52, 46, 42, 44, 39, 46, 47, 51, 42], "hlc": [921558, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [41, 52, 50, 42, 44, 40, 44, 30, 52, 38], "hlc": [921557, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [41, 52, 46, 45, 44, 39, 46, 46, 49, 46], "hlc": [921558, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [39, 50, 51, 33, 35, 40, 39, 30, 44, 35], "hlc": [921556, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [41, 52, 46, 48, 44, 39, 46, 45, 50, 42], "hlc": [921559, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [46, 52, 46, 43, 48, 37, 44, 39, 42, 41], "hlc": [921559, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [35, 54, 43, 39, 37, 39, 48, 42, 41, 42], "hlc": [921557, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [41, 52, 50, 42, 44, 40, 44, 30, 53, 38], "hlc": [921557, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [48, 58, 46, 45, 48, 41, 44, 42, 42, 45], "hlc": [921559, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [48, 59, 46, 45, 48, 41, 48, 42, 42, 45], "hlc": [921559, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [46, 52, 49, 48, 47, 44, 46, 45, 50, 42], "hlc": [921559, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [41, 54, 50, 42, 44, 40, 49, 42, 53, 42], "hlc": [921557, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [41, 52, 51, 42, 44, 40, 46, 48, 51, 42], "hlc": [921559, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [49, 48, 43, 40, 40, 37, 42, 39, 41, 43], "hlc": [921556, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [39, 50, 52, 33, 35, 40, 39, 30, 44, 35], "hlc": [921557, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [41, 52, 46, 49, 44, 39, 46, 45, 50, 42], "hlc": [921560, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [46, 52, 46, 43, 49, 37, 44, 39, 42, 41], "hlc": [921560, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [46, 52, 49, 48, 47, 45, 46, 45, 50, 42], "hlc": [921559, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [41, 54, 50, 42, 44, 40, 50, 42, 53, 42], "hlc": [921557, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [41, 52, 51, 42, 44, 40, 46, 49, 51, 42], "hlc": [921559, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [41, 52, 46, 45, 44, 39, 46, 46, 49, 47], "hlc": [921558, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [48, 60, 46, 45, 48, 41, 48, 46, 49, 47], "hlc": [921559, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [46, 52, 52, 48, 47, 46, 46, 45, 50, 42], "hlc": [921559, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [46, 52, 51, 43, 49, 40, 46, 50, 51, 42], "hlc": [921560, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [49, 52, 50, 42, 44, 40, 44, 39, 54, 43], "hlc": [921557, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [49, 54, 50, 42, 44, 40, 50, 42, 55, 43], "hlc": [921557, 12]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [49, 54, 51, 42, 44, 40, 50, 49, 56, 43], "hlc": [921559, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [41, 52, 46, 49, 44, 39, 46, 46, 50, 48], "hlc": [921560, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [46, 52, 49, 49, 47, 45, 46, 46, 50, 49], "hlc": [921560, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [48, 61, 46, 45, 48, 41, 48, 46, 49, 47], "hlc": [921559, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [41, 52, 46, 50, 44, 39, 46, 45, 50, 42], "hlc": [921560, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [46, 52, 46, 43, 50, 37, 44, 39, 42, 41], "hlc": [921560, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [46, 52, 52, 48, 47, 47, 46, 45, 50, 42], "hlc": [921559, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [46, 52, 51, 43, 49, 40, 46, 51, 51, 42], "hlc": [921560, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [49, 54, 51, 42, 44, 40, 50, 49, 57, 43], "hlc": [921559, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [46, 52, 49, 49, 47, 45, 46, 46, 50, 50], "hlc": [921560, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [48, 61, 53, 45, 48, 41, 48, 46, 49, 47], "hlc": [921559, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [48, 61, 54, 50, 48, 41, 48, 46, 50, 47], "hlc": [921560, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [48, 61, 55, 50, 50, 41, 48, 46, 50, 47], "hlc": [921560, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [48, 61, 56, 50, 50, 47, 48, 46, 50, 47], "hlc": [921560, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [49, 61, 57, 50, 50, 47, 50, 49, 57, 47], "hlc": [921560, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [46, 52, 52, 48, 49, 48, 46, 51, 51, 42], "hlc": [921560, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [46, 54, 50, 49, 47, 45, 51, 46, 53, 50], "hlc": [921560, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [50, 48, 43, 40, 40, 37, 42, 39, 41, 43], "hlc": [921556, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [49, 61, 58, 50, 50, 47, 50, 49, 57, 47], "hlc": [921560, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [46, 52, 46, 43, 51, 37, 44, 39, 42, 41], "hlc": [921561, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [46, 52, 51, 43, 49, 40, 46, 52, 51, 42], "hlc": [921560, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [49, 54, 51, 42, 44, 40, 50, 49, 58, 43], "hlc": [921559, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [46, 52, 49, 49, 47, 45, 46, 46, 50, 51], "hlc": [921560, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [50, 62, 46, 45, 48, 41, 48, 46, 49, 47], "hlc": [921560, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [46, 52, 49, 51, 47, 45, 46, 46, 50, 51], "hlc": [921561, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [49, 54, 52, 48, 49, 49, 50, 51, 58, 43], "hlc": [921560, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [46, 54, 51, 49, 49, 45, 52, 52, 53, 50], "hlc": [921560, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [49, 61, 58, 50, 50, 47, 50, 49, 59, 47], "hlc": [921560, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [49, 61, 58, 50, 51, 47, 50, 49, 60, 47], "hlc": [921561, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [51, 48, 43, 40, 40, 37, 42, 39, 41, 43], "hlc": [921557, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [50, 63, 46, 45, 48, 41, 48, 46, 49, 47], "hlc": [921560, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [46, 52, 49, 52, 47, 45, 46, 46, 50, 51], "hlc": [921561, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [46, 52, 46, 43, 52, 37, 44, 39, 42, 41], "hlc": [921561, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [46, 52, 51, 43, 49, 40, 46, 53, 51, 42], "hlc": [921560, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [49, 61, 58, 50, 51, 47, 50, 49, 61, 47], "hlc": [921561, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [46, 52, 49, 49, 47, 45, 46, 46, 50, 52], "hlc": [921560, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [52, 63, 46, 45, 48, 41, 48, 46, 49, 47], "hlc": [921560, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [49, 61, 59, 52, 50, 47, 50, 49, 57, 51], "hlc": [921561, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [49, 61, 60, 52, 50, 47, 50, 53, 57, 51], "hlc": [921561, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [49, 54, 52, 48, 52, 50, 50, 51, 58, 43], "hlc": [921561, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [49, 61, 58, 50, 51, 47, 53, 52, 61, 50], "hlc": [921561, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [49, 61, 58, 50, 51, 47, 54, 52, 61, 52], "hlc": [921561, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [51, 61, 58, 50, 51, 47, 50, 49, 62, 47], "hlc": [921561, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [53, 63, 46, 45, 48, 41, 48, 46, 49, 47], "hlc": [921560, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [46, 52, 49, 53, 47, 45, 46, 46, 50, 51], "hlc": [921562, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [49, 61, 58, 50, 51, 47, 55, 52, 61, 52], "hlc": [921561, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [51, 61, 58, 50, 51, 47, 50, 49, 63, 47], "hlc": [921561, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [46, 52, 49, 49, 47, 45, 46, 46, 50, 53], "hlc": [921560, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [53, 64, 46, 45, 48, 41, 48, 46, 49, 47], "hlc": [921561, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [53, 65, 49, 53, 48, 45, 48, 46, 50, 51], "hlc": [921562, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [53, 66, 58, 53, 51, 47, 50, 49, 63, 51], "hlc": [921562, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [46, 52, 49, 54, 47, 45, 46, 46, 50, 53], "hlc": [921562, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [49, 61, 58, 50, 53, 47, 55, 52, 61, 52], "hlc": [921562, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [54, 63, 46, 45, 48, 41, 48, 46, 49, 47], "hlc": [921560, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [53, 67, 58, 53, 51, 47, 50, 49, 63, 51], "hlc": [921562, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [49, 61, 61, 52, 50, 47, 50, 53, 57, 51], "hlc": [921561, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [49, 61, 58, 50, 54, 47, 55, 52, 61, 52], "hlc": [921562, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [49, 61, 58, 50, 51, 47, 56, 52, 61, 52], "hlc": [921561, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [51, 61, 58, 50, 51, 47, 50, 49, 64, 47], "hlc": [921561, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [46, 52, 49, 49, 47, 45, 46, 46, 50, 54], "hlc": [921560, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [53, 68, 61, 53, 51, 47, 50, 53, 63, 51], "hlc": [921562, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [51, 61, 62, 52, 51, 47, 50, 53, 64, 51], "hlc": [921561, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [49, 61, 58, 50, 55, 47, 56, 52, 61, 52], "hlc": [921563, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [49, 61, 58, 50, 56, 47, 56, 52, 61, 54], "hlc": [921563, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [49, 61, 58, 50, 54, 47, 57, 52, 61, 52], "hlc": [921562, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [53, 67, 58, 53, 51, 47, 50, 54, 63, 51], "hlc": [921562, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [54, 63, 58, 50, 51, 47, 50, 49, 65, 47], "hlc": [921561, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [53, 69, 61, 53, 51, 47, 50, 53, 63, 51], "hlc": [921562, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [46, 52, 49, 55, 47, 45, 46, 46, 50, 53], "hlc": [921563, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [49, 54, 52, 48, 52, 51, 50, 51, 58, 43], "hlc": [921561, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [54, 63, 58, 50, 51, 47, 50, 49, 66, 47], "hlc": [921561, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [46, 52, 49, 49, 47, 45, 46, 46, 50, 55], "hlc": [921560, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [55, 63, 49, 49, 48, 45, 48, 46, 50, 55], "hlc": [921560, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [49, 61, 58, 55, 54, 47, 58, 52, 61, 53], "hlc": [921563, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [54, 63, 58, 55, 54, 47, 59, 52, 66, 53], "hlc": [921563, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [54, 63, 58, 50, 52, 51, 50, 51, 67, 47], "hlc": [921561, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [53, 69, 61, 53, 51, 47, 50, 53, 63, 56], "hlc": [921562, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [56, 63, 49, 49, 48, 45, 48, 46, 50, 55], "hlc": [921560, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [53, 70, 61, 53, 51, 47, 50, 53, 63, 51], "hlc": [921562, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [51, 61, 63, 52, 51, 47, 50, 53, 64, 51], "hlc": [921561, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [46, 52, 49, 56, 47, 45, 46, 46, 50, 53], "hlc": [921563, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [49, 61, 58, 50, 57, 47, 56, 52, 61, 54], "hlc": [921563, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [53, 67, 58, 53, 51, 47, 50, 55, 63, 51], "hlc": [921562, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [54, 63, 58, 50, 52, 51, 50, 51, 68, 47], "hlc": [921561, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [53, 69, 61, 53, 51, 47, 50, 53, 63, 57], "hlc": [921562, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [56, 71, 61, 53, 51, 47, 50, 53, 63, 55], "hlc": [921562, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [56, 72, 63, 53, 51, 47, 50, 53, 64, 55], "hlc": [921562, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [53, 70, 61, 57, 51, 47, 50, 53, 63, 53], "hlc": [921564, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [53, 70, 61, 58, 57, 47, 56, 53, 63, 54], "hlc": [921564, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [53, 67, 58, 53, 52, 52, 50, 55, 63, 51], "hlc": [921562, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [54, 69, 61, 55, 54, 47, 60, 53, 66, 57], "hlc": [921563, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [53, 69, 61, 56, 51, 47, 50, 53, 63, 58], "hlc": [921563, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [54, 69, 61, 56, 52, 51, 50, 53, 68, 59], "hlc": [921563, 3]}
