INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 38200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 3.5, actual clock drifts: [1.912099953686619, 0.9986432319593135, -2.6198438239782686, -3.2048551470878146, -2.446097318752111, 0.13529960420368603, -2.341315832318916, -2.6302020779983644, -0.30803593154872866, 1.524726184511696]
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [44, 52, 52, 53, 54, 29, 38, 52, 36, 51], "hlc": [921557, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [38, 55, 51, 46, 54, 27, 36, 45, 40, 48], "hlc": [921556, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [38, 52, 57, 52, 54, 28, 36, 45, 44, 53], "hlc": [921555, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [38, 52, 51, 54, 54, 27, 36, 44, 36, 48], "hlc": [921555, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [38, 49, 52, 49, 58, 29, 31, 53, 38, 54], "hlc": [921555, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [42, 49, 52, 49, 48, 29, 40, 52, 35, 51], "hlc": [921557, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [38, 56, 57, 52, 54, 28, 36, 45, 44, 53], "hlc": [921557, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [44, 52, 58, 53, 54, 29, 38, 52, 44, 53], "hlc": [921557, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [38, 52, 52, 55, 58, 29, 36, 53, 38, 54], "hlc": [921555, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [38, 55, 55, 49, 56, 32, 36, 58, 40, 56], "hlc": [921556, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [40, 52, 51, 54, 54, 34, 36, 48, 39, 58], "hlc": [921557, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [42, 52, 52, 54, 54, 34, 40, 52, 39, 59], "hlc": [921557, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [45, 52, 52, 53, 54, 29, 38, 52, 36, 51], "hlc": [921558, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [44, 52, 59, 53, 54, 29, 38, 52, 44, 53], "hlc": [921557, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [38, 52, 52, 56, 58, 29, 36, 53, 38, 54], "hlc": [921555, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [38, 49, 52, 49, 59, 29, 31, 53, 38, 54], "hlc": [921555, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [40, 46, 45, 48, 48, 35, 34, 48, 39, 51], "hlc": [921556, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [42, 49, 52, 49, 48, 29, 41, 52, 35, 51], "hlc": [921557, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [38, 55, 55, 49, 56, 32, 36, 59, 40, 56], "hlc": [921556, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [38, 52, 54, 52, 54, 28, 36, 45, 45, 53], "hlc": [921555, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [46, 52, 52, 56, 58, 29, 38, 53, 38, 54], "hlc": [921558, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [47, 52, 54, 56, 58, 29, 38, 53, 45, 54], "hlc": [921558, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [42, 49, 52, 49, 48, 35, 42, 52, 39, 51], "hlc": [921557, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [38, 55, 55, 49, 59, 32, 36, 60, 40, 56], "hlc": [921556, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [42, 55, 55, 49, 59, 32, 41, 61, 40, 56], "hlc": [921557, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [44, 52, 59, 53, 54, 29, 38, 52, 46, 53], "hlc": [921557, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [44, 55, 59, 53, 56, 32, 38, 59, 47, 56], "hlc": [921557, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [45, 52, 52, 54, 54, 34, 40, 52, 39, 60], "hlc": [921558, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [48, 52, 54, 56, 58, 29, 38, 53, 45, 54], "hlc": [921558, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [38, 57, 57, 52, 54, 28, 36, 45, 44, 53], "hlc": [921557, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [44, 52, 60, 53, 54, 29, 38, 52, 44, 53], "hlc": [921557, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [38, 52, 52, 57, 58, 29, 36, 53, 38, 54], "hlc": [921555, 14]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [38, 49, 52, 49, 60, 29, 31, 53, 38, 54], "hlc": [921555, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [40, 46, 45, 48, 48, 36, 34, 48, 39, 51], "hlc": [921556, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [42, 49, 52, 49, 48, 35, 43, 52, 39, 51], "hlc": [921557, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [42, 55, 55, 49, 59, 32, 41, 62, 40, 56], "hlc": [921557, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [44, 55, 59, 53, 56, 32, 38, 59, 48, 56], "hlc": [921557, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [45, 52, 52, 54, 54, 34, 40, 52, 39, 61], "hlc": [921558, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [49, 52, 54, 56, 58, 35, 43, 53, 45, 54], "hlc": [921559, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [50, 55, 55, 56, 59, 35, 43, 62, 45, 56], "hlc": [921559, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [51, 55, 55, 56, 59, 35, 43, 62, 45, 61], "hlc": [921559, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [40, 49, 52, 49, 61, 36, 34, 53, 39, 54], "hlc": [921556, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [44, 52, 60, 53, 54, 37, 38, 52, 44, 53], "hlc": [921557, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [44, 52, 60, 53, 60, 38, 38, 53, 44, 54], "hlc": [921557, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [44, 55, 60, 53, 60, 39, 38, 59, 48, 56], "hlc": [921557, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [42, 55, 55, 57, 59, 32, 41, 63, 40, 56], "hlc": [921557, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [48, 52, 54, 56, 58, 34, 40, 53, 45, 62], "hlc": [921558, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [48, 57, 57, 56, 58, 34, 40, 53, 45, 63], "hlc": [921558, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [38, 58, 57, 52, 54, 28, 36, 45, 44, 53], "hlc": [921558, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [44, 52, 61, 53, 54, 29, 38, 52, 44, 53], "hlc": [921557, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [42, 49, 52, 49, 48, 35, 44, 52, 39, 51], "hlc": [921557, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [48, 57, 57, 56, 58, 34, 40, 53, 45, 64], "hlc": [921558, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [42, 58, 57, 52, 54, 35, 45, 52, 44, 53], "hlc": [921558, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [44, 55, 61, 53, 56, 32, 38, 59, 49, 56], "hlc": [921557, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [48, 57, 61, 56, 58, 34, 40, 59, 50, 64], "hlc": [921558, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [48, 57, 57, 56, 58, 35, 44, 53, 45, 65], "hlc": [921559, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [44, 52, 62, 53, 54, 29, 38, 52, 44, 53], "hlc": [921557, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [38, 52, 52, 58, 58, 29, 36, 53, 38, 54], "hlc": [921555, 15]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [40, 49, 52, 49, 62, 36, 34, 53, 39, 54], "hlc": [921556, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [44, 55, 60, 53, 60, 40, 38, 59, 48, 56], "hlc": [921557, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [42, 55, 55, 57, 59, 32, 41, 64, 40, 56], "hlc": [921557, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [48, 57, 61, 56, 58, 34, 40, 59, 51, 64], "hlc": [921558, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [48, 57, 57, 56, 58, 35, 44, 53, 45, 66], "hlc": [921559, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [52, 57, 57, 56, 59, 35, 44, 62, 45, 66], "hlc": [921560, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [44, 55, 60, 59, 60, 40, 38, 59, 48, 56], "hlc": [921557, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [42, 55, 55, 57, 63, 36, 41, 64, 40, 56], "hlc": [921557, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [48, 57, 61, 57, 64, 36, 41, 64, 51, 64], "hlc": [921558, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [42, 55, 55, 57, 62, 36, 41, 65, 40, 56], "hlc": [921557, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [48, 57, 61, 58, 58, 34, 40, 59, 52, 64], "hlc": [921558, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [48, 57, 62, 56, 58, 35, 44, 53, 45, 67], "hlc": [921559, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [38, 59, 57, 52, 54, 28, 36, 45, 44, 53], "hlc": [921559, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [44, 52, 63, 53, 54, 29, 38, 52, 44, 53], "hlc": [921557, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [44, 55, 60, 60, 60, 40, 38, 59, 48, 56], "hlc": [921557, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [48, 57, 61, 57, 65, 36, 41, 64, 51, 64], "hlc": [921558, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [42, 55, 55, 57, 62, 36, 41, 66, 40, 56], "hlc": [921557, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [53, 57, 63, 56, 59, 35, 44, 62, 45, 66], "hlc": [921560, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [44, 59, 60, 61, 60, 40, 38, 59, 48, 56], "hlc": [921559, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [44, 59, 60, 62, 62, 40, 41, 66, 48, 56], "hlc": [921559, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [44, 58, 60, 60, 60, 40, 46, 59, 48, 56], "hlc": [921558, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [48, 57, 62, 57, 65, 36, 44, 64, 51, 68], "hlc": [921560, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [54, 57, 63, 56, 59, 35, 44, 62, 45, 66], "hlc": [921560, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [44, 52, 64, 53, 54, 29, 38, 52, 44, 53], "hlc": [921557, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [44, 58, 60, 60, 60, 40, 47, 59, 48, 56], "hlc": [921558, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [42, 55, 55, 57, 62, 36, 41, 67, 40, 56], "hlc": [921557, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [48, 57, 61, 58, 58, 34, 40, 59, 53, 64], "hlc": [921558, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [48, 60, 61, 58, 58, 34, 40, 59, 53, 64], "hlc": [921560, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [44, 55, 65, 57, 62, 36, 41, 67, 44, 56], "hlc": [921557, 12]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [44, 59, 64, 63, 62, 40, 41, 66, 48, 56], "hlc": [921559, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [44, 58, 60, 60, 60, 41, 47, 59, 48, 56], "hlc": [921559, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [54, 58, 63, 60, 60, 40, 48, 62, 48, 66], "hlc": [921560, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [55, 57, 63, 56, 59, 35, 44, 62, 45, 66], "hlc": [921561, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [44, 55, 66, 57, 62, 36, 41, 67, 44, 56], "hlc": [921557, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [44, 59, 64, 64, 62, 40, 41, 66, 48, 56], "hlc": [921559, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [48, 57, 61, 58, 58, 34, 40, 59, 54, 64], "hlc": [921558, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [48, 57, 62, 57, 65, 36, 44, 64, 51, 69], "hlc": [921560, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [48, 61, 64, 64, 62, 40, 41, 66, 53, 64], "hlc": [921560, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [48, 62, 64, 64, 65, 40, 44, 66, 53, 69], "hlc": [921560, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [48, 57, 66, 57, 66, 36, 41, 67, 51, 64], "hlc": [921558, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [48, 57, 66, 58, 67, 36, 41, 67, 54, 64], "hlc": [921558, 12]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [55, 58, 63, 60, 60, 40, 49, 62, 48, 66], "hlc": [921561, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [56, 57, 63, 56, 59, 35, 44, 62, 45, 66], "hlc": [921561, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [44, 59, 64, 65, 62, 40, 41, 66, 48, 56], "hlc": [921559, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [44, 58, 60, 60, 60, 42, 47, 59, 48, 56], "hlc": [921559, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [55, 58, 63, 60, 60, 40, 50, 62, 48, 66], "hlc": [921561, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [42, 55, 55, 57, 62, 36, 41, 68, 40, 56], "hlc": [921557, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [48, 57, 61, 58, 58, 34, 40, 59, 55, 64], "hlc": [921559, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [57, 57, 63, 57, 62, 36, 44, 68, 45, 66], "hlc": [921562, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [44, 59, 64, 65, 62, 43, 47, 66, 48, 56], "hlc": [921560, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [48, 59, 64, 65, 62, 44, 47, 66, 55, 64], "hlc": [921560, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [56, 58, 63, 60, 60, 40, 51, 62, 48, 66], "hlc": [921561, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [55, 58, 63, 60, 62, 40, 50, 69, 48, 66], "hlc": [921561, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [48, 58, 62, 60, 65, 42, 47, 64, 51, 70], "hlc": [921561, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [58, 57, 63, 57, 62, 36, 44, 68, 45, 66], "hlc": [921562, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [44, 55, 67, 57, 62, 36, 41, 67, 44, 56], "hlc": [921557, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [44, 59, 64, 66, 62, 40, 41, 66, 48, 56], "hlc": [921559, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [55, 58, 63, 60, 62, 40, 50, 70, 48, 66], "hlc": [921561, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [48, 57, 61, 58, 58, 34, 40, 59, 56, 64], "hlc": [921559, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [48, 59, 64, 67, 62, 40, 41, 66, 56, 64], "hlc": [921559, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [55, 58, 66, 60, 68, 40, 50, 70, 54, 66], "hlc": [921561, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [58, 59, 64, 65, 62, 45, 47, 68, 55, 66], "hlc": [921562, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [58, 59, 64, 66, 62, 46, 47, 68, 55, 66], "hlc": [921562, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [56, 58, 67, 60, 62, 40, 52, 67, 48, 66], "hlc": [921561, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [59, 57, 63, 57, 62, 36, 44, 68, 45, 66], "hlc": [921562, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [48, 63, 64, 64, 65, 40, 44, 66, 53, 69], "hlc": [921561, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [44, 55, 68, 57, 62, 36, 41, 67, 44, 56], "hlc": [921558, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [56, 58, 67, 60, 62, 40, 53, 67, 48, 66], "hlc": [921561, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [48, 57, 61, 58, 58, 34, 40, 59, 57, 64], "hlc": [921560, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [48, 58, 62, 60, 65, 42, 47, 64, 51, 71], "hlc": [921562, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [59, 59, 64, 68, 62, 40, 44, 68, 56, 66], "hlc": [921562, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [59, 63, 64, 69, 65, 40, 44, 68, 56, 69], "hlc": [921562, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [55, 58, 68, 60, 69, 40, 50, 70, 54, 66], "hlc": [921561, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [55, 58, 68, 60, 70, 42, 50, 70, 54, 71], "hlc": [921562, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [56, 58, 67, 60, 62, 40, 53, 71, 48, 66], "hlc": [921561, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [48, 58, 62, 60, 65, 42, 47, 64, 57, 72], "hlc": [921562, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [60, 57, 63, 57, 62, 36, 44, 68, 45, 66], "hlc": [921563, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [48, 64, 64, 64, 65, 40, 44, 66, 53, 69], "hlc": [921562, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [44, 55, 69, 57, 62, 36, 41, 67, 44, 56], "hlc": [921558, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [59, 63, 64, 70, 65, 40, 44, 68, 56, 69], "hlc": [921562, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [58, 59, 64, 66, 62, 47, 47, 68, 55, 66], "hlc": [921562, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [56, 58, 67, 60, 62, 40, 54, 67, 48, 66], "hlc": [921561, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [56, 58, 67, 60, 62, 40, 53, 72, 48, 66], "hlc": [921561, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [48, 57, 61, 58, 58, 34, 40, 59, 58, 64], "hlc": [921560, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [48, 58, 62, 60, 65, 42, 47, 64, 57, 73], "hlc": [921562, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [61, 64, 64, 64, 65, 40, 44, 68, 53, 69], "hlc": [921563, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [62, 64, 64, 70, 65, 40, 44, 68, 56, 69], "hlc": [921563, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [63, 64, 64, 70, 65, 47, 47, 68, 56, 69], "hlc": [921563, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [48, 58, 70, 60, 65, 42, 47, 67, 57, 73], "hlc": [921562, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [58, 59, 67, 66, 62, 48, 54, 68, 55, 66], "hlc": [921562, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [56, 58, 67, 60, 62, 40, 53, 73, 58, 66], "hlc": [921561, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [60, 58, 63, 60, 65, 42, 47, 68, 57, 74], "hlc": [921563, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [60, 58, 69, 60, 65, 42, 47, 68, 57, 75], "hlc": [921563, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [60, 58, 69, 60, 65, 42, 53, 72, 57, 76], "hlc": [921563, 3]}
