INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 45300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 8.5, actual clock drifts: [6.760482230689249, -4.441189340036358, -3.122817814409686, -7.743797605351407, 3.0601919890370954, -3.116048654213432, 1.3556173456924725, 7.127247790925583, -2.8842029157658082, 2.856063253462537]
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [54, 50, 37, 48, 43, 38, 38, 43, 51, 42], "hlc": [921742, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [44, 57, 38, 44, 45, 43, 41, 38, 45, 46], "hlc": [921740, 12]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [55, 57, 38, 48, 45, 45, 42, 46, 45, 42], "hlc": [921742, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [55, 57, 43, 50, 45, 46, 42, 46, 45, 42], "hlc": [921742, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [55, 57, 43, 50, 45, 47, 42, 46, 51, 42], "hlc": [921742, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [55, 57, 43, 50, 45, 48, 42, 46, 51, 46], "hlc": [921742, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [44, 60, 38, 44, 45, 43, 41, 38, 45, 47], "hlc": [921740, 13]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [53, 60, 38, 55, 45, 43, 45, 43, 49, 48], "hlc": [921741, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [56, 50, 37, 48, 43, 38, 38, 43, 45, 42], "hlc": [921743, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [44, 61, 38, 44, 42, 33, 41, 38, 45, 44], "hlc": [921740, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [49, 50, 42, 50, 40, 40, 42, 48, 43, 40], "hlc": [921743, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [54, 50, 37, 48, 43, 38, 38, 43, 52, 42], "hlc": [921742, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [49, 50, 44, 50, 40, 40, 42, 48, 43, 40], "hlc": [921743, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [54, 50, 37, 56, 43, 41, 45, 43, 52, 43], "hlc": [921742, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [56, 50, 42, 50, 43, 40, 42, 49, 45, 42], "hlc": [921744, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [54, 61, 38, 48, 43, 38, 41, 43, 53, 44], "hlc": [921742, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [44, 62, 38, 44, 42, 33, 41, 38, 45, 44], "hlc": [921740, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [49, 50, 45, 50, 40, 40, 42, 48, 43, 40], "hlc": [921743, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [54, 50, 37, 57, 43, 41, 45, 43, 52, 43], "hlc": [921742, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [53, 57, 38, 54, 48, 41, 45, 43, 49, 43], "hlc": [921741, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [56, 50, 42, 50, 43, 40, 42, 50, 45, 42], "hlc": [921744, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [54, 61, 38, 48, 43, 38, 41, 43, 54, 44], "hlc": [921742, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [53, 60, 38, 55, 45, 43, 45, 43, 49, 49], "hlc": [921741, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [49, 62, 46, 50, 42, 40, 42, 48, 45, 44], "hlc": [921743, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [54, 62, 47, 57, 43, 41, 45, 48, 52, 44], "hlc": [921743, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [55, 57, 45, 50, 45, 49, 42, 48, 51, 46], "hlc": [921743, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [53, 60, 38, 55, 46, 43, 49, 45, 49, 49], "hlc": [921742, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [56, 57, 42, 54, 48, 41, 45, 51, 49, 43], "hlc": [921744, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [56, 61, 42, 54, 48, 41, 45, 52, 54, 44], "hlc": [921744, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [56, 61, 42, 50, 43, 40, 42, 50, 55, 44], "hlc": [921744, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [55, 57, 45, 50, 45, 50, 42, 48, 51, 46], "hlc": [921743, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [53, 60, 38, 55, 46, 43, 50, 45, 49, 49], "hlc": [921742, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [56, 61, 42, 54, 48, 41, 45, 53, 54, 44], "hlc": [921744, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [53, 60, 38, 55, 45, 43, 45, 43, 49, 50], "hlc": [921741, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [57, 61, 42, 54, 48, 41, 45, 53, 54, 44], "hlc": [921744, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [55, 63, 45, 50, 45, 50, 42, 48, 51, 46], "hlc": [921743, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [55, 64, 45, 55, 46, 50, 50, 48, 51, 49], "hlc": [921743, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [54, 62, 48, 57, 45, 43, 45, 48, 52, 50], "hlc": [921743, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [55, 65, 45, 55, 46, 50, 50, 48, 51, 49], "hlc": [921743, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [54, 50, 37, 58, 43, 41, 45, 43, 52, 43], "hlc": [921742, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [53, 57, 38, 54, 49, 41, 45, 43, 49, 43], "hlc": [921741, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [53, 60, 38, 55, 46, 43, 51, 45, 49, 49], "hlc": [921742, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [56, 61, 42, 54, 48, 41, 45, 54, 54, 44], "hlc": [921745, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [56, 61, 42, 50, 43, 40, 42, 50, 56, 44], "hlc": [921744, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [58, 61, 42, 54, 48, 41, 45, 53, 56, 44], "hlc": [921745, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [55, 65, 45, 59, 46, 50, 50, 48, 52, 49], "hlc": [921743, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [55, 57, 45, 58, 45, 51, 45, 48, 52, 46], "hlc": [921743, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [55, 60, 45, 58, 46, 52, 51, 48, 52, 49], "hlc": [921743, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [56, 61, 42, 54, 49, 41, 45, 55, 54, 44], "hlc": [921745, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [56, 61, 42, 54, 48, 41, 45, 54, 57, 44], "hlc": [921745, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [59, 61, 42, 54, 48, 41, 45, 53, 56, 44], "hlc": [921745, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [54, 62, 49, 57, 45, 43, 45, 48, 52, 50], "hlc": [921743, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [55, 60, 45, 58, 46, 53, 51, 48, 52, 49], "hlc": [921743, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [56, 61, 42, 54, 49, 41, 45, 56, 54, 44], "hlc": [921745, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [56, 61, 42, 54, 48, 41, 45, 54, 58, 44], "hlc": [921745, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [56, 66, 45, 55, 48, 50, 50, 54, 58, 49], "hlc": [921745, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [55, 60, 45, 58, 50, 53, 51, 48, 52, 49], "hlc": [921743, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [59, 61, 42, 55, 48, 43, 52, 53, 56, 49], "hlc": [921745, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [56, 61, 42, 54, 49, 41, 45, 56, 59, 44], "hlc": [921745, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [54, 62, 49, 57, 45, 43, 45, 48, 52, 51], "hlc": [921743, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [54, 62, 50, 57, 45, 43, 45, 48, 52, 50], "hlc": [921743, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [55, 65, 45, 60, 46, 50, 50, 48, 52, 49], "hlc": [921743, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [56, 61, 42, 54, 49, 41, 45, 57, 54, 44], "hlc": [921746, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [54, 62, 49, 57, 45, 43, 45, 48, 52, 52], "hlc": [921743, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [60, 62, 49, 57, 48, 43, 45, 53, 56, 52], "hlc": [921746, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [59, 65, 45, 60, 48, 50, 53, 53, 56, 49], "hlc": [921745, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [59, 65, 45, 60, 49, 50, 54, 57, 56, 49], "hlc": [921746, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [56, 62, 50, 57, 49, 43, 45, 58, 54, 50], "hlc": [921746, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [61, 62, 49, 57, 48, 43, 45, 53, 56, 52], "hlc": [921746, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [56, 67, 45, 55, 48, 50, 50, 54, 58, 49], "hlc": [921745, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [54, 62, 51, 57, 45, 43, 45, 48, 52, 50], "hlc": [921743, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [55, 65, 45, 61, 46, 50, 50, 48, 52, 49], "hlc": [921743, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [55, 60, 45, 58, 51, 53, 51, 48, 52, 49], "hlc": [921743, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [55, 60, 45, 58, 46, 54, 51, 48, 52, 49], "hlc": [921743, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [59, 65, 45, 60, 49, 50, 55, 57, 56, 49], "hlc": [921746, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [56, 62, 50, 57, 49, 43, 45, 59, 54, 50], "hlc": [921746, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [62, 62, 51, 57, 48, 43, 45, 53, 56, 52], "hlc": [921746, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [63, 65, 51, 61, 48, 50, 50, 53, 56, 52], "hlc": [921746, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [55, 62, 52, 58, 51, 53, 51, 48, 52, 50], "hlc": [921743, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [59, 65, 45, 60, 52, 53, 55, 57, 56, 49], "hlc": [921746, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [56, 67, 45, 58, 48, 55, 51, 54, 58, 49], "hlc": [921745, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [59, 65, 50, 60, 49, 50, 56, 59, 56, 50], "hlc": [921746, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [61, 62, 49, 57, 48, 43, 45, 53, 56, 53], "hlc": [921746, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [61, 62, 49, 58, 48, 54, 51, 53, 56, 54], "hlc": [921746, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [64, 65, 51, 61, 48, 50, 50, 53, 56, 52], "hlc": [921746, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [56, 68, 45, 55, 48, 50, 50, 54, 58, 49], "hlc": [921745, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [59, 65, 45, 60, 53, 53, 55, 57, 56, 49], "hlc": [921746, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [59, 65, 50, 60, 49, 50, 57, 59, 56, 50], "hlc": [921746, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [56, 62, 50, 57, 49, 43, 45, 60, 54, 50], "hlc": [921747, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [65, 65, 51, 61, 49, 50, 57, 59, 56, 52], "hlc": [921747, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [56, 68, 53, 58, 51, 53, 51, 54, 58, 50], "hlc": [921745, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [59, 68, 54, 60, 53, 53, 55, 57, 58, 50], "hlc": [921746, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [64, 67, 51, 61, 48, 56, 51, 54, 58, 52], "hlc": [921746, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [59, 65, 50, 60, 49, 50, 58, 60, 56, 50], "hlc": [921747, 1]}
