INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 39500, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 3.5, actual clock drifts: [-0.48313919518143633, -3.118698743003673, 2.820022420439673, 0.6018766187339608, 1.3632902781589111, 2.3712916049753687, -1.1797308063677479, -1.8421866366211952, -2.933293312555869, 1.508420287669197]
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [40, 48, 50, 43, 40, 41, 57, 50, 38, 49], "hlc": [921558, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [40, 45, 50, 41, 43, 38, 58, 53, 42, 47], "hlc": [921558, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [45, 46, 50, 37, 40, 41, 58, 50, 47, 51], "hlc": [921558, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [45, 45, 50, 42, 40, 41, 58, 50, 44, 52], "hlc": [921558, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [48, 43, 48, 37, 41, 35, 52, 51, 39, 39], "hlc": [921557, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [44, 50, 52, 37, 40, 41, 57, 50, 39, 49], "hlc": [921559, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [40, 48, 50, 44, 40, 41, 57, 50, 38, 49], "hlc": [921558, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [39, 41, 46, 37, 40, 42, 57, 50, 38, 39], "hlc": [921559, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [35, 39, 45, 37, 40, 34, 59, 48, 38, 39], "hlc": [921555, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [40, 45, 50, 41, 43, 38, 58, 54, 42, 47], "hlc": [921558, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [45, 45, 50, 42, 40, 41, 58, 50, 44, 53], "hlc": [921558, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [49, 43, 48, 37, 41, 35, 59, 51, 39, 39], "hlc": [921557, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [44, 51, 52, 41, 43, 41, 58, 54, 42, 49], "hlc": [921559, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [44, 50, 52, 41, 44, 41, 57, 50, 39, 49], "hlc": [921559, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [39, 41, 46, 37, 40, 42, 60, 50, 38, 39], "hlc": [921559, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [40, 48, 50, 44, 43, 41, 58, 55, 42, 49], "hlc": [921558, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [48, 46, 50, 37, 41, 41, 58, 51, 48, 51], "hlc": [921558, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [48, 46, 50, 42, 41, 41, 58, 51, 49, 53], "hlc": [921558, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [44, 52, 52, 41, 43, 41, 58, 54, 42, 49], "hlc": [921559, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [45, 46, 54, 37, 40, 35, 58, 49, 46, 39], "hlc": [921560, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [44, 50, 52, 41, 45, 41, 57, 50, 39, 49], "hlc": [921559, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [39, 41, 46, 37, 40, 42, 61, 50, 38, 39], "hlc": [921559, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [40, 48, 50, 44, 43, 41, 58, 56, 42, 49], "hlc": [921558, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [50, 52, 52, 41, 43, 41, 59, 54, 42, 49], "hlc": [921559, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [45, 46, 54, 37, 40, 43, 58, 50, 46, 39], "hlc": [921560, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [40, 48, 50, 44, 43, 42, 62, 56, 42, 49], "hlc": [921559, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [40, 48, 50, 44, 43, 42, 61, 57, 42, 49], "hlc": [921559, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [45, 50, 52, 42, 45, 41, 58, 50, 44, 54], "hlc": [921559, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [51, 52, 52, 41, 43, 41, 59, 54, 42, 49], "hlc": [921559, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [45, 46, 55, 37, 40, 35, 58, 49, 46, 39], "hlc": [921561, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [40, 48, 50, 45, 40, 41, 57, 50, 38, 49], "hlc": [921558, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [44, 50, 52, 41, 46, 41, 57, 50, 39, 49], "hlc": [921559, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [45, 46, 54, 37, 40, 44, 58, 50, 46, 39], "hlc": [921560, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [40, 48, 50, 44, 43, 42, 63, 56, 42, 49], "hlc": [921559, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [40, 48, 50, 44, 43, 42, 61, 58, 42, 49], "hlc": [921559, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [45, 53, 55, 41, 43, 41, 58, 54, 46, 49], "hlc": [921561, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [40, 48, 50, 46, 43, 42, 61, 58, 42, 49], "hlc": [921559, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [44, 50, 52, 44, 47, 42, 63, 56, 42, 49], "hlc": [921560, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [45, 48, 54, 45, 40, 45, 58, 50, 46, 49], "hlc": [921561, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [44, 50, 52, 44, 46, 42, 61, 59, 42, 49], "hlc": [921559, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [51, 52, 52, 42, 45, 41, 59, 54, 44, 55], "hlc": [921560, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [51, 52, 54, 42, 45, 44, 59, 54, 46, 56], "hlc": [921560, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [45, 54, 55, 41, 43, 41, 58, 54, 46, 49], "hlc": [921561, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [44, 50, 52, 44, 48, 42, 63, 56, 42, 49], "hlc": [921560, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [45, 48, 54, 45, 40, 46, 58, 50, 46, 49], "hlc": [921561, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [40, 48, 50, 44, 43, 42, 64, 56, 42, 49], "hlc": [921559, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [44, 50, 52, 44, 46, 42, 61, 60, 42, 49], "hlc": [921559, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [51, 52, 54, 42, 45, 44, 59, 54, 46, 57], "hlc": [921560, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [52, 54, 55, 41, 43, 41, 59, 54, 46, 49], "hlc": [921561, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [53, 54, 55, 44, 43, 42, 64, 56, 46, 49], "hlc": [921561, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [45, 50, 54, 45, 48, 47, 63, 56, 46, 49], "hlc": [921561, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [44, 50, 52, 44, 46, 42, 65, 60, 42, 49], "hlc": [921559, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [51, 52, 54, 44, 46, 44, 66, 60, 46, 57], "hlc": [921560, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [51, 52, 54, 45, 45, 46, 59, 54, 46, 58], "hlc": [921561, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [54, 54, 55, 44, 43, 42, 64, 56, 46, 49], "hlc": [921561, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [45, 55, 55, 41, 43, 41, 58, 54, 46, 49], "hlc": [921561, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [40, 48, 50, 47, 43, 42, 61, 58, 42, 49], "hlc": [921559, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [51, 52, 54, 44, 46, 44, 67, 60, 46, 57], "hlc": [921560, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [44, 50, 52, 44, 46, 42, 61, 61, 42, 49], "hlc": [921559, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [55, 55, 55, 44, 43, 42, 64, 56, 46, 49], "hlc": [921561, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [51, 56, 55, 44, 46, 44, 67, 60, 46, 57], "hlc": [921561, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [45, 50, 56, 44, 46, 42, 61, 61, 46, 49], "hlc": [921562, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [45, 50, 54, 47, 48, 48, 63, 58, 46, 49], "hlc": [921562, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [54, 54, 55, 45, 45, 46, 64, 56, 46, 59], "hlc": [921561, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [56, 55, 55, 44, 43, 42, 64, 56, 46, 49], "hlc": [921561, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [51, 57, 55, 44, 46, 44, 67, 60, 46, 57], "hlc": [921561, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [40, 48, 50, 48, 43, 42, 61, 58, 42, 49], "hlc": [921560, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [44, 50, 52, 44, 49, 42, 63, 56, 42, 49], "hlc": [921561, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [45, 50, 54, 47, 48, 49, 63, 58, 46, 49], "hlc": [921562, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [51, 52, 54, 44, 46, 44, 68, 60, 46, 57], "hlc": [921560, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [48, 46, 50, 42, 41, 41, 58, 51, 50, 53], "hlc": [921558, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [57, 55, 55, 47, 48, 49, 64, 58, 46, 49], "hlc": [921562, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [56, 55, 55, 44, 46, 42, 64, 62, 46, 49], "hlc": [921561, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [51, 57, 55, 44, 46, 44, 67, 60, 51, 57], "hlc": [921561, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [51, 57, 55, 48, 46, 44, 67, 60, 52, 57], "hlc": [921561, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [54, 54, 55, 45, 49, 46, 64, 56, 46, 60], "hlc": [921561, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [54, 54, 55, 45, 49, 46, 68, 60, 46, 61], "hlc": [921561, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [54, 54, 55, 45, 49, 46, 68, 60, 50, 62], "hlc": [921561, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [58, 55, 55, 47, 48, 49, 64, 58, 46, 49], "hlc": [921562, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [40, 48, 50, 49, 43, 42, 61, 58, 42, 49], "hlc": [921560, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [45, 50, 54, 47, 48, 50, 63, 58, 46, 49], "hlc": [921562, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [51, 52, 54, 44, 46, 44, 69, 60, 46, 57], "hlc": [921560, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [59, 55, 55, 47, 48, 49, 69, 60, 46, 57], "hlc": [921562, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [51, 58, 55, 49, 46, 44, 67, 60, 46, 57], "hlc": [921561, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [58, 55, 55, 50, 48, 49, 64, 58, 46, 49], "hlc": [921562, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [45, 50, 54, 47, 50, 50, 63, 58, 46, 49], "hlc": [921562, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [60, 55, 55, 47, 48, 49, 69, 60, 46, 57], "hlc": [921562, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [58, 55, 55, 51, 48, 49, 64, 58, 46, 49], "hlc": [921562, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [45, 50, 54, 47, 51, 50, 63, 58, 46, 49], "hlc": [921562, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [51, 52, 54, 44, 46, 44, 70, 60, 46, 57], "hlc": [921560, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [56, 55, 55, 44, 46, 42, 64, 63, 46, 49], "hlc": [921561, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [51, 57, 55, 48, 46, 44, 67, 60, 53, 57], "hlc": [921561, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [54, 54, 55, 45, 49, 46, 68, 60, 50, 63], "hlc": [921562, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [51, 59, 55, 49, 46, 44, 67, 60, 53, 57], "hlc": [921561, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [58, 55, 57, 51, 48, 49, 64, 61, 46, 49], "hlc": [921564, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [58, 55, 58, 51, 49, 49, 68, 61, 50, 63], "hlc": [921564, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [51, 57, 55, 48, 51, 50, 67, 60, 54, 57], "hlc": [921562, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [56, 57, 55, 48, 51, 50, 67, 63, 55, 57], "hlc": [921562, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [60, 55, 55, 47, 49, 49, 69, 60, 50, 64], "hlc": [921562, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [60, 55, 55, 47, 49, 49, 70, 60, 50, 65], "hlc": [921562, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [61, 55, 55, 47, 48, 49, 69, 60, 46, 57], "hlc": [921562, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [58, 55, 59, 51, 49, 49, 68, 61, 50, 63], "hlc": [921564, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [45, 50, 54, 47, 52, 50, 63, 58, 46, 49], "hlc": [921562, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [51, 52, 54, 44, 46, 44, 71, 60, 46, 57], "hlc": [921560, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [56, 57, 55, 48, 51, 50, 67, 63, 56, 57], "hlc": [921562, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [60, 55, 55, 47, 49, 49, 70, 60, 50, 66], "hlc": [921562, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [62, 55, 59, 51, 49, 49, 69, 61, 50, 63], "hlc": [921564, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [58, 55, 60, 51, 52, 50, 68, 61, 50, 63], "hlc": [921564, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [58, 55, 61, 51, 52, 50, 71, 61, 50, 63], "hlc": [921564, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [56, 57, 55, 48, 53, 50, 67, 63, 56, 57], "hlc": [921563, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [61, 55, 55, 47, 48, 51, 69, 60, 46, 57], "hlc": [921564, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [61, 55, 55, 47, 49, 52, 70, 60, 50, 66], "hlc": [921564, 1]}
