INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 44200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 4.5, actual clock drifts: [-1.9962101302354505, 3.6475323162808326, 0.09797276767256324, 1.8472757113429257, 4.1729302575125296, 4.251406150211791, 0.782136864081199, -0.2830100115701928, -3.2022135396809004, 3.8452351858718377]
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [53, 37, 30, 39, 32, 37, 36, 54, 54, 49], "hlc": [921571, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [52, 43, 38, 40, 40, 44, 36, 52, 63, 49], "hlc": [921574, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [51, 40, 49, 45, 41, 41, 35, 50, 60, 54], "hlc": [921573, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [53, 40, 50, 45, 41, 41, 36, 54, 60, 54], "hlc": [921573, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [56, 40, 46, 46, 41, 41, 38, 48, 57, 54], "hlc": [921573, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [43, 41, 38, 39, 42, 45, 36, 52, 50, 48], "hlc": [921575, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [52, 45, 41, 44, 39, 39, 40, 48, 54, 52], "hlc": [921574, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [52, 45, 41, 44, 40, 44, 41, 52, 63, 52], "hlc": [921574, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [53, 40, 48, 42, 41, 41, 36, 55, 60, 54], "hlc": [921573, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [52, 43, 41, 40, 40, 44, 39, 52, 64, 49], "hlc": [921574, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [52, 46, 39, 44, 39, 39, 35, 48, 54, 52], "hlc": [921574, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [53, 40, 51, 45, 41, 41, 36, 54, 60, 54], "hlc": [921573, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [41, 33, 33, 30, 43, 33, 28, 42, 50, 48], "hlc": [921575, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [43, 41, 38, 39, 42, 46, 36, 52, 50, 48], "hlc": [921575, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [52, 43, 41, 40, 40, 44, 39, 52, 65, 49], "hlc": [921574, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [45, 39, 38, 36, 39, 41, 33, 48, 53, 55], "hlc": [921574, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [57, 41, 46, 42, 42, 46, 38, 52, 57, 54], "hlc": [921575, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [53, 47, 51, 45, 41, 41, 36, 54, 60, 54], "hlc": [921575, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [53, 48, 51, 45, 41, 44, 39, 54, 65, 54], "hlc": [921575, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [56, 40, 46, 47, 41, 41, 38, 48, 57, 55], "hlc": [921574, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [53, 46, 48, 44, 41, 41, 36, 56, 60, 54], "hlc": [921574, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [53, 46, 48, 44, 43, 41, 36, 57, 60, 54], "hlc": [921575, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [58, 41, 46, 42, 42, 46, 38, 52, 57, 54], "hlc": [921575, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [53, 49, 51, 45, 41, 44, 39, 54, 65, 54], "hlc": [921575, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [56, 40, 46, 48, 41, 41, 38, 48, 57, 55], "hlc": [921574, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [43, 41, 38, 39, 42, 47, 36, 52, 50, 48], "hlc": [921575, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [52, 45, 41, 44, 40, 44, 42, 52, 63, 52], "hlc": [921574, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [53, 46, 48, 44, 43, 41, 36, 58, 60, 54], "hlc": [921575, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [59, 45, 46, 44, 42, 46, 42, 52, 63, 54], "hlc": [921575, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [60, 46, 48, 44, 43, 46, 42, 58, 63, 54], "hlc": [921575, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [53, 50, 51, 45, 42, 47, 39, 54, 65, 54], "hlc": [921575, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [53, 49, 52, 45, 41, 44, 39, 54, 65, 54], "hlc": [921575, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [58, 41, 46, 42, 42, 48, 38, 52, 57, 54], "hlc": [921576, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [56, 43, 46, 48, 41, 44, 39, 52, 66, 55], "hlc": [921574, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [53, 51, 51, 45, 42, 47, 39, 54, 65, 54], "hlc": [921575, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [53, 49, 53, 45, 41, 44, 39, 54, 65, 54], "hlc": [921575, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [41, 33, 33, 30, 44, 33, 28, 42, 50, 48], "hlc": [921576, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [58, 41, 46, 42, 42, 49, 38, 52, 57, 54], "hlc": [921576, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [52, 45, 41, 44, 40, 44, 43, 52, 63, 52], "hlc": [921574, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [53, 46, 48, 44, 43, 41, 36, 59, 60, 54], "hlc": [921575, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [61, 46, 48, 44, 43, 46, 42, 59, 63, 54], "hlc": [921575, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [53, 49, 54, 45, 41, 44, 43, 54, 65, 54], "hlc": [921575, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [53, 49, 53, 45, 41, 44, 44, 54, 65, 54], "hlc": [921575, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [53, 49, 53, 45, 44, 44, 45, 54, 65, 54], "hlc": [921576, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [58, 46, 48, 44, 43, 49, 38, 60, 60, 54], "hlc": [921576, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [53, 51, 51, 45, 42, 47, 39, 54, 65, 56], "hlc": [921576, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [62, 46, 48, 44, 43, 46, 42, 59, 63, 54], "hlc": [921575, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [53, 52, 51, 45, 42, 47, 39, 54, 65, 54], "hlc": [921576, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [56, 40, 46, 49, 41, 41, 38, 48, 57, 55], "hlc": [921574, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [58, 41, 46, 42, 42, 50, 38, 52, 57, 54], "hlc": [921576, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [53, 49, 53, 45, 44, 44, 46, 54, 65, 54], "hlc": [921576, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [56, 43, 46, 48, 41, 44, 39, 52, 67, 55], "hlc": [921574, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [53, 51, 51, 45, 42, 47, 39, 54, 65, 57], "hlc": [921576, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [63, 46, 48, 48, 43, 46, 42, 59, 67, 55], "hlc": [921575, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [62, 53, 51, 45, 43, 47, 42, 59, 65, 54], "hlc": [921576, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [62, 54, 51, 49, 43, 47, 42, 59, 65, 55], "hlc": [921576, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [62, 55, 53, 49, 44, 47, 46, 59, 65, 55], "hlc": [921576, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [58, 49, 55, 45, 42, 50, 43, 54, 65, 54], "hlc": [921576, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [58, 51, 56, 45, 42, 50, 43, 54, 65, 57], "hlc": [921576, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [56, 52, 51, 48, 42, 47, 39, 54, 68, 55], "hlc": [921576, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [64, 46, 48, 48, 43, 46, 42, 59, 67, 55], "hlc": [921575, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [62, 56, 53, 49, 44, 47, 46, 59, 65, 55], "hlc": [921576, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [58, 51, 57, 45, 42, 50, 43, 54, 65, 57], "hlc": [921576, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [56, 40, 46, 50, 41, 41, 38, 48, 57, 55], "hlc": [921574, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [58, 46, 48, 44, 43, 49, 38, 61, 60, 54], "hlc": [921576, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [65, 56, 53, 49, 44, 47, 46, 59, 67, 55], "hlc": [921576, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [62, 57, 53, 50, 44, 47, 46, 59, 65, 55], "hlc": [921577, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [58, 51, 57, 51, 42, 50, 43, 54, 65, 57], "hlc": [921576, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [64, 51, 51, 48, 43, 47, 42, 59, 67, 58], "hlc": [921577, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [64, 51, 51, 48, 43, 49, 42, 61, 67, 59], "hlc": [921577, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [66, 56, 53, 49, 44, 47, 46, 59, 67, 55], "hlc": [921576, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [62, 58, 53, 50, 44, 47, 46, 59, 65, 55], "hlc": [921577, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [58, 51, 58, 45, 42, 50, 43, 54, 65, 57], "hlc": [921576, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [58, 51, 57, 52, 42, 50, 43, 54, 65, 57], "hlc": [921576, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [41, 33, 33, 30, 45, 33, 28, 42, 50, 48], "hlc": [921577, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [58, 41, 46, 42, 42, 51, 38, 52, 57, 54], "hlc": [921577, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [53, 49, 53, 45, 44, 44, 47, 54, 65, 54], "hlc": [921576, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [58, 46, 48, 44, 43, 49, 38, 62, 60, 54], "hlc": [921576, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [64, 51, 51, 48, 43, 49, 42, 61, 67, 60], "hlc": [921577, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [64, 51, 59, 48, 43, 50, 43, 61, 67, 60], "hlc": [921577, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [58, 51, 57, 53, 42, 51, 43, 54, 65, 57], "hlc": [921577, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [58, 51, 57, 54, 44, 51, 47, 54, 65, 57], "hlc": [921577, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [58, 51, 57, 52, 46, 50, 43, 54, 65, 57], "hlc": [921578, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [58, 51, 58, 45, 44, 50, 48, 54, 65, 57], "hlc": [921576, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [58, 51, 58, 45, 44, 50, 49, 62, 65, 57], "hlc": [921576, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [66, 56, 53, 49, 44, 49, 46, 63, 67, 55], "hlc": [921576, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [66, 56, 53, 49, 45, 49, 46, 64, 67, 55], "hlc": [921577, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [62, 58, 53, 50, 44, 47, 46, 59, 69, 55], "hlc": [921577, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [67, 56, 53, 49, 44, 47, 46, 59, 67, 55], "hlc": [921576, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [62, 59, 53, 50, 44, 47, 46, 59, 65, 55], "hlc": [921577, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [58, 51, 57, 55, 44, 51, 47, 54, 65, 57], "hlc": [921577, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [58, 51, 57, 52, 47, 50, 43, 54, 65, 57], "hlc": [921578, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [58, 41, 46, 42, 42, 52, 38, 52, 57, 54], "hlc": [921578, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [58, 51, 58, 45, 44, 50, 50, 62, 65, 57], "hlc": [921576, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [62, 58, 53, 50, 44, 47, 46, 59, 70, 55], "hlc": [921577, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [64, 51, 51, 48, 43, 49, 42, 61, 67, 61], "hlc": [921577, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [67, 60, 53, 50, 44, 47, 46, 59, 67, 55], "hlc": [921578, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [64, 51, 60, 52, 47, 50, 43, 61, 67, 60], "hlc": [921578, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [62, 59, 57, 56, 44, 51, 47, 59, 65, 57], "hlc": [921577, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [62, 59, 58, 57, 44, 51, 50, 62, 65, 57], "hlc": [921577, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [58, 51, 58, 55, 44, 51, 51, 62, 65, 57], "hlc": [921577, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [58, 51, 58, 55, 44, 52, 52, 62, 65, 57], "hlc": [921578, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [64, 58, 53, 50, 44, 49, 46, 61, 71, 61], "hlc": [921577, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [64, 58, 53, 50, 44, 49, 46, 61, 70, 62], "hlc": [921578, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [68, 56, 53, 49, 44, 47, 46, 59, 67, 55], "hlc": [921576, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [67, 61, 53, 50, 44, 47, 46, 59, 67, 55], "hlc": [921578, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [64, 51, 61, 52, 47, 50, 43, 61, 67, 60], "hlc": [921578, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [58, 41, 46, 42, 42, 53, 38, 52, 57, 54], "hlc": [921578, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [58, 51, 58, 55, 44, 52, 53, 62, 65, 57], "hlc": [921578, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [64, 51, 62, 52, 47, 53, 43, 61, 67, 60], "hlc": [921578, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [62, 59, 58, 58, 44, 52, 53, 62, 65, 57], "hlc": [921578, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [68, 56, 57, 52, 48, 50, 46, 59, 67, 57], "hlc": [921579, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [67, 61, 53, 50, 45, 49, 46, 65, 67, 55], "hlc": [921578, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [67, 61, 61, 52, 47, 50, 46, 66, 67, 60], "hlc": [921578, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [69, 56, 53, 49, 44, 47, 46, 59, 67, 55], "hlc": [921576, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [67, 62, 53, 50, 44, 47, 46, 59, 67, 55], "hlc": [921578, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [64, 51, 63, 52, 47, 53, 43, 61, 67, 60], "hlc": [921578, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [62, 59, 58, 59, 44, 52, 53, 62, 65, 57], "hlc": [921578, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [68, 56, 57, 52, 49, 50, 46, 59, 67, 57], "hlc": [921579, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [58, 41, 46, 42, 42, 54, 38, 52, 57, 54], "hlc": [921579, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [58, 51, 58, 55, 44, 52, 54, 62, 65, 57], "hlc": [921578, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [67, 61, 61, 52, 47, 50, 46, 67, 67, 60], "hlc": [921578, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [64, 58, 53, 50, 44, 49, 46, 61, 72, 61], "hlc": [921577, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [64, 58, 53, 50, 44, 49, 46, 61, 70, 63], "hlc": [921579, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [70, 61, 61, 52, 47, 50, 46, 67, 67, 60], "hlc": [921578, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [69, 63, 53, 50, 44, 47, 46, 59, 67, 55], "hlc": [921579, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [69, 64, 57, 52, 49, 50, 46, 59, 67, 57], "hlc": [921579, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [64, 51, 64, 55, 47, 53, 54, 62, 67, 60], "hlc": [921578, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [68, 56, 57, 52, 50, 54, 46, 59, 67, 57], "hlc": [921579, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [67, 62, 53, 50, 44, 55, 46, 59, 67, 55], "hlc": [921579, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [67, 62, 53, 50, 44, 56, 46, 61, 70, 63], "hlc": [921579, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [64, 51, 63, 55, 47, 53, 55, 62, 67, 60], "hlc": [921578, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [67, 61, 61, 52, 47, 50, 46, 68, 72, 61], "hlc": [921578, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [64, 59, 58, 59, 44, 52, 53, 62, 70, 64], "hlc": [921579, 1]}
