INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 45800, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 8.5, actual clock drifts: [-4.638606445797713, -6.427616644881452, 1.5725137029544118, 7.514017403388451, -6.145261678004413, -4.589303175339167, -4.7199962091575625, -4.427077492702441, 1.0650484831497238, 3.2060777881459046]
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [33, 51, 49, 42, 37, 51, 39, 27, 47, 44], "hlc": [921742, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [35, 52, 49, 42, 41, 51, 45, 38, 50, 51], "hlc": [921742, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [41, 40, 48, 47, 39, 56, 41, 34, 56, 43], "hlc": [921745, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [35, 38, 48, 46, 45, 56, 41, 34, 50, 45], "hlc": [921744, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [37, 50, 47, 42, 43, 60, 41, 34, 57, 45], "hlc": [921742, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [35, 49, 47, 42, 41, 51, 45, 43, 50, 52], "hlc": [921742, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [41, 40, 48, 48, 39, 56, 41, 34, 56, 43], "hlc": [921745, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [35, 38, 48, 46, 46, 56, 41, 34, 50, 45], "hlc": [921744, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [37, 50, 47, 42, 43, 61, 41, 34, 55, 45], "hlc": [921742, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [35, 49, 47, 42, 41, 51, 45, 44, 50, 50], "hlc": [921742, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [35, 49, 47, 42, 41, 51, 45, 43, 50, 53], "hlc": [921742, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [43, 49, 48, 46, 46, 56, 47, 41, 56, 47], "hlc": [921744, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [41, 50, 48, 48, 43, 62, 41, 34, 56, 45], "hlc": [921745, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [41, 50, 48, 48, 43, 63, 45, 43, 56, 53], "hlc": [921745, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [37, 50, 47, 42, 43, 61, 48, 41, 55, 47], "hlc": [921742, 12]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [37, 50, 47, 42, 43, 60, 45, 44, 58, 50], "hlc": [921742, 12]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [35, 53, 49, 42, 41, 51, 45, 38, 50, 51], "hlc": [921742, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [33, 35, 50, 42, 37, 44, 33, 26, 43, 39], "hlc": [921742, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [41, 40, 48, 49, 39, 56, 41, 34, 56, 43], "hlc": [921745, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [37, 50, 47, 42, 43, 61, 49, 41, 55, 47], "hlc": [921742, 13]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [35, 49, 47, 42, 41, 51, 45, 45, 50, 50], "hlc": [921742, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [37, 50, 47, 42, 43, 60, 45, 44, 59, 50], "hlc": [921742, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [44, 50, 48, 46, 46, 61, 49, 41, 56, 47], "hlc": [921744, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [35, 54, 49, 42, 41, 51, 45, 45, 50, 51], "hlc": [921742, 13]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [41, 40, 50, 50, 39, 56, 41, 34, 56, 43], "hlc": [921746, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [41, 40, 48, 49, 47, 56, 41, 34, 56, 45], "hlc": [921745, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [37, 50, 47, 42, 43, 60, 45, 46, 59, 50], "hlc": [921742, 14]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [37, 53, 49, 42, 43, 60, 45, 44, 60, 51], "hlc": [921742, 14]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [45, 50, 48, 46, 46, 61, 49, 41, 56, 47], "hlc": [921744, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [35, 55, 49, 42, 41, 51, 45, 45, 50, 51], "hlc": [921742, 14]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [33, 35, 51, 42, 37, 44, 33, 26, 43, 39], "hlc": [921742, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [41, 40, 48, 49, 48, 56, 41, 34, 56, 45], "hlc": [921745, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [37, 50, 47, 42, 43, 61, 50, 41, 55, 47], "hlc": [921742, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [35, 49, 47, 42, 41, 51, 45, 43, 50, 54], "hlc": [921742, 13]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [41, 55, 49, 49, 49, 56, 45, 45, 56, 51], "hlc": [921745, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [41, 55, 51, 49, 50, 56, 45, 45, 56, 51], "hlc": [921745, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [41, 55, 51, 49, 51, 61, 50, 45, 56, 51], "hlc": [921745, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [45, 50, 48, 46, 46, 61, 51, 41, 56, 47], "hlc": [921744, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [37, 50, 47, 42, 43, 60, 45, 47, 59, 54], "hlc": [921742, 15]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [41, 49, 48, 49, 48, 56, 45, 43, 56, 55], "hlc": [921745, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [46, 50, 48, 46, 46, 61, 49, 41, 56, 47], "hlc": [921744, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [35, 56, 49, 42, 41, 51, 45, 45, 50, 51], "hlc": [921742, 15]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [33, 35, 52, 42, 37, 44, 33, 26, 43, 39], "hlc": [921742, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [41, 40, 50, 51, 39, 56, 41, 34, 56, 43], "hlc": [921746, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [41, 50, 48, 48, 43, 64, 45, 43, 56, 53], "hlc": [921745, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [37, 53, 49, 42, 43, 60, 45, 44, 61, 51], "hlc": [921742, 15]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [41, 49, 48, 49, 48, 56, 45, 43, 56, 56], "hlc": [921745, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [47, 56, 49, 46, 46, 61, 49, 45, 56, 51], "hlc": [921744, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [48, 56, 49, 46, 46, 61, 49, 45, 61, 51], "hlc": [921744, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [41, 50, 53, 48, 43, 64, 45, 43, 56, 53], "hlc": [921745, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [41, 49, 50, 52, 48, 56, 45, 43, 56, 56], "hlc": [921747, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [41, 50, 50, 51, 43, 65, 45, 43, 56, 53], "hlc": [921746, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [45, 50, 52, 46, 46, 61, 52, 41, 56, 47], "hlc": [921744, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [46, 50, 48, 49, 48, 61, 49, 43, 56, 57], "hlc": [921745, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [49, 56, 49, 46, 46, 61, 49, 45, 61, 51], "hlc": [921744, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [41, 50, 54, 48, 43, 64, 45, 43, 56, 53], "hlc": [921745, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [41, 49, 50, 53, 48, 56, 45, 43, 56, 56], "hlc": [921747, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [41, 55, 51, 49, 52, 61, 50, 45, 56, 51], "hlc": [921745, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [45, 50, 52, 46, 46, 61, 53, 41, 56, 47], "hlc": [921744, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [37, 50, 47, 42, 43, 60, 45, 48, 59, 54], "hlc": [921742, 16]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [37, 53, 49, 42, 43, 60, 45, 44, 62, 51], "hlc": [921742, 16]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [46, 50, 48, 49, 48, 61, 49, 43, 56, 58], "hlc": [921745, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [50, 56, 49, 46, 46, 61, 49, 48, 61, 54], "hlc": [921744, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [51, 56, 49, 46, 46, 61, 49, 48, 62, 54], "hlc": [921744, 14]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [41, 57, 50, 53, 48, 56, 45, 45, 56, 56], "hlc": [921747, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [41, 58, 51, 53, 52, 61, 50, 45, 56, 56], "hlc": [921747, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [45, 50, 55, 48, 46, 64, 53, 43, 56, 53], "hlc": [921745, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [46, 50, 56, 49, 48, 64, 53, 43, 56, 58], "hlc": [921745, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [41, 50, 54, 54, 48, 64, 45, 43, 56, 56], "hlc": [921747, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [49, 56, 49, 46, 46, 61, 49, 45, 63, 51], "hlc": [921744, 13]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [52, 56, 49, 46, 46, 61, 49, 48, 62, 54], "hlc": [921744, 15]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [46, 50, 57, 49, 48, 64, 53, 43, 56, 58], "hlc": [921745, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [37, 50, 47, 42, 43, 60, 45, 49, 59, 54], "hlc": [921742, 17]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [49, 56, 49, 46, 46, 61, 49, 45, 64, 51], "hlc": [921744, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [46, 50, 48, 49, 48, 61, 49, 43, 56, 59], "hlc": [921745, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [53, 56, 57, 49, 48, 64, 53, 48, 62, 58], "hlc": [921745, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [41, 59, 51, 53, 52, 61, 50, 49, 59, 56], "hlc": [921747, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [46, 55, 51, 49, 53, 61, 50, 45, 56, 59], "hlc": [921745, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [49, 56, 52, 46, 46, 61, 54, 45, 64, 51], "hlc": [921744, 15]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [52, 56, 49, 49, 48, 61, 49, 48, 62, 60], "hlc": [921745, 10]}
