INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 46200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 8.5, actual clock drifts: [-7.536874221170184, -2.163102902069852, -0.49158393818458634, -2.4032800307980526, -6.177854574311581, -0.2822988132730373, 3.0873247499191105, 2.6639909519822567, -4.7618092520009085, 3.4190457986216174]
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [40, 40, 44, 45, 41, 46, 57, 45, 60, 49], "hlc": [921740, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [40, 40, 44, 45, 41, 46, 57, 45, 59, 50], "hlc": [921740, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [43, 35, 43, 39, 40, 34, 49, 40, 51, 44], "hlc": [921736, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [34, 47, 46, 36, 35, 40, 58, 42, 53, 41], "hlc": [921738, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [42, 45, 50, 39, 40, 40, 58, 42, 55, 47], "hlc": [921738, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [38, 40, 44, 47, 38, 40, 56, 43, 51, 44], "hlc": [921738, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [40, 40, 44, 45, 41, 46, 57, 45, 61, 49], "hlc": [921740, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [44, 40, 44, 47, 40, 40, 56, 43, 51, 44], "hlc": [921738, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [40, 48, 46, 45, 41, 46, 58, 45, 61, 49], "hlc": [921740, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [34, 47, 46, 36, 35, 40, 62, 42, 56, 47], "hlc": [921741, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [43, 40, 44, 45, 41, 46, 57, 45, 62, 49], "hlc": [921740, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [42, 45, 50, 45, 41, 46, 58, 45, 59, 51], "hlc": [921741, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [45, 40, 44, 47, 40, 40, 56, 43, 51, 44], "hlc": [921738, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [40, 49, 46, 45, 41, 46, 58, 45, 61, 49], "hlc": [921740, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [42, 45, 51, 39, 40, 40, 58, 42, 55, 47], "hlc": [921738, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [38, 40, 44, 48, 38, 40, 56, 43, 51, 44], "hlc": [921738, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [40, 40, 44, 46, 45, 40, 56, 43, 51, 44], "hlc": [921738, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [40, 37, 43, 39, 41, 47, 57, 45, 51, 44], "hlc": [921738, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [40, 40, 44, 43, 43, 40, 56, 47, 51, 44], "hlc": [921740, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [42, 45, 50, 45, 41, 46, 58, 45, 59, 52], "hlc": [921741, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [46, 40, 44, 48, 40, 40, 56, 43, 51, 44], "hlc": [921738, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [40, 50, 46, 46, 45, 46, 58, 45, 61, 49], "hlc": [921740, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [42, 45, 51, 49, 40, 40, 58, 43, 55, 47], "hlc": [921738, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [40, 40, 44, 43, 43, 48, 57, 47, 51, 44], "hlc": [921740, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [45, 47, 46, 47, 40, 40, 63, 43, 56, 47], "hlc": [921741, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [40, 40, 44, 43, 43, 47, 57, 48, 51, 44], "hlc": [921741, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [42, 45, 50, 45, 43, 47, 58, 49, 59, 52], "hlc": [921741, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [42, 49, 50, 45, 41, 46, 58, 45, 61, 53], "hlc": [921741, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [47, 40, 44, 48, 40, 40, 56, 43, 51, 44], "hlc": [921738, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [40, 40, 44, 46, 46, 40, 56, 43, 51, 44], "hlc": [921738, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [40, 40, 44, 43, 43, 49, 57, 47, 51, 44], "hlc": [921740, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [45, 47, 46, 47, 40, 40, 64, 43, 56, 47], "hlc": [921741, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [42, 45, 50, 45, 43, 47, 58, 50, 59, 52], "hlc": [921741, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [48, 45, 50, 48, 43, 47, 58, 50, 59, 52], "hlc": [921741, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [47, 45, 51, 50, 40, 40, 58, 43, 55, 47], "hlc": [921738, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [42, 45, 50, 46, 46, 47, 58, 51, 59, 52], "hlc": [921741, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [42, 45, 50, 46, 46, 49, 58, 52, 59, 52], "hlc": [921741, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [45, 47, 50, 47, 46, 49, 64, 53, 59, 52], "hlc": [921741, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [40, 40, 44, 46, 47, 40, 56, 43, 51, 44], "hlc": [921738, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [40, 40, 44, 43, 43, 50, 57, 47, 51, 44], "hlc": [921740, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [45, 47, 46, 47, 40, 40, 65, 43, 56, 47], "hlc": [921742, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [45, 47, 50, 47, 46, 49, 64, 54, 59, 52], "hlc": [921741, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [43, 40, 44, 45, 41, 46, 57, 45, 63, 49], "hlc": [921740, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [42, 49, 50, 45, 41, 46, 58, 45, 61, 54], "hlc": [921742, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [43, 51, 46, 46, 45, 46, 58, 45, 63, 49], "hlc": [921740, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [42, 45, 52, 43, 43, 50, 58, 47, 55, 47], "hlc": [921740, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [45, 47, 53, 47, 46, 50, 64, 54, 59, 52], "hlc": [921741, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [47, 47, 51, 51, 40, 40, 65, 43, 56, 47], "hlc": [921742, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [42, 49, 50, 46, 48, 46, 58, 45, 61, 54], "hlc": [921742, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [42, 49, 50, 46, 47, 46, 58, 45, 61, 55], "hlc": [921742, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [49, 45, 50, 48, 43, 47, 58, 50, 59, 52], "hlc": [921741, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [43, 52, 46, 46, 45, 46, 58, 45, 63, 49], "hlc": [921740, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [45, 47, 54, 47, 46, 50, 64, 54, 59, 52], "hlc": [921741, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [47, 47, 51, 52, 40, 40, 65, 43, 56, 47], "hlc": [921742, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [42, 49, 50, 46, 49, 46, 58, 45, 61, 54], "hlc": [921742, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [40, 40, 44, 43, 43, 51, 57, 47, 51, 44], "hlc": [921740, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [45, 47, 46, 47, 40, 40, 66, 43, 56, 47], "hlc": [921742, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [45, 47, 50, 47, 46, 49, 64, 55, 59, 52], "hlc": [921742, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [43, 40, 44, 45, 41, 46, 57, 45, 64, 49], "hlc": [921740, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [42, 49, 50, 46, 47, 46, 58, 45, 61, 56], "hlc": [921742, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [50, 47, 54, 48, 46, 50, 64, 54, 59, 52], "hlc": [921741, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [51, 49, 54, 48, 47, 50, 64, 54, 61, 56], "hlc": [921742, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [47, 53, 51, 52, 45, 46, 65, 45, 63, 49], "hlc": [921742, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [47, 54, 51, 52, 49, 46, 65, 45, 63, 54], "hlc": [921742, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [45, 47, 55, 47, 46, 50, 66, 54, 59, 52], "hlc": [921742, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [47, 47, 51, 53, 46, 49, 65, 55, 59, 52], "hlc": [921742, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [45, 52, 46, 47, 45, 46, 67, 45, 63, 49], "hlc": [921743, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [45, 47, 50, 47, 46, 51, 64, 56, 59, 52], "hlc": [921742, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [45, 47, 50, 47, 46, 51, 64, 57, 64, 52], "hlc": [921742, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [49, 49, 50, 48, 47, 47, 58, 50, 61, 57], "hlc": [921743, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [47, 47, 51, 54, 46, 49, 65, 55, 59, 52], "hlc": [921742, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [42, 49, 50, 46, 50, 46, 58, 45, 61, 54], "hlc": [921742, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [40, 40, 44, 43, 43, 52, 57, 47, 51, 44], "hlc": [921740, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [45, 47, 50, 47, 46, 51, 64, 58, 64, 52], "hlc": [921742, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [49, 49, 50, 48, 47, 47, 58, 50, 61, 58], "hlc": [921743, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [49, 55, 51, 52, 49, 47, 65, 50, 63, 58], "hlc": [921743, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [42, 49, 50, 46, 51, 52, 58, 47, 61, 54], "hlc": [921742, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [45, 49, 50, 47, 52, 52, 64, 58, 64, 54], "hlc": [921742, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [47, 47, 51, 54, 46, 51, 65, 59, 64, 52], "hlc": [921743, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [49, 49, 50, 48, 50, 47, 58, 50, 61, 59], "hlc": [921743, 2]}
