INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 61200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [-9.061456184631695, -8.250519697238822, 6.209818130348776, -7.706574627823113, -4.908525910235845, -6.964102570915957, 4.801723083903672, -5.247978374054487, -5.511605078921284, 0.463981880650584]
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [41, 49, 41, 41, 44, 41, 44, 40, 51, 47], "hlc": [921756, 14]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [49, 50, 47, 42, 48, 42, 52, 49, 46, 48], "hlc": [921759, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [41, 49, 41, 45, 45, 44, 44, 40, 50, 47], "hlc": [921756, 16]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [41, 49, 41, 45, 45, 45, 44, 40, 51, 47], "hlc": [921756, 17]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [51, 51, 42, 39, 41, 38, 44, 41, 45, 49], "hlc": [921756, 14]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [51, 51, 42, 39, 41, 39, 53, 46, 45, 50], "hlc": [921757, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [41, 53, 41, 43, 41, 37, 44, 40, 46, 45], "hlc": [921756, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [46, 50, 41, 42, 49, 42, 52, 49, 46, 47], "hlc": [921757, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [49, 45, 46, 42, 41, 42, 49, 51, 46, 48], "hlc": [921758, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [51, 51, 42, 39, 41, 39, 53, 46, 45, 51], "hlc": [921757, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [49, 50, 48, 42, 49, 42, 52, 49, 46, 48], "hlc": [921760, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [49, 49, 46, 46, 44, 42, 49, 51, 50, 48], "hlc": [921758, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [46, 53, 41, 43, 50, 42, 52, 49, 46, 47], "hlc": [921757, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [51, 51, 42, 39, 41, 39, 54, 46, 45, 51], "hlc": [921758, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [41, 49, 41, 45, 45, 46, 44, 40, 51, 47], "hlc": [921756, 18]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [51, 51, 42, 39, 41, 39, 55, 46, 45, 51], "hlc": [921758, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [49, 45, 46, 42, 41, 42, 49, 52, 46, 48], "hlc": [921758, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [41, 49, 41, 41, 44, 41, 44, 40, 52, 47], "hlc": [921756, 15]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [51, 51, 42, 39, 41, 39, 53, 46, 45, 52], "hlc": [921757, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [51, 51, 46, 47, 44, 42, 53, 51, 50, 52], "hlc": [921758, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [51, 53, 42, 43, 51, 42, 55, 49, 46, 51], "hlc": [921758, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [51, 51, 42, 45, 45, 46, 53, 46, 51, 53], "hlc": [921757, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [51, 51, 46, 45, 45, 46, 53, 52, 51, 54], "hlc": [921758, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [51, 51, 46, 45, 45, 46, 53, 52, 52, 55], "hlc": [921758, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [52, 51, 42, 39, 41, 38, 44, 41, 43, 45], "hlc": [921756, 14]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [49, 50, 49, 42, 49, 42, 52, 49, 46, 48], "hlc": [921760, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [51, 51, 46, 48, 44, 42, 53, 51, 50, 52], "hlc": [921758, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [51, 51, 42, 39, 41, 39, 56, 46, 45, 51], "hlc": [921759, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [53, 51, 46, 48, 44, 42, 53, 51, 50, 52], "hlc": [921758, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [51, 53, 42, 43, 52, 42, 56, 49, 46, 51], "hlc": [921759, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [49, 50, 49, 45, 49, 47, 52, 49, 51, 48], "hlc": [921760, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [52, 51, 42, 41, 44, 41, 44, 41, 53, 47], "hlc": [921756, 16]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [41, 54, 41, 43, 41, 37, 44, 40, 46, 45], "hlc": [921756, 14]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [49, 50, 50, 42, 49, 42, 52, 49, 46, 48], "hlc": [921761, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [51, 51, 46, 49, 44, 42, 53, 51, 50, 52], "hlc": [921758, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [51, 53, 42, 43, 53, 42, 56, 49, 46, 51], "hlc": [921759, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [49, 50, 49, 45, 49, 48, 52, 49, 51, 48], "hlc": [921760, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [51, 51, 42, 39, 41, 39, 57, 46, 45, 51], "hlc": [921759, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [49, 45, 46, 42, 41, 42, 49, 53, 46, 48], "hlc": [921758, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [52, 51, 42, 41, 44, 41, 44, 41, 54, 47], "hlc": [921756, 17]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [51, 51, 46, 45, 45, 46, 53, 52, 52, 56], "hlc": [921758, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [54, 51, 46, 48, 45, 46, 53, 52, 52, 56], "hlc": [921758, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [52, 55, 42, 43, 44, 41, 44, 41, 54, 47], "hlc": [921756, 18]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [51, 51, 46, 50, 44, 42, 53, 53, 50, 52], "hlc": [921758, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [51, 51, 50, 42, 49, 42, 58, 49, 46, 51], "hlc": [921761, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [51, 51, 50, 49, 49, 42, 59, 51, 50, 52], "hlc": [921761, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [51, 53, 50, 49, 53, 42, 60, 51, 50, 52], "hlc": [921761, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [51, 53, 50, 49, 53, 48, 61, 51, 51, 52], "hlc": [921761, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [51, 51, 46, 42, 41, 42, 57, 54, 46, 51], "hlc": [921759, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [52, 54, 42, 43, 44, 41, 44, 41, 55, 47], "hlc": [921756, 18]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [55, 51, 46, 48, 45, 46, 53, 52, 52, 56], "hlc": [921758, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [52, 56, 42, 43, 44, 41, 44, 41, 54, 47], "hlc": [921756, 19]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [49, 50, 51, 42, 49, 42, 52, 49, 46, 48], "hlc": [921761, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [51, 51, 46, 51, 44, 42, 53, 53, 50, 52], "hlc": [921758, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [51, 53, 42, 43, 54, 42, 56, 49, 46, 51], "hlc": [921759, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [49, 50, 49, 45, 49, 49, 52, 49, 51, 48], "hlc": [921760, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [51, 53, 50, 49, 53, 48, 62, 51, 51, 52], "hlc": [921761, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [51, 51, 46, 42, 41, 42, 57, 55, 46, 51], "hlc": [921759, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [52, 54, 42, 43, 44, 41, 44, 41, 56, 47], "hlc": [921756, 19]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [52, 57, 51, 43, 49, 42, 52, 49, 54, 48], "hlc": [921761, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [52, 58, 51, 51, 49, 42, 53, 53, 54, 52], "hlc": [921761, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [52, 59, 51, 51, 53, 48, 62, 53, 54, 52], "hlc": [921761, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [52, 56, 49, 45, 49, 50, 52, 49, 54, 48], "hlc": [921760, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [52, 56, 49, 45, 49, 51, 57, 55, 54, 51], "hlc": [921760, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [52, 56, 49, 45, 49, 52, 57, 55, 56, 51], "hlc": [921760, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [51, 53, 50, 49, 54, 48, 63, 51, 51, 52], "hlc": [921761, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [55, 51, 46, 48, 45, 46, 57, 56, 52, 56], "hlc": [921759, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [55, 51, 49, 48, 49, 49, 57, 57, 52, 56], "hlc": [921760, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [56, 51, 46, 48, 45, 46, 53, 52, 52, 56], "hlc": [921758, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [52, 60, 51, 51, 53, 48, 62, 53, 54, 52], "hlc": [921761, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [49, 50, 52, 42, 49, 42, 52, 49, 46, 48], "hlc": [921762, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [51, 51, 46, 52, 44, 42, 53, 53, 50, 52], "hlc": [921758, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [51, 53, 42, 43, 55, 42, 56, 49, 46, 51], "hlc": [921759, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [52, 56, 49, 45, 49, 53, 57, 55, 56, 51], "hlc": [921760, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [51, 53, 50, 49, 54, 48, 64, 51, 51, 52], "hlc": [921761, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [57, 51, 52, 48, 49, 46, 53, 52, 52, 56], "hlc": [921762, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [52, 61, 51, 52, 53, 48, 62, 53, 54, 52], "hlc": [921761, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [51, 53, 46, 53, 55, 42, 56, 53, 50, 52], "hlc": [921759, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [52, 60, 51, 51, 53, 54, 62, 55, 56, 52], "hlc": [921761, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [52, 60, 51, 51, 54, 55, 64, 55, 56, 52], "hlc": [921761, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [56, 53, 50, 49, 54, 48, 65, 52, 52, 56], "hlc": [921761, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [55, 56, 49, 48, 49, 53, 57, 58, 56, 56], "hlc": [921760, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [58, 51, 52, 48, 49, 46, 53, 52, 52, 56], "hlc": [921762, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [52, 62, 51, 52, 53, 48, 62, 53, 54, 52], "hlc": [921761, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [49, 50, 53, 42, 49, 42, 52, 49, 46, 48], "hlc": [921762, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [51, 53, 42, 43, 56, 42, 56, 49, 46, 51], "hlc": [921759, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [52, 60, 51, 51, 54, 56, 64, 55, 56, 52], "hlc": [921761, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [56, 53, 50, 49, 54, 48, 66, 52, 52, 56], "hlc": [921761, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [52, 63, 53, 52, 53, 48, 62, 53, 54, 52], "hlc": [921762, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [56, 53, 54, 49, 54, 48, 66, 52, 52, 56], "hlc": [921763, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [52, 62, 51, 54, 55, 48, 62, 53, 54, 52], "hlc": [921761, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [56, 53, 50, 49, 56, 48, 67, 52, 52, 56], "hlc": [921761, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [56, 60, 51, 51, 56, 56, 68, 55, 56, 56], "hlc": [921761, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [58, 51, 52, 48, 49, 46, 53, 52, 52, 57], "hlc": [921762, 3]}
