INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 41600, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 7.5, actual clock drifts: [-6.37760886140426, -4.677891036411449, 4.818395778005279, -1.867668897931563, -3.3327177088484916, -1.4985504667082843, 5.7418570015691, 0.8382237255644771, -6.3029917511800715, -2.816306075945107]
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [8, 17, 12, 8, 11, 10, 9, 9, 13, 8], "hlc": [921711, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [8, 14, 5, 7, 9, 6, 11, 9, 3, 15], "hlc": [921713, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [22, 22, 19, 8, 12, 11, 14, 13, 12, 11], "hlc": [921714, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [17, 23, 12, 8, 17, 10, 11, 13, 9, 13], "hlc": [921713, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [21, 22, 16, 10, 12, 10, 14, 13, 12, 11], "hlc": [921714, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [21, 22, 16, 11, 16, 10, 16, 13, 12, 13], "hlc": [921714, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [15, 20, 12, 7, 18, 6, 12, 15, 5, 13], "hlc": [921713, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [15, 20, 16, 8, 16, 13, 17, 13, 7, 14], "hlc": [921715, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [8, 17, 12, 8, 11, 10, 11, 9, 14, 15], "hlc": [921713, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [8, 17, 12, 8, 11, 10, 11, 9, 13, 16], "hlc": [921713, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [21, 22, 16, 12, 16, 10, 16, 13, 12, 13], "hlc": [921714, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [15, 20, 12, 7, 19, 6, 12, 15, 5, 13], "hlc": [921713, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [15, 20, 16, 8, 16, 13, 18, 13, 7, 14], "hlc": [921715, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [8, 17, 12, 8, 11, 10, 11, 9, 15, 15], "hlc": [921713, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [8, 17, 12, 8, 11, 10, 11, 9, 13, 17], "hlc": [921713, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [21, 24, 16, 12, 17, 10, 16, 13, 12, 13], "hlc": [921714, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [21, 22, 16, 13, 16, 13, 18, 13, 12, 14], "hlc": [921715, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [8, 17, 12, 8, 11, 14, 11, 9, 13, 17], "hlc": [921713, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [15, 20, 16, 8, 19, 13, 19, 15, 7, 14], "hlc": [921715, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [9, 17, 12, 8, 11, 10, 12, 16, 15, 15], "hlc": [921713, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [21, 25, 16, 12, 17, 10, 16, 13, 12, 13], "hlc": [921714, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [8, 17, 20, 8, 11, 11, 10, 9, 11, 9], "hlc": [921714, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [15, 20, 12, 7, 20, 6, 12, 15, 5, 13], "hlc": [921713, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [9, 17, 12, 8, 11, 10, 12, 17, 15, 15], "hlc": [921713, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [8, 17, 12, 8, 11, 10, 11, 9, 16, 15], "hlc": [921713, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [8, 17, 12, 8, 11, 10, 11, 9, 13, 18], "hlc": [921713, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [23, 22, 19, 8, 12, 11, 14, 13, 13, 18], "hlc": [921714, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [21, 22, 16, 14, 20, 13, 18, 15, 12, 14], "hlc": [921715, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [15, 20, 20, 8, 21, 11, 12, 15, 11, 13], "hlc": [921714, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [15, 20, 16, 8, 19, 13, 20, 17, 15, 15], "hlc": [921716, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [21, 25, 16, 12, 17, 10, 16, 18, 15, 15], "hlc": [921714, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [8, 17, 12, 8, 11, 10, 11, 9, 16, 19], "hlc": [921713, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [21, 26, 16, 12, 17, 10, 16, 13, 12, 13], "hlc": [921714, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [21, 22, 16, 15, 20, 13, 18, 15, 12, 14], "hlc": [921715, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [15, 20, 20, 8, 22, 11, 12, 15, 11, 13], "hlc": [921714, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [21, 25, 16, 12, 17, 10, 16, 19, 15, 15], "hlc": [921714, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [21, 26, 21, 12, 17, 11, 16, 13, 12, 13], "hlc": [921715, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [21, 26, 22, 12, 22, 11, 16, 15, 12, 13], "hlc": [921715, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [21, 22, 20, 15, 23, 13, 18, 15, 12, 14], "hlc": [921715, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [21, 25, 16, 12, 19, 13, 21, 19, 15, 15], "hlc": [921716, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [24, 22, 19, 8, 12, 11, 14, 13, 13, 18], "hlc": [921714, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [21, 27, 16, 12, 17, 10, 16, 13, 12, 13], "hlc": [921714, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [21, 26, 23, 12, 22, 11, 16, 15, 12, 13], "hlc": [921715, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [21, 22, 16, 16, 20, 13, 18, 15, 12, 14], "hlc": [921715, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [21, 22, 20, 15, 24, 13, 18, 15, 12, 14], "hlc": [921715, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [8, 17, 12, 8, 11, 15, 11, 9, 13, 17], "hlc": [921713, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [21, 25, 16, 12, 17, 10, 16, 20, 15, 15], "hlc": [921714, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [8, 17, 12, 8, 11, 10, 11, 9, 17, 15], "hlc": [921713, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [8, 17, 12, 8, 11, 10, 11, 9, 16, 20], "hlc": [921713, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [25, 22, 19, 8, 12, 15, 14, 13, 13, 18], "hlc": [921714, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [21, 28, 16, 16, 20, 13, 18, 15, 12, 14], "hlc": [921715, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [21, 26, 24, 12, 22, 11, 16, 15, 16, 20], "hlc": [921716, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [21, 26, 23, 17, 22, 13, 18, 15, 12, 14], "hlc": [921715, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [21, 26, 23, 18, 24, 13, 18, 15, 12, 14], "hlc": [921715, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [8, 17, 12, 8, 11, 16, 11, 9, 17, 17], "hlc": [921713, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [21, 25, 16, 12, 17, 10, 16, 20, 18, 15], "hlc": [921714, 13]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [24, 22, 19, 8, 12, 11, 14, 13, 16, 21], "hlc": [921714, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [24, 27, 19, 12, 17, 11, 16, 13, 16, 22], "hlc": [921714, 12]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [26, 22, 19, 8, 12, 15, 14, 13, 13, 18], "hlc": [921714, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [21, 26, 25, 12, 22, 11, 16, 15, 16, 20], "hlc": [921716, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [21, 26, 23, 19, 24, 13, 18, 15, 12, 14], "hlc": [921715, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [8, 17, 12, 8, 11, 17, 11, 9, 17, 17], "hlc": [921713, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [21, 25, 16, 12, 17, 10, 16, 20, 19, 15], "hlc": [921714, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [24, 27, 19, 12, 17, 11, 16, 13, 16, 23], "hlc": [921714, 13]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [21, 26, 26, 19, 24, 13, 18, 15, 16, 20], "hlc": [921716, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [21, 26, 23, 20, 24, 17, 18, 15, 17, 17], "hlc": [921715, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [21, 25, 20, 15, 25, 13, 18, 20, 19, 15], "hlc": [921715, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [24, 27, 19, 12, 17, 18, 16, 13, 17, 23], "hlc": [921714, 14]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [21, 26, 25, 12, 22, 11, 16, 20, 20, 20], "hlc": [921716, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [26, 27, 19, 12, 17, 15, 16, 13, 16, 24], "hlc": [921714, 14]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [27, 22, 19, 8, 12, 15, 14, 13, 13, 18], "hlc": [921714, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [21, 26, 27, 19, 24, 13, 18, 15, 16, 20], "hlc": [921716, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [21, 26, 23, 21, 24, 17, 18, 15, 17, 17], "hlc": [921715, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [21, 25, 20, 15, 26, 13, 18, 20, 19, 15], "hlc": [921715, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [24, 27, 19, 12, 17, 19, 16, 13, 17, 23], "hlc": [921714, 15]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [21, 25, 16, 12, 19, 13, 22, 19, 15, 15], "hlc": [921717, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [21, 25, 16, 12, 17, 10, 16, 21, 15, 15], "hlc": [921714, 13]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [21, 26, 25, 12, 22, 11, 16, 20, 21, 20], "hlc": [921716, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [26, 27, 19, 12, 17, 15, 16, 13, 16, 25], "hlc": [921714, 15]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [28, 27, 19, 12, 17, 15, 16, 13, 16, 25], "hlc": [921714, 16]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [27, 26, 23, 22, 24, 17, 18, 15, 17, 18], "hlc": [921715, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [27, 26, 23, 23, 26, 17, 18, 20, 19, 18], "hlc": [921715, 12]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [27, 26, 23, 24, 26, 17, 22, 20, 19, 18], "hlc": [921717, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [27, 26, 25, 25, 26, 17, 22, 20, 21, 20], "hlc": [921717, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [24, 27, 20, 15, 27, 19, 18, 20, 19, 23], "hlc": [921715, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [24, 27, 23, 21, 24, 20, 18, 15, 17, 23], "hlc": [921715, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [21, 26, 27, 19, 24, 13, 18, 20, 22, 20], "hlc": [921716, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [26, 27, 19, 12, 17, 15, 16, 21, 16, 26], "hlc": [921714, 16]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [29, 27, 19, 12, 17, 15, 16, 13, 16, 25], "hlc": [921714, 17]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [21, 29, 16, 16, 20, 13, 18, 15, 12, 14], "hlc": [921715, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [27, 26, 25, 26, 26, 17, 22, 20, 21, 20], "hlc": [921717, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [24, 27, 20, 15, 28, 19, 18, 20, 19, 23], "hlc": [921715, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [24, 27, 23, 21, 24, 21, 18, 15, 17, 23], "hlc": [921715, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [21, 25, 16, 12, 19, 13, 23, 19, 15, 15], "hlc": [921718, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [21, 29, 28, 19, 24, 13, 18, 15, 16, 20], "hlc": [921717, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [24, 29, 29, 19, 28, 19, 18, 20, 19, 23], "hlc": [921717, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [27, 27, 25, 27, 26, 21, 22, 20, 21, 23], "hlc": [921717, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [24, 27, 20, 15, 29, 19, 23, 20, 19, 23], "hlc": [921718, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [29, 27, 27, 19, 24, 15, 18, 20, 23, 25], "hlc": [921716, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [27, 27, 25, 26, 26, 17, 22, 21, 21, 27], "hlc": [921717, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [30, 27, 19, 12, 17, 15, 16, 13, 16, 25], "hlc": [921714, 18]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [24, 29, 30, 19, 28, 19, 18, 20, 19, 23], "hlc": [921717, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [27, 27, 25, 28, 26, 21, 22, 20, 21, 23], "hlc": [921717, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [24, 27, 20, 15, 30, 19, 23, 20, 19, 23], "hlc": [921718, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [24, 27, 23, 21, 24, 22, 18, 15, 17, 23], "hlc": [921715, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [21, 25, 16, 12, 19, 13, 24, 19, 15, 15], "hlc": [921718, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [31, 27, 20, 15, 30, 19, 23, 20, 19, 25], "hlc": [921718, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [30, 27, 25, 29, 26, 21, 22, 20, 21, 25], "hlc": [921717, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [27, 27, 25, 28, 31, 21, 23, 20, 21, 23], "hlc": [921718, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [24, 29, 30, 21, 28, 23, 18, 20, 19, 23], "hlc": [921717, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [21, 25, 16, 12, 19, 13, 24, 22, 15, 15], "hlc": [921718, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [29, 27, 27, 21, 24, 22, 18, 20, 24, 25], "hlc": [921716, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [32, 27, 20, 15, 30, 19, 23, 20, 19, 25], "hlc": [921718, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [21, 30, 16, 16, 20, 13, 18, 15, 12, 14], "hlc": [921715, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [30, 27, 25, 30, 26, 21, 22, 20, 21, 25], "hlc": [921717, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [27, 27, 25, 28, 32, 21, 23, 20, 21, 23], "hlc": [921718, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [21, 25, 16, 12, 19, 13, 24, 23, 15, 15], "hlc": [921718, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [29, 27, 27, 21, 24, 22, 18, 20, 25, 25], "hlc": [921716, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [27, 27, 25, 26, 26, 17, 22, 21, 21, 28], "hlc": [921717, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [27, 27, 25, 28, 33, 21, 23, 21, 21, 28], "hlc": [921718, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [30, 29, 30, 30, 28, 24, 22, 20, 21, 25], "hlc": [921717, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [32, 27, 20, 15, 30, 19, 24, 24, 19, 25], "hlc": [921718, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [32, 27, 25, 28, 32, 21, 24, 25, 21, 25], "hlc": [921718, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [29, 30, 27, 21, 24, 22, 18, 20, 26, 25], "hlc": [921716, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [29, 30, 27, 21, 24, 22, 24, 23, 27, 25], "hlc": [921718, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [29, 27, 27, 26, 26, 22, 22, 21, 25, 29], "hlc": [921717, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [33, 27, 20, 15, 30, 19, 23, 20, 19, 25], "hlc": [921718, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [21, 31, 16, 16, 20, 13, 18, 15, 12, 14], "hlc": [921715, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [27, 27, 25, 28, 34, 21, 23, 21, 21, 28], "hlc": [921718, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [21, 25, 16, 12, 19, 13, 25, 19, 15, 15], "hlc": [921719, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [32, 27, 25, 28, 32, 21, 24, 26, 21, 25], "hlc": [921718, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [29, 30, 27, 21, 24, 22, 24, 23, 28, 25], "hlc": [921718, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [34, 27, 25, 28, 34, 21, 23, 21, 21, 28], "hlc": [921718, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [33, 27, 25, 28, 35, 21, 23, 21, 21, 28], "hlc": [921718, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [33, 31, 25, 28, 36, 21, 23, 21, 21, 28], "hlc": [921718, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [33, 31, 27, 28, 37, 22, 24, 23, 28, 28], "hlc": [921718, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [32, 27, 25, 28, 32, 21, 26, 26, 21, 25], "hlc": [921720, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [29, 27, 27, 26, 26, 22, 25, 21, 25, 30], "hlc": [921719, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [21, 32, 16, 16, 20, 13, 18, 15, 12, 14], "hlc": [921715, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [24, 29, 31, 19, 28, 19, 18, 20, 19, 23], "hlc": [921719, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [30, 27, 25, 31, 26, 21, 22, 20, 21, 25], "hlc": [921717, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [33, 31, 27, 28, 38, 22, 24, 23, 28, 28], "hlc": [921718, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [30, 29, 30, 30, 28, 25, 22, 20, 21, 25], "hlc": [921717, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [32, 27, 25, 28, 32, 21, 24, 27, 21, 25], "hlc": [921718, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [29, 30, 27, 21, 24, 22, 24, 23, 29, 25], "hlc": [921718, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [35, 32, 25, 28, 34, 21, 23, 21, 21, 28], "hlc": [921718, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [36, 32, 31, 28, 34, 21, 23, 21, 21, 28], "hlc": [921719, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [37, 32, 31, 28, 34, 22, 24, 23, 29, 28], "hlc": [921719, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [33, 31, 27, 28, 39, 22, 24, 27, 28, 28], "hlc": [921718, 11]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [33, 31, 30, 30, 38, 26, 24, 23, 28, 28], "hlc": [921718, 11]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [32, 27, 25, 31, 32, 21, 27, 26, 21, 25], "hlc": [921720, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [30, 29, 30, 30, 28, 25, 25, 21, 25, 31], "hlc": [921719, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [21, 33, 16, 16, 20, 13, 18, 15, 12, 14], "hlc": [921715, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [33, 31, 27, 28, 40, 22, 24, 27, 28, 28], "hlc": [921718, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [33, 31, 30, 30, 38, 27, 24, 23, 28, 28], "hlc": [921718, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [32, 27, 25, 31, 32, 21, 28, 26, 21, 25], "hlc": [921720, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [32, 27, 25, 28, 32, 21, 24, 28, 21, 25], "hlc": [921718, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [29, 30, 27, 21, 24, 22, 24, 23, 30, 25], "hlc": [921718, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [30, 29, 30, 30, 28, 25, 25, 21, 25, 32], "hlc": [921719, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [38, 32, 31, 31, 34, 22, 28, 26, 29, 28], "hlc": [921720, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [30, 34, 30, 30, 28, 25, 25, 21, 25, 32], "hlc": [921719, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [33, 33, 27, 28, 41, 22, 24, 27, 28, 28], "hlc": [921718, 13]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [33, 31, 30, 31, 38, 27, 29, 26, 28, 28], "hlc": [921721, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [33, 31, 27, 28, 40, 22, 24, 29, 28, 28], "hlc": [921718, 13]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [32, 30, 27, 28, 32, 22, 24, 28, 31, 25], "hlc": [921718, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [30, 30, 30, 30, 28, 25, 25, 23, 30, 33], "hlc": [921719, 4]}
