INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 40900, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 7.5, actual clock drifts: [-4.537673824106242, 3.529892533007592, -6.420719151964864, 0.15559342794316944, 6.940146832585171, 1.2097760378212374, -4.504086106868126, -7.334627318156334, -5.9385845191610365, -4.231313300824112]
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [29, 34, 31, 29, 28, 28, 29, 24, 38, 23], "hlc": [921722, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [27, 41, 30, 28, 27, 23, 25, 20, 39, 23], "hlc": [921721, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [26, 39, 38, 28, 31, 23, 25, 20, 39, 23], "hlc": [921723, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [20, 31, 31, 29, 28, 29, 29, 24, 38, 22], "hlc": [921722, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [20, 31, 31, 23, 27, 18, 31, 20, 38, 22], "hlc": [921721, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [24, 37, 32, 29, 30, 25, 30, 20, 46, 25], "hlc": [921722, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [26, 39, 36, 28, 27, 23, 25, 20, 39, 30], "hlc": [921721, 14]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [27, 42, 31, 29, 28, 29, 29, 24, 39, 23], "hlc": [921722, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [27, 43, 31, 29, 28, 29, 31, 24, 39, 23], "hlc": [921722, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [27, 44, 36, 29, 28, 29, 31, 24, 39, 30], "hlc": [921722, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [29, 34, 34, 29, 33, 28, 29, 24, 38, 28], "hlc": [921724, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [24, 37, 32, 29, 30, 25, 30, 27, 46, 26], "hlc": [921722, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [27, 41, 36, 28, 27, 23, 25, 20, 39, 31], "hlc": [921721, 15]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [27, 41, 38, 28, 31, 23, 25, 20, 39, 32], "hlc": [921723, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [30, 34, 31, 29, 28, 28, 29, 24, 38, 23], "hlc": [921722, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [26, 39, 39, 28, 31, 23, 25, 20, 39, 23], "hlc": [921723, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [20, 31, 31, 32, 28, 22, 28, 26, 38, 26], "hlc": [921722, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [29, 34, 34, 29, 34, 28, 29, 24, 38, 28], "hlc": [921724, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [20, 31, 31, 29, 28, 30, 29, 24, 38, 22], "hlc": [921722, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [20, 31, 31, 23, 27, 18, 32, 20, 38, 22], "hlc": [921721, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [24, 37, 32, 29, 30, 25, 30, 20, 47, 25], "hlc": [921722, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [27, 41, 38, 28, 31, 23, 25, 20, 39, 33], "hlc": [921723, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [31, 34, 31, 29, 28, 28, 32, 24, 38, 23], "hlc": [921722, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [27, 45, 36, 29, 28, 30, 31, 24, 39, 30], "hlc": [921722, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [24, 37, 32, 33, 30, 25, 30, 26, 47, 26], "hlc": [921722, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [27, 41, 38, 34, 31, 25, 30, 26, 47, 33], "hlc": [921723, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [30, 34, 31, 29, 28, 28, 33, 24, 38, 23], "hlc": [921722, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [24, 37, 32, 32, 30, 25, 30, 28, 46, 26], "hlc": [921722, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [27, 41, 39, 28, 31, 23, 25, 20, 39, 34], "hlc": [921723, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [29, 41, 39, 29, 34, 28, 29, 24, 39, 35], "hlc": [921724, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [27, 41, 38, 35, 31, 25, 30, 26, 47, 33], "hlc": [921723, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [29, 34, 34, 29, 35, 28, 29, 24, 38, 28], "hlc": [921725, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [20, 31, 31, 29, 28, 31, 29, 24, 38, 22], "hlc": [921722, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [24, 37, 32, 32, 30, 25, 30, 29, 46, 26], "hlc": [921722, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [24, 37, 32, 29, 30, 25, 30, 20, 48, 25], "hlc": [921722, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [29, 41, 39, 29, 34, 28, 29, 24, 39, 36], "hlc": [921724, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [27, 46, 36, 29, 28, 31, 31, 24, 39, 30], "hlc": [921722, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [27, 41, 40, 35, 31, 25, 30, 26, 47, 33], "hlc": [921723, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [29, 41, 41, 35, 35, 28, 30, 26, 47, 33], "hlc": [921725, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [29, 41, 42, 35, 35, 28, 30, 26, 48, 33], "hlc": [921725, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [29, 41, 39, 29, 36, 28, 29, 24, 39, 36], "hlc": [921725, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [30, 37, 32, 32, 30, 28, 34, 29, 46, 26], "hlc": [921722, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [32, 34, 31, 29, 28, 28, 32, 24, 38, 23], "hlc": [921722, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [29, 41, 43, 35, 35, 28, 30, 26, 48, 33], "hlc": [921725, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [24, 37, 32, 32, 30, 25, 30, 30, 46, 26], "hlc": [921722, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [32, 41, 44, 35, 35, 28, 32, 26, 48, 33], "hlc": [921725, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [29, 41, 43, 35, 35, 32, 30, 26, 48, 33], "hlc": [921725, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [29, 41, 43, 35, 35, 33, 30, 30, 48, 33], "hlc": [921725, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [33, 34, 31, 29, 28, 28, 32, 24, 38, 23], "hlc": [921722, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [29, 41, 43, 35, 35, 34, 30, 30, 48, 33], "hlc": [921725, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [30, 37, 32, 32, 30, 28, 35, 29, 46, 26], "hlc": [921722, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [24, 37, 32, 29, 30, 25, 30, 20, 49, 25], "hlc": [921722, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [32, 41, 45, 35, 35, 28, 35, 29, 48, 33], "hlc": [921725, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [33, 41, 39, 29, 37, 28, 32, 24, 39, 36], "hlc": [921726, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [33, 41, 43, 35, 38, 34, 32, 30, 48, 36], "hlc": [921726, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [24, 37, 32, 32, 30, 25, 30, 31, 49, 26], "hlc": [921722, 12]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [27, 47, 36, 29, 28, 31, 31, 24, 39, 30], "hlc": [921723, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [29, 41, 43, 35, 35, 35, 30, 30, 48, 33], "hlc": [921725, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [30, 37, 32, 32, 30, 28, 36, 29, 46, 26], "hlc": [921722, 13]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [24, 37, 32, 29, 30, 25, 30, 20, 50, 25], "hlc": [921722, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [34, 47, 36, 29, 28, 31, 32, 24, 39, 30], "hlc": [921723, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [33, 41, 43, 35, 39, 34, 36, 30, 48, 36], "hlc": [921727, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [29, 41, 43, 35, 35, 36, 30, 30, 50, 33], "hlc": [921725, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [29, 41, 43, 35, 35, 35, 30, 30, 48, 37], "hlc": [921725, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [35, 47, 36, 29, 28, 31, 32, 24, 39, 30], "hlc": [921723, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [29, 41, 43, 35, 35, 37, 30, 30, 50, 33], "hlc": [921725, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [30, 37, 32, 32, 30, 28, 37, 29, 46, 26], "hlc": [921722, 14]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [24, 37, 32, 32, 30, 25, 30, 32, 49, 26], "hlc": [921722, 13]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [24, 37, 32, 29, 30, 25, 30, 20, 51, 25], "hlc": [921722, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [29, 41, 43, 35, 35, 35, 30, 30, 48, 38], "hlc": [921725, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [35, 48, 36, 29, 28, 31, 32, 24, 39, 30], "hlc": [921724, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [32, 41, 46, 35, 35, 37, 35, 30, 50, 33], "hlc": [921725, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [27, 41, 38, 36, 31, 25, 30, 32, 49, 33], "hlc": [921723, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [30, 41, 43, 35, 35, 38, 37, 30, 50, 33], "hlc": [921725, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [24, 37, 32, 32, 30, 25, 30, 33, 51, 26], "hlc": [921722, 14]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [29, 41, 43, 35, 35, 35, 30, 30, 52, 38], "hlc": [921725, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [36, 47, 36, 29, 28, 31, 32, 24, 39, 30], "hlc": [921723, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [35, 49, 36, 29, 28, 31, 32, 24, 39, 30], "hlc": [921724, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [32, 41, 47, 35, 35, 37, 35, 30, 50, 33], "hlc": [921725, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [27, 41, 38, 37, 31, 25, 30, 32, 49, 33], "hlc": [921723, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [30, 41, 43, 35, 35, 39, 37, 30, 50, 33], "hlc": [921725, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [30, 37, 32, 32, 30, 28, 38, 29, 46, 26], "hlc": [921722, 15]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [24, 37, 32, 32, 30, 25, 30, 34, 51, 26], "hlc": [921722, 15]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [29, 41, 43, 35, 35, 35, 30, 30, 53, 38], "hlc": [921725, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [37, 47, 47, 35, 35, 37, 35, 30, 50, 33], "hlc": [921725, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [38, 47, 47, 35, 35, 37, 38, 30, 50, 33], "hlc": [921725, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [39, 47, 47, 35, 35, 37, 38, 30, 53, 38], "hlc": [921725, 14]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [35, 50, 43, 35, 35, 39, 37, 30, 50, 33], "hlc": [921725, 12]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [33, 41, 43, 37, 40, 34, 36, 32, 49, 36], "hlc": [921728, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [35, 49, 43, 35, 35, 40, 37, 30, 50, 33], "hlc": [921725, 12]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [29, 41, 43, 35, 35, 35, 30, 34, 54, 38], "hlc": [921725, 12]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [36, 47, 43, 35, 35, 35, 32, 30, 48, 39], "hlc": [921725, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [40, 47, 47, 35, 35, 37, 38, 30, 53, 38], "hlc": [921725, 15]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [27, 41, 38, 38, 31, 25, 30, 32, 49, 33], "hlc": [921723, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [30, 37, 32, 32, 30, 28, 39, 29, 46, 26], "hlc": [921722, 16]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [24, 37, 32, 32, 30, 25, 30, 35, 51, 26], "hlc": [921722, 16]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [29, 41, 43, 35, 35, 35, 30, 34, 55, 38], "hlc": [921725, 13]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [36, 47, 43, 35, 35, 35, 32, 30, 48, 40], "hlc": [921725, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [41, 47, 47, 35, 35, 37, 39, 30, 53, 38], "hlc": [921725, 16]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [40, 51, 47, 35, 35, 39, 38, 30, 53, 38], "hlc": [921725, 16]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [29, 41, 43, 39, 35, 35, 30, 34, 55, 38], "hlc": [921725, 14]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [36, 49, 43, 35, 35, 41, 37, 30, 50, 40], "hlc": [921725, 13]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [30, 37, 32, 32, 30, 28, 40, 35, 51, 26], "hlc": [921722, 17]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [36, 47, 43, 38, 35, 35, 32, 32, 49, 41], "hlc": [921725, 12]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [42, 47, 47, 35, 35, 37, 39, 30, 53, 38], "hlc": [921725, 17]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [40, 52, 47, 35, 35, 39, 38, 30, 53, 38], "hlc": [921725, 17]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [29, 41, 43, 40, 35, 35, 30, 34, 55, 38], "hlc": [921725, 15]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [30, 37, 32, 32, 30, 28, 41, 35, 51, 26], "hlc": [921722, 18]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [24, 37, 32, 32, 30, 25, 30, 36, 51, 26], "hlc": [921722, 17]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [29, 41, 43, 35, 35, 35, 30, 34, 56, 38], "hlc": [921725, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [36, 47, 43, 38, 35, 35, 32, 32, 49, 42], "hlc": [921725, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [42, 53, 47, 35, 35, 39, 39, 30, 53, 38], "hlc": [921725, 18]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [29, 41, 43, 41, 35, 35, 30, 34, 56, 38], "hlc": [921725, 16]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [33, 41, 43, 40, 41, 35, 36, 34, 55, 38], "hlc": [921729, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [36, 49, 43, 35, 35, 42, 37, 36, 51, 40], "hlc": [921725, 14]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [30, 37, 32, 32, 30, 28, 41, 37, 51, 26], "hlc": [921722, 19]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [40, 52, 47, 35, 35, 39, 38, 34, 57, 38], "hlc": [921725, 18]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [40, 52, 47, 38, 35, 39, 38, 34, 58, 42], "hlc": [921725, 19]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [43, 47, 47, 35, 35, 37, 39, 30, 53, 38], "hlc": [921725, 18]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [42, 54, 47, 35, 35, 39, 39, 30, 53, 38], "hlc": [921725, 19]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [32, 41, 48, 35, 35, 37, 35, 30, 50, 33], "hlc": [921725, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [29, 41, 43, 42, 35, 35, 30, 34, 56, 38], "hlc": [921725, 17]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [33, 41, 43, 40, 42, 35, 36, 34, 55, 38], "hlc": [921729, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [30, 37, 32, 32, 30, 28, 41, 38, 51, 26], "hlc": [921722, 20]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [43, 55, 47, 35, 35, 39, 39, 30, 53, 38], "hlc": [921726, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [43, 56, 47, 42, 35, 39, 39, 34, 56, 38], "hlc": [921726, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [42, 54, 47, 40, 43, 39, 39, 34, 55, 38], "hlc": [921729, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [30, 37, 32, 32, 30, 28, 42, 38, 51, 26], "hlc": [921722, 21]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [36, 47, 48, 38, 35, 37, 35, 32, 50, 43], "hlc": [921725, 14]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [36, 47, 48, 40, 42, 37, 36, 34, 55, 44], "hlc": [921729, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [43, 57, 47, 42, 35, 39, 39, 34, 56, 38], "hlc": [921726, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [32, 41, 49, 35, 35, 37, 35, 30, 50, 33], "hlc": [921725, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [42, 54, 47, 40, 44, 39, 39, 34, 55, 38], "hlc": [921729, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [30, 37, 32, 32, 30, 28, 41, 39, 51, 26], "hlc": [921722, 21]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [40, 52, 47, 38, 35, 39, 38, 34, 59, 42], "hlc": [921725, 20]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [36, 47, 48, 40, 42, 37, 36, 34, 55, 45], "hlc": [921729, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [40, 52, 47, 43, 35, 39, 38, 34, 59, 42], "hlc": [921725, 21]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [40, 52, 48, 44, 42, 39, 38, 34, 59, 45], "hlc": [921729, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [30, 37, 32, 32, 30, 28, 43, 39, 51, 26], "hlc": [921722, 22]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [43, 57, 47, 42, 35, 39, 39, 34, 60, 42], "hlc": [921726, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [43, 57, 49, 42, 35, 39, 39, 34, 61, 42], "hlc": [921726, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [43, 57, 49, 42, 44, 39, 39, 34, 62, 42], "hlc": [921729, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [44, 47, 47, 35, 35, 37, 39, 30, 53, 38], "hlc": [921725, 19]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [42, 54, 47, 40, 45, 39, 39, 34, 55, 38], "hlc": [921730, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [36, 49, 43, 35, 35, 43, 37, 36, 51, 40], "hlc": [921725, 15]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [30, 37, 32, 32, 30, 28, 44, 39, 51, 26], "hlc": [921722, 23]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [30, 37, 32, 32, 30, 28, 41, 40, 51, 26], "hlc": [921722, 22]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [32, 41, 50, 35, 35, 37, 44, 39, 51, 33], "hlc": [921725, 14]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [44, 52, 48, 45, 42, 39, 39, 34, 59, 45], "hlc": [921729, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [42, 54, 47, 40, 46, 39, 41, 40, 55, 38], "hlc": [921730, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [36, 49, 43, 35, 35, 43, 45, 39, 51, 40], "hlc": [921725, 16]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [42, 54, 48, 40, 45, 39, 39, 34, 55, 46], "hlc": [921730, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [32, 41, 51, 35, 35, 37, 44, 39, 51, 33], "hlc": [921725, 15]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [36, 49, 43, 35, 35, 44, 37, 36, 51, 40], "hlc": [921725, 16]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [36, 49, 43, 35, 35, 43, 46, 39, 51, 40], "hlc": [921725, 17]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [43, 57, 49, 42, 44, 39, 39, 34, 63, 42], "hlc": [921729, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [42, 54, 48, 40, 45, 39, 39, 34, 55, 47], "hlc": [921730, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [36, 49, 52, 35, 35, 44, 44, 39, 51, 40], "hlc": [921725, 17]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [43, 57, 53, 42, 44, 44, 44, 39, 63, 42], "hlc": [921729, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [44, 52, 48, 46, 42, 43, 46, 39, 59, 45], "hlc": [921729, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [42, 54, 48, 40, 47, 39, 41, 40, 55, 47], "hlc": [921731, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [36, 49, 51, 35, 35, 45, 44, 39, 51, 40], "hlc": [921725, 17]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [43, 57, 54, 42, 44, 44, 44, 39, 63, 42], "hlc": [921729, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [30, 37, 32, 32, 30, 28, 41, 41, 51, 26], "hlc": [921722, 23]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [43, 57, 49, 42, 44, 39, 39, 34, 64, 42], "hlc": [921729, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [43, 57, 54, 42, 44, 44, 44, 42, 63, 42], "hlc": [921729, 8]}
