INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 48300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 2.5, actual clock drifts: [1.4760390548873974, -1.4678991170659645, -1.344117002502447, -0.05486286985758593, 2.447899180652379, 2.498927778112341, -1.2929762802271965, 1.3533827220230576, 0.03667206557709424, 1.4477243663396049]
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [47, 40, 43, 44, 50, 48, 46, 48, 48, 45], "hlc": [921547, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [47, 43, 43, 46, 58, 49, 46, 48, 48, 47], "hlc": [921547, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [47, 43, 43, 46, 59, 50, 46, 48, 48, 47], "hlc": [921547, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [43, 38, 42, 43, 54, 44, 51, 45, 53, 50], "hlc": [921546, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [48, 40, 43, 43, 46, 42, 46, 48, 46, 45], "hlc": [921546, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [43, 44, 43, 46, 58, 44, 46, 47, 48, 47], "hlc": [921546, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [44, 33, 47, 44, 53, 47, 49, 45, 48, 45], "hlc": [921547, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [42, 33, 42, 45, 60, 44, 42, 45, 48, 47], "hlc": [921547, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [43, 38, 42, 44, 55, 46, 55, 45, 52, 45], "hlc": [921546, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [49, 40, 43, 45, 60, 44, 46, 48, 48, 47], "hlc": [921547, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [43, 45, 43, 46, 58, 46, 55, 47, 52, 47], "hlc": [921546, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [48, 40, 43, 47, 46, 42, 46, 48, 46, 45], "hlc": [921546, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [47, 44, 43, 46, 59, 51, 46, 48, 48, 47], "hlc": [921548, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [44, 38, 47, 44, 55, 47, 56, 45, 52, 45], "hlc": [921547, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [50, 40, 43, 45, 60, 44, 46, 48, 48, 47], "hlc": [921547, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [43, 46, 43, 46, 58, 46, 55, 47, 52, 47], "hlc": [921546, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [44, 33, 48, 44, 53, 47, 49, 45, 48, 45], "hlc": [921547, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [48, 40, 43, 48, 46, 42, 46, 48, 46, 45], "hlc": [921546, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [47, 44, 43, 46, 59, 52, 46, 48, 48, 47], "hlc": [921548, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [44, 38, 47, 44, 55, 47, 57, 45, 52, 45], "hlc": [921547, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [35, 33, 43, 41, 40, 40, 41, 49, 39, 42], "hlc": [921547, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [43, 38, 42, 43, 54, 44, 51, 45, 53, 51], "hlc": [921547, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [44, 47, 48, 46, 58, 47, 55, 47, 52, 47], "hlc": [921547, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [48, 40, 49, 48, 53, 47, 49, 48, 48, 45], "hlc": [921547, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [48, 40, 50, 48, 54, 47, 51, 48, 53, 51], "hlc": [921547, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [48, 46, 43, 49, 58, 46, 55, 48, 52, 47], "hlc": [921546, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [50, 44, 43, 46, 60, 53, 46, 48, 48, 47], "hlc": [921548, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [47, 44, 47, 46, 59, 52, 58, 48, 52, 47], "hlc": [921548, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [44, 38, 47, 44, 55, 47, 57, 45, 54, 45], "hlc": [921547, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [44, 38, 47, 44, 55, 47, 57, 49, 55, 45], "hlc": [921547, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [44, 48, 48, 46, 58, 47, 55, 47, 52, 47], "hlc": [921547, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [48, 40, 51, 48, 54, 47, 51, 48, 53, 51], "hlc": [921547, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [48, 46, 43, 50, 58, 46, 55, 48, 52, 47], "hlc": [921546, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [42, 33, 42, 45, 61, 44, 42, 45, 48, 47], "hlc": [921548, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [47, 44, 47, 46, 59, 52, 59, 48, 52, 47], "hlc": [921548, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [35, 33, 43, 41, 40, 40, 41, 50, 39, 42], "hlc": [921547, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [43, 38, 42, 43, 54, 44, 51, 45, 53, 52], "hlc": [921547, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [51, 44, 47, 46, 60, 52, 59, 48, 52, 47], "hlc": [921548, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [44, 49, 48, 46, 58, 47, 55, 50, 52, 47], "hlc": [921547, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [44, 48, 48, 46, 62, 47, 55, 47, 52, 47], "hlc": [921549, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [48, 48, 48, 50, 63, 47, 55, 48, 52, 47], "hlc": [921549, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [50, 44, 43, 46, 60, 54, 51, 48, 53, 52], "hlc": [921549, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [48, 44, 51, 48, 59, 52, 60, 48, 53, 51], "hlc": [921548, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [48, 44, 51, 48, 61, 52, 61, 48, 53, 51], "hlc": [921548, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [52, 44, 47, 46, 60, 52, 59, 48, 52, 47], "hlc": [921548, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [48, 46, 43, 51, 58, 46, 55, 48, 52, 47], "hlc": [921546, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [48, 48, 48, 50, 64, 47, 55, 48, 52, 47], "hlc": [921549, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [50, 44, 43, 46, 60, 55, 51, 48, 53, 52], "hlc": [921549, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [48, 44, 51, 48, 61, 52, 62, 48, 53, 51], "hlc": [921548, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [35, 33, 43, 41, 40, 40, 41, 51, 39, 42], "hlc": [921548, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [52, 44, 52, 48, 60, 52, 59, 48, 53, 51], "hlc": [921548, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [52, 48, 53, 50, 64, 52, 59, 48, 53, 51], "hlc": [921549, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [50, 46, 43, 52, 60, 55, 55, 48, 53, 52], "hlc": [921549, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [50, 46, 43, 53, 60, 55, 55, 51, 53, 52], "hlc": [921549, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [48, 46, 43, 51, 58, 46, 55, 52, 52, 47], "hlc": [921548, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [48, 44, 51, 48, 61, 52, 62, 48, 53, 53], "hlc": [921548, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [50, 46, 43, 54, 60, 55, 55, 51, 53, 52], "hlc": [921549, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [50, 44, 43, 46, 60, 56, 51, 48, 53, 52], "hlc": [921549, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [48, 46, 43, 51, 58, 46, 55, 53, 52, 47], "hlc": [921548, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [44, 38, 47, 44, 55, 47, 57, 49, 56, 45], "hlc": [921547, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [53, 46, 47, 54, 60, 55, 59, 51, 53, 52], "hlc": [921549, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [54, 46, 47, 54, 60, 55, 59, 53, 53, 52], "hlc": [921549, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [55, 46, 47, 54, 60, 55, 59, 53, 56, 52], "hlc": [921549, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [50, 46, 43, 51, 60, 56, 55, 54, 53, 52], "hlc": [921549, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [56, 46, 47, 54, 60, 55, 59, 53, 56, 52], "hlc": [921549, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [52, 48, 54, 50, 64, 52, 59, 48, 53, 51], "hlc": [921549, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [50, 46, 43, 55, 60, 55, 55, 51, 53, 52], "hlc": [921549, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [50, 44, 43, 46, 60, 57, 51, 48, 53, 52], "hlc": [921550, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [48, 44, 51, 48, 61, 52, 63, 48, 53, 51], "hlc": [921548, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [50, 46, 43, 51, 60, 56, 55, 55, 53, 52], "hlc": [921549, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [44, 38, 47, 44, 55, 47, 57, 49, 57, 45], "hlc": [921547, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [48, 44, 51, 48, 61, 52, 62, 48, 53, 54], "hlc": [921549, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [50, 50, 48, 46, 60, 57, 55, 50, 53, 52], "hlc": [921550, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [52, 48, 55, 55, 64, 55, 59, 51, 53, 52], "hlc": [921549, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [52, 48, 56, 55, 64, 55, 63, 51, 53, 52], "hlc": [921549, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [50, 46, 43, 56, 60, 56, 55, 55, 53, 52], "hlc": [921549, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [56, 48, 48, 54, 65, 55, 59, 53, 56, 52], "hlc": [921550, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [56, 48, 54, 54, 66, 55, 59, 53, 56, 52], "hlc": [921550, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [56, 48, 54, 54, 67, 55, 59, 53, 57, 52], "hlc": [921550, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [50, 46, 51, 51, 61, 56, 62, 56, 53, 54], "hlc": [921549, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [57, 46, 47, 54, 60, 55, 59, 53, 56, 52], "hlc": [921549, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [50, 51, 48, 46, 60, 57, 55, 50, 53, 52], "hlc": [921550, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [52, 48, 57, 55, 64, 55, 63, 51, 53, 52], "hlc": [921549, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [50, 46, 43, 57, 60, 56, 55, 55, 53, 52], "hlc": [921549, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [50, 44, 43, 46, 60, 58, 51, 48, 53, 52], "hlc": [921550, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [48, 44, 51, 48, 61, 52, 64, 48, 53, 51], "hlc": [921548, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [44, 38, 47, 44, 55, 47, 57, 49, 58, 45], "hlc": [921548, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [52, 52, 57, 55, 64, 57, 63, 51, 53, 52], "hlc": [921550, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [52, 53, 57, 55, 64, 58, 63, 51, 53, 52], "hlc": [921550, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [52, 48, 58, 55, 64, 55, 64, 51, 53, 52], "hlc": [921549, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [50, 46, 47, 58, 60, 56, 57, 55, 58, 52], "hlc": [921549, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [50, 51, 51, 48, 61, 57, 65, 50, 53, 52], "hlc": [921550, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [57, 46, 47, 54, 60, 55, 59, 53, 59, 52], "hlc": [921549, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [50, 46, 51, 57, 61, 56, 62, 55, 53, 55], "hlc": [921550, 0]}
