INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 38900, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 3.5, actual clock drifts: [0.451317948914463, -2.5030623254411446, 3.2688883761473253, 0.6052339151026747, -3.444486011903686, -3.0410168546161036, 1.7194204890545501, 2.3335325413453205, 2.038787694054383, 0.20562597648524283]
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [5, 8, 13, 10, 21, 6, 12, 5, 9, 15], "hlc": [921543, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [11, 5, 18, 7, 12, 14, 14, 8, 12, 9], "hlc": [921544, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [8, 5, 13, 7, 10, 6, 15, 13, 9, 11], "hlc": [921544, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [8, 8, 13, 10, 21, 6, 16, 13, 9, 15], "hlc": [921544, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [16, 8, 13, 10, 21, 6, 12, 11, 11, 16], "hlc": [921543, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [16, 8, 19, 10, 24, 6, 12, 12, 11, 17], "hlc": [921545, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [17, 5, 13, 3, 10, 6, 7, 11, 11, 11], "hlc": [921543, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [12, 15, 13, 12, 17, 10, 10, 10, 9, 11], "hlc": [921543, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [15, 5, 21, 3, 10, 6, 9, 11, 11, 11], "hlc": [921546, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [11, 8, 19, 10, 25, 6, 10, 12, 9, 11], "hlc": [921545, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [11, 5, 18, 7, 12, 15, 14, 8, 12, 9], "hlc": [921544, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [8, 8, 13, 10, 21, 6, 17, 13, 9, 15], "hlc": [921544, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [8, 5, 13, 3, 10, 6, 5, 14, 5, 11], "hlc": [921545, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [9, 5, 10, 1, 10, 4, 7, 1, 13, 6], "hlc": [921545, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [16, 8, 19, 10, 24, 6, 12, 12, 11, 18], "hlc": [921545, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [12, 16, 19, 12, 25, 10, 10, 12, 9, 11], "hlc": [921545, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [12, 15, 13, 13, 17, 10, 10, 10, 9, 11], "hlc": [921544, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [12, 15, 13, 14, 17, 10, 10, 10, 13, 11], "hlc": [921545, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [16, 15, 19, 15, 24, 10, 12, 12, 13, 18], "hlc": [921545, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [15, 5, 21, 7, 12, 16, 14, 11, 12, 11], "hlc": [921546, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [11, 8, 18, 10, 21, 15, 18, 13, 12, 15], "hlc": [921545, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [8, 8, 13, 10, 21, 6, 17, 15, 9, 15], "hlc": [921545, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [17, 8, 19, 10, 24, 6, 12, 12, 11, 19], "hlc": [921545, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [17, 8, 19, 10, 24, 6, 12, 14, 11, 20], "hlc": [921545, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [15, 5, 22, 3, 10, 6, 9, 11, 11, 11], "hlc": [921546, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [16, 15, 19, 16, 24, 10, 12, 12, 13, 18], "hlc": [921545, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [11, 8, 19, 10, 26, 6, 10, 12, 9, 11], "hlc": [921545, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [15, 5, 21, 7, 12, 17, 14, 11, 12, 11], "hlc": [921546, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [9, 5, 10, 1, 10, 4, 7, 1, 14, 6], "hlc": [921545, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [18, 5, 22, 3, 10, 6, 9, 11, 11, 11], "hlc": [921546, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [16, 15, 19, 17, 24, 10, 12, 12, 14, 18], "hlc": [921545, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [16, 15, 21, 16, 24, 18, 14, 12, 13, 18], "hlc": [921546, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [11, 8, 19, 10, 26, 6, 10, 12, 15, 11], "hlc": [921546, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [17, 8, 21, 10, 24, 17, 14, 14, 12, 21], "hlc": [921546, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [19, 5, 22, 3, 10, 6, 9, 11, 11, 11], "hlc": [921546, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [12, 17, 19, 12, 25, 10, 10, 12, 9, 11], "hlc": [921545, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [15, 5, 23, 3, 10, 6, 9, 11, 11, 11], "hlc": [921547, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [16, 15, 19, 18, 24, 10, 12, 12, 14, 18], "hlc": [921545, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [11, 8, 19, 10, 27, 6, 10, 12, 9, 11], "hlc": [921545, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [11, 8, 19, 10, 26, 6, 10, 12, 16, 11], "hlc": [921546, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [17, 8, 21, 10, 24, 17, 14, 14, 12, 22], "hlc": [921546, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [20, 15, 22, 18, 24, 10, 12, 12, 14, 18], "hlc": [921546, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [19, 5, 24, 3, 10, 6, 9, 11, 11, 11], "hlc": [921547, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [12, 17, 19, 12, 28, 10, 10, 12, 9, 11], "hlc": [921545, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [15, 17, 23, 12, 29, 10, 10, 12, 11, 11], "hlc": [921547, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [11, 8, 19, 10, 26, 6, 17, 16, 16, 15], "hlc": [921546, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [17, 8, 21, 10, 26, 17, 14, 14, 17, 22], "hlc": [921546, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [17, 8, 21, 10, 27, 17, 14, 14, 12, 23], "hlc": [921546, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [12, 18, 19, 12, 25, 10, 10, 12, 9, 11], "hlc": [921545, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [19, 5, 25, 3, 10, 6, 9, 11, 11, 11], "hlc": [921547, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [11, 8, 18, 10, 21, 15, 19, 13, 12, 15], "hlc": [921546, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [17, 8, 21, 10, 26, 17, 14, 14, 18, 22], "hlc": [921546, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [17, 8, 21, 10, 27, 17, 14, 14, 12, 24], "hlc": [921546, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [16, 15, 19, 19, 24, 15, 19, 13, 14, 18], "hlc": [921546, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [19, 17, 25, 12, 30, 10, 10, 12, 11, 11], "hlc": [921547, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [19, 17, 25, 12, 31, 17, 14, 14, 12, 24], "hlc": [921547, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [16, 18, 21, 16, 25, 19, 14, 12, 13, 18], "hlc": [921546, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [17, 8, 21, 10, 27, 17, 14, 14, 18, 25], "hlc": [921546, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [21, 15, 22, 18, 24, 10, 12, 12, 14, 18], "hlc": [921546, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [12, 19, 19, 12, 25, 10, 10, 12, 9, 11], "hlc": [921545, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [19, 17, 25, 12, 32, 17, 14, 14, 12, 24], "hlc": [921547, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [16, 18, 21, 16, 25, 20, 14, 12, 13, 18], "hlc": [921546, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [11, 8, 19, 10, 26, 6, 17, 17, 16, 15], "hlc": [921547, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [17, 8, 21, 10, 26, 17, 14, 14, 19, 22], "hlc": [921547, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [19, 8, 26, 10, 26, 17, 14, 14, 19, 22], "hlc": [921548, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [16, 18, 21, 20, 25, 20, 19, 13, 14, 18], "hlc": [921546, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [19, 17, 25, 12, 33, 17, 17, 17, 16, 24], "hlc": [921547, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [21, 18, 22, 18, 25, 21, 14, 12, 14, 18], "hlc": [921546, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [17, 19, 21, 12, 26, 17, 14, 14, 20, 22], "hlc": [921547, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [19, 17, 25, 12, 32, 17, 14, 14, 18, 26], "hlc": [921547, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [12, 20, 19, 12, 25, 10, 10, 12, 9, 11], "hlc": [921545, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [19, 8, 27, 10, 26, 17, 14, 14, 19, 22], "hlc": [921548, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [16, 18, 21, 21, 25, 20, 19, 13, 14, 18], "hlc": [921546, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [19, 17, 25, 12, 34, 17, 17, 17, 16, 24], "hlc": [921547, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [21, 18, 22, 18, 25, 22, 14, 12, 14, 18], "hlc": [921546, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [11, 8, 18, 10, 21, 15, 20, 13, 12, 15], "hlc": [921547, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [11, 8, 19, 10, 26, 6, 17, 18, 16, 15], "hlc": [921547, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [17, 19, 21, 12, 26, 17, 14, 14, 21, 22], "hlc": [921547, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [19, 17, 25, 12, 32, 17, 14, 14, 18, 27], "hlc": [921547, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [12, 21, 19, 12, 26, 10, 17, 18, 16, 15], "hlc": [921547, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [19, 22, 25, 12, 32, 17, 17, 18, 18, 27], "hlc": [921547, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [19, 17, 27, 12, 35, 17, 17, 17, 19, 24], "hlc": [921548, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [21, 18, 22, 21, 25, 23, 19, 13, 14, 18], "hlc": [921546, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [21, 19, 22, 21, 26, 24, 19, 14, 21, 22], "hlc": [921547, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [12, 20, 19, 12, 26, 10, 17, 19, 16, 15], "hlc": [921548, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [21, 20, 22, 18, 26, 22, 17, 20, 16, 18], "hlc": [921548, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [19, 19, 25, 12, 34, 17, 17, 17, 22, 24], "hlc": [921548, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [19, 19, 25, 12, 34, 17, 20, 17, 23, 24], "hlc": [921548, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [19, 23, 25, 12, 32, 17, 17, 18, 18, 27], "hlc": [921547, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [16, 18, 21, 22, 25, 20, 19, 13, 14, 18], "hlc": [921546, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [21, 19, 22, 21, 26, 25, 19, 14, 21, 22], "hlc": [921547, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [11, 8, 18, 10, 21, 15, 21, 13, 12, 15], "hlc": [921547, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [21, 20, 22, 18, 26, 22, 17, 21, 16, 18], "hlc": [921548, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [19, 17, 25, 12, 32, 17, 14, 14, 18, 28], "hlc": [921547, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [22, 23, 25, 18, 32, 17, 17, 18, 18, 27], "hlc": [921547, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [23, 23, 25, 18, 32, 22, 17, 21, 18, 27], "hlc": [921548, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [19, 24, 25, 22, 32, 20, 19, 18, 18, 27], "hlc": [921547, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [19, 17, 28, 12, 32, 17, 14, 14, 19, 28], "hlc": [921549, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [21, 20, 22, 21, 26, 25, 19, 22, 21, 22], "hlc": [921548, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [21, 20, 22, 21, 26, 25, 21, 23, 21, 22], "hlc": [921548, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [19, 25, 25, 22, 32, 20, 19, 18, 18, 27], "hlc": [921547, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [19, 17, 29, 12, 32, 17, 14, 14, 19, 28], "hlc": [921549, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [16, 18, 21, 23, 25, 20, 19, 13, 14, 18], "hlc": [921547, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [21, 19, 22, 21, 26, 26, 19, 14, 21, 22], "hlc": [921547, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [21, 20, 22, 21, 26, 25, 21, 24, 21, 22], "hlc": [921548, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [19, 19, 25, 12, 34, 17, 20, 17, 24, 24], "hlc": [921548, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [19, 17, 25, 12, 32, 17, 14, 14, 18, 29], "hlc": [921547, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [24, 25, 25, 22, 32, 22, 19, 21, 18, 27], "hlc": [921548, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [21, 26, 25, 22, 32, 25, 21, 24, 21, 27], "hlc": [921548, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [21, 27, 25, 22, 34, 25, 21, 24, 24, 27], "hlc": [921548, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [19, 18, 27, 23, 36, 20, 19, 17, 19, 24], "hlc": [921548, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [21, 20, 22, 21, 26, 26, 21, 25, 21, 22], "hlc": [921549, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [21, 20, 25, 21, 32, 26, 21, 26, 21, 29], "hlc": [921549, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [19, 19, 29, 12, 34, 17, 20, 17, 25, 28], "hlc": [921549, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [25, 25, 25, 22, 32, 22, 19, 21, 18, 27], "hlc": [921548, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [19, 18, 27, 23, 37, 20, 19, 17, 19, 24], "hlc": [921548, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [21, 19, 22, 21, 26, 27, 19, 14, 21, 22], "hlc": [921547, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [11, 8, 18, 10, 21, 15, 22, 13, 12, 15], "hlc": [921548, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [21, 20, 25, 21, 32, 26, 21, 27, 21, 29], "hlc": [921549, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [19, 19, 29, 12, 34, 17, 20, 17, 26, 28], "hlc": [921549, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [19, 17, 25, 12, 32, 17, 14, 14, 18, 30], "hlc": [921547, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [26, 25, 29, 22, 34, 22, 20, 21, 26, 28], "hlc": [921549, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [21, 20, 30, 21, 32, 26, 21, 27, 21, 29], "hlc": [921550, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [25, 25, 25, 22, 32, 22, 23, 21, 18, 27], "hlc": [921549, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [21, 20, 25, 21, 32, 27, 21, 28, 21, 29], "hlc": [921549, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [21, 20, 25, 21, 32, 27, 21, 29, 21, 30], "hlc": [921549, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [19, 19, 29, 23, 37, 20, 20, 17, 27, 28], "hlc": [921549, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [19, 19, 29, 23, 37, 20, 22, 17, 28, 28], "hlc": [921549, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [27, 25, 29, 22, 34, 22, 20, 21, 26, 28], "hlc": [921549, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [21, 20, 31, 21, 32, 26, 21, 27, 21, 29], "hlc": [921550, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [16, 18, 21, 24, 25, 20, 19, 13, 14, 18], "hlc": [921548, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [19, 18, 27, 23, 38, 20, 19, 17, 19, 24], "hlc": [921548, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [25, 25, 25, 22, 32, 22, 24, 21, 18, 27], "hlc": [921549, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [19, 17, 25, 12, 32, 17, 14, 14, 18, 31], "hlc": [921547, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [28, 25, 29, 22, 34, 22, 24, 21, 26, 28], "hlc": [921549, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [21, 20, 32, 21, 32, 26, 21, 27, 21, 31], "hlc": [921551, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [25, 25, 31, 22, 32, 26, 25, 27, 21, 29], "hlc": [921550, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [27, 25, 29, 23, 37, 22, 22, 21, 29, 28], "hlc": [921550, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [19, 18, 25, 24, 32, 20, 19, 14, 18, 32], "hlc": [921548, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [19, 18, 27, 24, 38, 20, 19, 17, 19, 33], "hlc": [921548, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [21, 28, 25, 22, 34, 25, 21, 24, 24, 27], "hlc": [921548, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [21, 20, 25, 21, 32, 27, 21, 30, 21, 30], "hlc": [921550, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [21, 28, 27, 24, 38, 25, 21, 24, 24, 34], "hlc": [921548, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [21, 28, 27, 24, 38, 27, 21, 30, 24, 35], "hlc": [921550, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [29, 25, 29, 22, 34, 22, 24, 21, 26, 28], "hlc": [921549, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [21, 20, 33, 21, 32, 26, 21, 27, 21, 31], "hlc": [921551, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [21, 19, 22, 21, 26, 28, 19, 14, 21, 22], "hlc": [921547, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [25, 25, 31, 22, 32, 26, 26, 27, 21, 29], "hlc": [921550, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [21, 28, 27, 24, 38, 27, 21, 30, 24, 36], "hlc": [921550, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [30, 25, 33, 22, 34, 26, 24, 27, 26, 31], "hlc": [921551, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [21, 20, 34, 21, 32, 28, 21, 27, 21, 31], "hlc": [921552, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [29, 25, 29, 22, 34, 29, 24, 21, 26, 28], "hlc": [921549, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [21, 28, 27, 24, 38, 27, 21, 31, 24, 36], "hlc": [921551, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [27, 25, 31, 23, 37, 26, 26, 27, 30, 29], "hlc": [921551, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [31, 25, 33, 22, 34, 26, 24, 27, 26, 31], "hlc": [921551, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [21, 29, 25, 22, 34, 25, 21, 24, 24, 27], "hlc": [921548, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [16, 18, 21, 25, 25, 20, 19, 13, 14, 18], "hlc": [921549, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [21, 28, 27, 24, 38, 27, 21, 32, 24, 36], "hlc": [921551, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [27, 25, 31, 23, 37, 26, 26, 27, 31, 29], "hlc": [921551, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [32, 25, 33, 23, 37, 26, 26, 27, 31, 31], "hlc": [921551, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [21, 20, 35, 25, 32, 28, 21, 27, 21, 31], "hlc": [921552, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [21, 29, 27, 23, 39, 25, 21, 24, 24, 27], "hlc": [921548, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [25, 28, 31, 24, 38, 27, 27, 32, 24, 36], "hlc": [921551, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [31, 25, 33, 23, 37, 26, 26, 27, 32, 31], "hlc": [921551, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [21, 30, 25, 22, 34, 25, 21, 24, 24, 27], "hlc": [921548, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [16, 18, 21, 26, 25, 20, 19, 13, 14, 18], "hlc": [921550, 0]}
