INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 60600, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [7.999770279463277, -3.181810852089362, -8.06894121172104, 4.0464282901894695, -0.5252321431411922, 7.551715214138667, 2.367465263375582, 8.287410226459514, -1.1854641268384878, -6.760127648980847]
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [45, 33, 43, 45, 49, 40, 55, 43, 37, 49], "hlc": [921760, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [49, 45, 38, 46, 51, 42, 57, 43, 41, 47], "hlc": [921760, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [52, 42, 45, 46, 51, 42, 56, 40, 41, 42], "hlc": [921760, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [44, 39, 42, 50, 53, 48, 53, 41, 48, 44], "hlc": [921759, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [39, 33, 44, 45, 49, 40, 58, 39, 37, 38], "hlc": [921757, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [44, 39, 44, 46, 54, 44, 59, 41, 45, 41], "hlc": [921759, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [45, 39, 44, 46, 54, 44, 60, 43, 45, 49], "hlc": [921760, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [49, 44, 38, 46, 51, 46, 55, 46, 41, 47], "hlc": [921761, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [49, 44, 42, 46, 51, 49, 55, 47, 41, 47], "hlc": [921761, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [45, 39, 42, 46, 53, 48, 53, 45, 49, 43], "hlc": [921761, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [52, 42, 46, 46, 51, 42, 56, 40, 41, 42], "hlc": [921760, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [44, 39, 42, 51, 53, 48, 53, 41, 48, 44], "hlc": [921759, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [44, 39, 41, 46, 55, 44, 53, 41, 45, 41], "hlc": [921759, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [49, 44, 42, 46, 51, 49, 55, 48, 41, 47], "hlc": [921761, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [45, 39, 42, 46, 53, 48, 53, 45, 50, 43], "hlc": [921761, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [45, 33, 43, 45, 49, 40, 55, 43, 37, 50], "hlc": [921760, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [49, 46, 42, 51, 53, 48, 57, 43, 48, 47], "hlc": [921760, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [52, 42, 47, 46, 55, 44, 56, 41, 45, 42], "hlc": [921760, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [52, 42, 48, 46, 55, 48, 56, 45, 50, 43], "hlc": [921761, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [52, 42, 49, 46, 55, 48, 56, 45, 50, 50], "hlc": [921761, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [52, 42, 46, 52, 53, 48, 56, 41, 48, 44], "hlc": [921760, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [49, 44, 43, 46, 51, 49, 55, 48, 41, 51], "hlc": [921761, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [49, 47, 42, 51, 53, 48, 57, 43, 48, 47], "hlc": [921760, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [52, 42, 46, 53, 53, 48, 56, 41, 48, 44], "hlc": [921760, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [44, 39, 41, 46, 56, 44, 53, 41, 45, 41], "hlc": [921759, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [44, 33, 42, 42, 44, 50, 49, 41, 35, 43], "hlc": [921761, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [49, 44, 42, 46, 51, 49, 55, 49, 41, 47], "hlc": [921762, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [45, 39, 42, 46, 53, 48, 53, 45, 51, 43], "hlc": [921761, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [49, 48, 42, 51, 53, 49, 57, 49, 48, 47], "hlc": [921762, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [52, 47, 50, 51, 55, 48, 57, 45, 50, 50], "hlc": [921761, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [52, 47, 51, 51, 56, 48, 57, 45, 50, 50], "hlc": [921761, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [52, 42, 46, 54, 53, 48, 56, 45, 51, 44], "hlc": [921761, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [49, 44, 42, 46, 51, 50, 55, 50, 41, 47], "hlc": [921762, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [52, 44, 46, 53, 53, 49, 56, 48, 48, 52], "hlc": [921761, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [52, 47, 52, 51, 56, 48, 57, 45, 50, 50], "hlc": [921761, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [44, 39, 41, 46, 57, 44, 53, 41, 45, 41], "hlc": [921759, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [49, 44, 42, 46, 51, 50, 55, 51, 41, 47], "hlc": [921762, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [52, 44, 46, 53, 53, 49, 56, 48, 48, 53], "hlc": [921761, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [49, 49, 42, 51, 53, 50, 57, 51, 48, 47], "hlc": [921762, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [52, 42, 46, 55, 57, 48, 56, 45, 51, 44], "hlc": [921761, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [52, 47, 52, 51, 58, 48, 57, 45, 50, 50], "hlc": [921761, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [52, 47, 52, 53, 59, 49, 57, 48, 50, 53], "hlc": [921761, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [44, 33, 42, 42, 44, 51, 49, 41, 35, 43], "hlc": [921762, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [45, 39, 42, 46, 53, 48, 53, 45, 52, 43], "hlc": [921761, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [53, 42, 42, 46, 51, 51, 56, 41, 41, 43], "hlc": [921763, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [52, 47, 53, 51, 56, 48, 57, 45, 52, 50], "hlc": [921761, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [49, 50, 42, 51, 53, 50, 57, 51, 48, 47], "hlc": [921762, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [52, 42, 46, 56, 57, 48, 56, 45, 51, 44], "hlc": [921761, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [45, 39, 44, 46, 54, 44, 61, 43, 45, 49], "hlc": [921760, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [49, 44, 42, 46, 51, 50, 55, 52, 41, 47], "hlc": [921763, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [52, 44, 46, 53, 53, 49, 56, 48, 48, 54], "hlc": [921761, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [52, 42, 46, 57, 57, 48, 61, 45, 51, 49], "hlc": [921761, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [49, 50, 42, 51, 53, 52, 57, 51, 48, 47], "hlc": [921763, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [49, 44, 44, 46, 54, 50, 62, 52, 45, 49], "hlc": [921763, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [52, 44, 46, 53, 53, 50, 56, 53, 48, 54], "hlc": [921764, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [52, 44, 46, 56, 57, 49, 56, 48, 51, 55], "hlc": [921761, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [49, 51, 42, 51, 53, 50, 57, 51, 48, 47], "hlc": [921762, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [52, 47, 54, 51, 56, 48, 57, 45, 52, 50], "hlc": [921761, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [52, 42, 46, 58, 57, 48, 61, 45, 51, 49], "hlc": [921761, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [52, 47, 52, 53, 60, 49, 57, 48, 50, 53], "hlc": [921761, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [49, 50, 42, 51, 53, 53, 57, 51, 48, 47], "hlc": [921763, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [49, 44, 44, 46, 54, 50, 63, 52, 45, 49], "hlc": [921763, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [52, 44, 46, 53, 53, 50, 56, 54, 48, 54], "hlc": [921764, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [45, 39, 42, 46, 53, 48, 53, 45, 53, 43], "hlc": [921761, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [49, 52, 44, 51, 54, 50, 63, 52, 48, 49], "hlc": [921763, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [52, 47, 55, 53, 56, 50, 57, 54, 52, 54], "hlc": [921764, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [52, 47, 54, 59, 57, 48, 61, 45, 52, 50], "hlc": [921761, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [52, 50, 54, 60, 57, 53, 61, 51, 52, 50], "hlc": [921763, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [52, 50, 52, 53, 60, 54, 57, 51, 50, 53], "hlc": [921763, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [52, 44, 46, 58, 57, 50, 61, 55, 51, 54], "hlc": [921764, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [52, 44, 46, 58, 57, 50, 61, 56, 53, 54], "hlc": [921764, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [49, 51, 42, 51, 53, 50, 57, 51, 54, 47], "hlc": [921762, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [54, 42, 42, 46, 51, 51, 56, 41, 41, 43], "hlc": [921764, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [49, 53, 44, 51, 54, 50, 63, 52, 48, 49], "hlc": [921763, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [52, 47, 56, 53, 56, 50, 57, 54, 52, 54], "hlc": [921764, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [52, 50, 54, 61, 57, 53, 61, 51, 52, 50], "hlc": [921763, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [52, 47, 52, 53, 61, 49, 57, 48, 50, 53], "hlc": [921761, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [52, 50, 52, 53, 60, 55, 57, 51, 50, 53], "hlc": [921763, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [52, 44, 46, 58, 57, 50, 61, 57, 53, 54], "hlc": [921764, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [49, 51, 42, 51, 53, 50, 57, 51, 55, 47], "hlc": [921762, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [52, 44, 46, 56, 57, 49, 56, 48, 51, 56], "hlc": [921761, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [55, 47, 56, 53, 56, 51, 57, 54, 52, 54], "hlc": [921764, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [56, 50, 56, 61, 57, 53, 61, 54, 52, 54], "hlc": [921764, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [52, 51, 54, 62, 57, 53, 61, 51, 55, 50], "hlc": [921763, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [52, 50, 52, 58, 60, 56, 61, 57, 53, 54], "hlc": [921764, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [54, 44, 44, 46, 54, 51, 64, 52, 45, 49], "hlc": [921764, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [54, 53, 44, 51, 54, 51, 65, 52, 48, 49], "hlc": [921764, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [54, 53, 52, 53, 61, 51, 66, 52, 50, 53], "hlc": [921764, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [52, 51, 52, 53, 60, 55, 57, 51, 56, 53], "hlc": [921763, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [52, 51, 52, 56, 60, 55, 57, 51, 57, 56], "hlc": [921763, 5]}
