INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 32400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 5.5, actual clock drifts: [-4.877925451580871, 5.363436442338402, -4.029235270109824, -1.3411864748572855, -2.14275789177532, -3.7701298154795695, -4.699692344505957, -2.71360002835131, -5.085700452647195, -0.937748729269515]
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [51, 49, 40, 39, 53, 49, 42, 46, 48, 42], "hlc": [921593, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [36, 55, 35, 36, 42, 40, 31, 40, 50, 36], "hlc": [921596, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [49, 49, 48, 37, 53, 43, 39, 46, 48, 46], "hlc": [921593, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [40, 48, 41, 36, 48, 42, 37, 50, 48, 44], "hlc": [921592, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [49, 55, 49, 37, 53, 43, 39, 46, 50, 46], "hlc": [921596, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [51, 49, 41, 39, 53, 49, 42, 51, 48, 44], "hlc": [921593, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [49, 49, 48, 37, 53, 43, 39, 46, 48, 47], "hlc": [921593, 12]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [49, 49, 48, 37, 53, 43, 39, 50, 48, 48], "hlc": [921593, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [46, 53, 44, 42, 57, 43, 39, 49, 50, 44], "hlc": [921595, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [42, 53, 41, 36, 58, 43, 39, 49, 50, 44], "hlc": [921595, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [48, 49, 40, 39, 53, 51, 44, 46, 48, 42], "hlc": [921593, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [48, 54, 35, 37, 53, 43, 46, 46, 50, 41], "hlc": [921595, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [49, 50, 46, 37, 53, 46, 41, 46, 54, 42], "hlc": [921593, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [49, 49, 48, 37, 53, 43, 39, 50, 48, 49], "hlc": [921593, 14]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [52, 53, 41, 39, 58, 49, 42, 49, 50, 44], "hlc": [921595, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [53, 53, 41, 39, 58, 51, 44, 49, 50, 44], "hlc": [921595, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [49, 55, 50, 37, 53, 46, 41, 46, 54, 46], "hlc": [921596, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [48, 54, 44, 42, 57, 43, 47, 49, 50, 44], "hlc": [921595, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [49, 54, 48, 42, 57, 43, 48, 50, 50, 49], "hlc": [921595, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [51, 54, 41, 39, 53, 49, 46, 52, 50, 44], "hlc": [921595, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [36, 56, 35, 36, 42, 40, 31, 40, 50, 36], "hlc": [921597, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [49, 55, 51, 37, 53, 46, 41, 46, 54, 46], "hlc": [921596, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [48, 49, 40, 39, 53, 52, 44, 46, 48, 42], "hlc": [921593, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [49, 54, 48, 42, 57, 43, 49, 50, 50, 49], "hlc": [921595, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [51, 54, 41, 39, 53, 49, 46, 53, 50, 44], "hlc": [921595, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [49, 50, 46, 37, 53, 46, 41, 46, 55, 42], "hlc": [921593, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [49, 49, 48, 37, 53, 43, 39, 50, 48, 50], "hlc": [921593, 15]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [54, 53, 46, 39, 58, 51, 44, 49, 55, 44], "hlc": [921595, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [49, 53, 48, 43, 57, 43, 39, 50, 50, 50], "hlc": [921595, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [51, 54, 48, 42, 57, 49, 50, 53, 50, 49], "hlc": [921595, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [51, 56, 41, 39, 53, 49, 46, 54, 50, 44], "hlc": [921597, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [51, 56, 41, 39, 53, 52, 46, 55, 50, 44], "hlc": [921597, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [49, 55, 51, 37, 53, 46, 41, 46, 56, 46], "hlc": [921596, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [49, 54, 48, 42, 57, 43, 49, 50, 50, 51], "hlc": [921595, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [55, 53, 46, 39, 58, 51, 44, 49, 55, 44], "hlc": [921595, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [36, 57, 35, 36, 42, 40, 31, 40, 50, 36], "hlc": [921597, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [49, 55, 52, 37, 53, 46, 41, 46, 54, 46], "hlc": [921596, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [49, 53, 48, 44, 57, 43, 39, 50, 50, 50], "hlc": [921595, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [51, 54, 48, 42, 57, 49, 51, 53, 50, 49], "hlc": [921595, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [49, 55, 51, 37, 53, 46, 41, 46, 57, 46], "hlc": [921596, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [56, 53, 48, 44, 58, 51, 44, 50, 55, 50], "hlc": [921595, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [49, 55, 52, 39, 53, 53, 44, 46, 54, 46], "hlc": [921596, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [49, 55, 52, 39, 53, 54, 44, 46, 57, 46], "hlc": [921596, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [51, 57, 48, 42, 57, 49, 52, 53, 50, 49], "hlc": [921597, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [55, 54, 48, 42, 58, 51, 49, 50, 55, 52], "hlc": [921595, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [55, 54, 48, 42, 58, 51, 51, 53, 55, 53], "hlc": [921595, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [49, 55, 53, 37, 53, 46, 41, 46, 54, 46], "hlc": [921596, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [49, 53, 48, 45, 57, 43, 39, 50, 50, 50], "hlc": [921595, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [42, 53, 41, 36, 59, 43, 39, 49, 50, 44], "hlc": [921595, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [49, 55, 52, 39, 53, 55, 44, 46, 57, 46], "hlc": [921596, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [51, 57, 48, 42, 57, 49, 53, 53, 50, 49], "hlc": [921597, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [51, 56, 41, 39, 53, 52, 46, 56, 50, 44], "hlc": [921597, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [49, 55, 51, 37, 53, 46, 41, 46, 58, 46], "hlc": [921596, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [55, 54, 48, 42, 58, 51, 51, 53, 55, 54], "hlc": [921595, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [57, 53, 48, 44, 59, 51, 44, 50, 55, 50], "hlc": [921595, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [49, 55, 54, 45, 57, 46, 41, 50, 54, 50], "hlc": [921596, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [55, 54, 48, 46, 58, 51, 51, 53, 55, 54], "hlc": [921595, 13]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [51, 56, 52, 39, 53, 56, 46, 56, 57, 46], "hlc": [921597, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [51, 57, 53, 42, 57, 49, 54, 53, 54, 49], "hlc": [921597, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [51, 57, 53, 42, 57, 49, 55, 53, 58, 49], "hlc": [921597, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [49, 55, 52, 39, 53, 55, 44, 46, 59, 46], "hlc": [921596, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [55, 57, 48, 42, 58, 51, 53, 53, 55, 55], "hlc": [921597, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [58, 53, 48, 44, 59, 51, 44, 50, 55, 50], "hlc": [921595, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [36, 58, 35, 36, 42, 40, 31, 40, 50, 36], "hlc": [921598, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [49, 55, 55, 45, 57, 46, 41, 50, 54, 50], "hlc": [921596, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [51, 57, 53, 42, 57, 49, 56, 53, 58, 49], "hlc": [921597, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [51, 56, 41, 39, 53, 52, 46, 57, 50, 44], "hlc": [921597, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [49, 55, 52, 39, 53, 55, 44, 46, 60, 46], "hlc": [921596, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [55, 57, 48, 42, 58, 51, 53, 53, 55, 56], "hlc": [921597, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [59, 58, 48, 44, 59, 51, 44, 50, 55, 50], "hlc": [921598, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [60, 58, 48, 44, 59, 51, 53, 53, 55, 56], "hlc": [921598, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [49, 59, 55, 45, 57, 46, 41, 50, 54, 50], "hlc": [921599, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [58, 55, 56, 45, 59, 51, 44, 50, 55, 50], "hlc": [921596, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [51, 56, 52, 39, 53, 57, 46, 57, 57, 46], "hlc": [921597, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [51, 57, 53, 42, 57, 55, 57, 53, 60, 49], "hlc": [921597, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [51, 57, 53, 42, 57, 52, 56, 58, 58, 49], "hlc": [921597, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [61, 58, 48, 44, 59, 51, 53, 53, 55, 56], "hlc": [921598, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [49, 60, 55, 45, 57, 46, 41, 50, 54, 50], "hlc": [921599, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [42, 53, 41, 36, 60, 43, 39, 49, 50, 44], "hlc": [921595, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [49, 55, 52, 39, 53, 55, 44, 46, 61, 46], "hlc": [921596, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [62, 58, 48, 44, 60, 51, 53, 53, 55, 56], "hlc": [921598, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [61, 61, 55, 45, 59, 51, 53, 53, 55, 56], "hlc": [921599, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [49, 60, 55, 45, 61, 46, 41, 50, 54, 50], "hlc": [921599, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [49, 60, 55, 45, 62, 55, 44, 50, 61, 50], "hlc": [921599, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [63, 58, 48, 44, 60, 51, 53, 53, 55, 56], "hlc": [921598, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [58, 55, 57, 45, 59, 51, 44, 50, 55, 50], "hlc": [921596, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [51, 57, 53, 42, 57, 52, 56, 59, 58, 49], "hlc": [921597, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [49, 55, 52, 39, 53, 55, 44, 46, 62, 46], "hlc": [921596, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [55, 57, 48, 42, 58, 51, 53, 53, 55, 57], "hlc": [921597, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [64, 58, 57, 45, 60, 51, 53, 53, 55, 56], "hlc": [921598, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [61, 62, 55, 45, 59, 55, 53, 53, 62, 56], "hlc": [921600, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [51, 60, 55, 45, 63, 55, 56, 59, 61, 50], "hlc": [921599, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [55, 57, 52, 42, 58, 58, 53, 57, 57, 57], "hlc": [921597, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [63, 58, 53, 44, 60, 52, 56, 60, 58, 56], "hlc": [921598, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [61, 63, 55, 45, 59, 55, 53, 53, 62, 56], "hlc": [921600, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [58, 55, 58, 45, 59, 51, 44, 50, 55, 50], "hlc": [921596, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [55, 54, 48, 47, 58, 51, 51, 53, 55, 54], "hlc": [921595, 14]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [51, 60, 55, 45, 64, 55, 56, 59, 61, 50], "hlc": [921599, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [55, 57, 52, 42, 58, 59, 53, 57, 57, 57], "hlc": [921597, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [51, 57, 53, 42, 57, 55, 58, 53, 60, 49], "hlc": [921597, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [49, 55, 52, 39, 53, 55, 44, 46, 63, 46], "hlc": [921596, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [55, 57, 48, 42, 58, 51, 53, 53, 55, 58], "hlc": [921597, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [65, 58, 58, 45, 60, 51, 53, 53, 55, 56], "hlc": [921598, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [55, 57, 52, 48, 58, 59, 53, 57, 57, 57], "hlc": [921597, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [55, 57, 52, 42, 58, 60, 53, 57, 57, 58], "hlc": [921597, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [55, 57, 53, 47, 58, 55, 59, 53, 60, 54], "hlc": [921597, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [55, 57, 53, 47, 58, 55, 60, 53, 63, 54], "hlc": [921597, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [51, 57, 53, 42, 57, 55, 58, 53, 64, 49], "hlc": [921597, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [61, 63, 55, 45, 59, 55, 53, 53, 62, 59], "hlc": [921600, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [61, 63, 55, 45, 64, 55, 56, 59, 62, 60], "hlc": [921600, 3]}
